d000.s00000.t00000 bn:00058442n
d000.s00731.t00000 bn:00023218n
d000.s00732.t00000 bn:00058395n
d000.s00733.t00000 bn:00021959n
d000.s00734.t00000 bn:00000701n
d000.s00735.t00000 bn:00000704n
d000.s00736.t00000 bn:00021624n
d000.s00737.t00000 bn:00000521n
d000.s00738.t00000 bn:00060547n
d000.s00739.t00000 bn:00000741n
d000.s00740.t00000 bn:00066443n
d000.s00741.t00000 bn:00016851n
d000.s00742.t00000 bn:00016851n
d000.s00743.t00000 bn:00032370n
d000.s00744.t00000 bn:00004452n
d000.s00745.t00000 bn:00004451n
d000.s00746.t00000 bn:00062942n
d000.s00747.t00000 bn:00004350n
d000.s00748.t00000 bn:00020977n
d000.s00749.t00000 bn:00002086n
d000.s00750.t00000 bn:00021649n
d000.s00751.t00000 bn:00021649n
d000.s00752.t00000 bn:00060095n
d000.s00753.t00000 bn:00016859n
d000.s00754.t00000 bn:00016859n
d000.s00755.t00000 bn:00037008n
d000.s00756.t00000 bn:00064526n
d000.s00757.t00000 bn:00071525n
d000.s00758.t00000 bn:00010395n
d000.s00759.t00000 bn:00051289n
d000.s00760.t00000 bn:00056470n
d000.s00761.t00000 bn:00046779n
d000.s00762.t00000 bn:00011110n
d000.s00763.t00000 bn:00051873n
d000.s00764.t00000 bn:00076946n
d000.s00765.t00000 bn:00008465n
d000.s00766.t00000 bn:00056463n
d000.s00767.t00000 bn:00032607n
d000.s00768.t00000 bn:00029367n
d000.s00769.t00000 bn:00024069n
d000.s00770.t00000 bn:00061560n
d000.s00771.t00000 bn:00061560n
d000.s00772.t00000 bn:00074994n
d000.s00773.t00000 bn:00064627n
d000.s00774.t00000 bn:00064627n
d000.s00775.t00000 bn:00051292n
d000.s00776.t00000 bn:00045803n
d000.s00777.t00000 bn:00024014n
d000.s00778.t00000 bn:00053666n
d000.s00779.t00000 bn:00021408n
d000.s00780.t00000 bn:00056157n
d000.s00781.t00000 bn:00001237n
d000.s00782.t00000 bn:00072794n
d000.s00783.t00000 bn:00072888n
d000.s00784.t00000 bn:00077565n
d000.s00785.t00000 bn:00077565n
d000.s00786.t00000 bn:00009396n
d000.s00787.t00000 bn:00009396n
d000.s00788.t00000 bn:00076214n
d000.s00789.t00000 bn:00051568n
d000.s00790.t00000 bn:00049911n
d000.s00791.t00000 bn:00049911n
d000.s00792.t00000 bn:00062019n
d000.s00793.t00000 bn:00031111n
d000.s00794.t00000 bn:00057864n
d000.s00795.t00000 bn:00059584n
d000.s00796.t00000 bn:00059584n
d000.s00797.t00000 bn:00021833n
d000.s00798.t00000 bn:00026838n
d000.s00799.t00000 bn:00000640n
d000.s00800.t00000 bn:00000640n
d000.s00801.t00000 bn:00017891n
d000.s00802.t00000 bn:00000994n
d000.s00803.t00000 bn:00021446n
d000.s00804.t00000 bn:00021758n
d000.s00805.t00000 bn:00021769n
d000.s00806.t00000 bn:00047375n
d000.s00807.t00000 bn:00047375n
d000.s00808.t00000 bn:00047238n
d000.s00809.t00000 bn:00047208n
d000.s00810.t00000 bn:00032089n
d000.s00811.t00000 bn:00056857n
d000.s00812.t00000 bn:00056857n
d000.s00813.t00000 bn:00020979n
d000.s00814.t00000 bn:00080495n
d000.s00815.t00000 bn:00080266n
d000.s00816.t00000 bn:00012655n
d000.s00817.t00000 bn:00066536n
d000.s00818.t00000 bn:00001304n
d000.s00819.t00000 bn:00063236n
d000.s00820.t00000 bn:00059311n
d000.s00821.t00000 bn:00058935n
d000.s00822.t00000 bn:00009632n
d000.s00823.t00000 bn:00003125n
d000.s00824.t00000 bn:00003125n
d000.s00825.t00000 bn:00020670n
d000.s00826.t00000 bn:00034623n
d000.s00827.t00000 bn:00016401n
d000.s00828.t00000 bn:00016401n
d000.s00829.t00000 bn:00014640n
d000.s00830.t00000 bn:00014640n
d000.s00831.t00000 bn:00075023n
d000.s00832.t00000 bn:00075023n
d000.s00833.t00000 bn:00010664n
d000.s00834.t00000 bn:00005014n
d000.s00835.t00000 bn:00067153n
d000.s00836.t00000 bn:00078509n
d000.s00837.t00000 bn:00028625n
d000.s00838.t00000 bn:00081253n
d000.s00839.t00000 bn:00025582n
d000.s00840.t00000 bn:00025582n
d000.s00841.t00000 bn:00046133n
d000.s00842.t00000 bn:00057863n
d000.s00843.t00000 bn:00024511n
d000.s00844.t00000 bn:00030525n
d000.s00845.t00000 bn:00049882n
d000.s00846.t00000 bn:00063952n
d000.s00847.t00000 bn:00007029n
d000.s00848.t00000 bn:00066604n
d000.s00849.t00000 bn:00031550n
d000.s00850.t00000 bn:00060836n
d000.s00851.t00000 bn:00017345n
d000.s00852.t00000 bn:00036855n
d000.s00853.t00000 bn:00078365n
d000.s00854.t00000 bn:00078365n
d000.s00855.t00000 bn:00078365n
d000.s00856.t00000 bn:00078365n
d000.s00857.t00000 bn:00078365n
d000.s00858.t00000 bn:00025855n
d000.s00859.t00000 bn:00025855n
d000.s00860.t00000 bn:00023573n
d000.s00861.t00000 bn:00005047n
d000.s00862.t00000 bn:00062972n
d000.s00863.t00000 bn:00022000n
d000.s00864.t00000 bn:00002071n
d000.s00865.t00000 bn:00061333n
d000.s00866.t00000 bn:00027620n
d000.s00867.t00000 bn:00022146n
d000.s00868.t00000 bn:00041465n
d000.s00869.t00000 bn:00007502n
d000.s00870.t00000 bn:00075451n
d000.s00871.t00000 bn:00036910n
d000.s00872.t00000 bn:00078425n
d000.s00873.t00000 bn:00078425n
d000.s00874.t00000 bn:00027430n
d000.s00875.t00000 bn:00044737n
d000.s00876.t00000 bn:00052121n
d000.s00877.t00000 bn:00052121n
d000.s00878.t00000 bn:00001744n
d000.s00879.t00000 bn:00027574n
d000.s00880.t00000 bn:00037474n
d000.s00881.t00000 bn:00063880n
d000.s00882.t00000 bn:00063880n
d000.s00883.t00000 bn:00027206n
d000.s00884.t00000 bn:00027206n
d000.s00885.t00000 bn:00020419n
d000.s00886.t00000 bn:00043637n
d000.s00887.t00000 bn:00028434n
d000.s00888.t00000 bn:00062300n
d000.s00889.t00000 bn:00021643n
d000.s00890.t00000 bn:00034563n
d000.s00891.t00000 bn:00020414n
d000.s00892.t00000 bn:00076266n
d000.s00893.t00000 bn:00076266n
d000.s00894.t00000 bn:00026930n
d000.s00895.t00000 bn:00061450n
d000.s00896.t00000 bn:00029771n
d000.s00897.t00000 bn:00032893n
d000.s00898.t00000 bn:00053107n
d000.s00899.t00000 bn:00069625n
d000.s00900.t00000 bn:00016733n
d000.s00901.t00000 bn:00070697n
d000.s00902.t00000 bn:00045972n
d000.s00903.t00000 bn:00001371n
d000.s00904.t00000 bn:00001371n
d000.s00905.t00000 bn:00000109n
d000.s00906.t00000 bn:00031008n
d000.s00907.t00000 bn:00021286n
d000.s00908.t00000 bn:00021286n
d000.s00909.t00000 bn:00032892n
d000.s00910.t00000 bn:00025871n
d000.s00911.t00000 bn:00012986n
d000.s00912.t00000 bn:00003893n
d000.s00913.t00000 bn:00035911n
d000.s00914.t00000 bn:00019384n
d000.s00915.t00000 bn:00064607n
d000.s00916.t00000 bn:00026308n
d000.s00917.t00000 bn:00026308n
d000.s00918.t00000 bn:00023236n
d000.s00919.t00000 bn:00023236n
d000.s00920.t00000 bn:00023236n
d000.s00921.t00000 bn:00023236n
d000.s00922.t00000 bn:00023236n
d000.s00923.t00000 bn:00023236n
d000.s00924.t00000 bn:00023236n
d000.s00925.t00000 bn:00023236n
d000.s00926.t00000 bn:00063584n
d000.s00927.t00000 bn:00024065n
d000.s00928.t00000 bn:00019227n
d000.s00929.t00000 bn:00005732n
d000.s00930.t00000 bn:00007096n
d000.s00931.t00000 bn:00007096n
d000.s00932.t00000 bn:00021248n
d000.s00933.t00000 bn:00056978n
d000.s00934.t00000 bn:00020039n
d000.s00935.t00000 bn:00013379n
d000.s00936.t00000 bn:00037243n
d000.s00937.t00000 bn:00060834n
d000.s00938.t00000 bn:00075812n
d000.s00939.t00000 bn:00013874n
d000.s00940.t00000 bn:00069619n
d000.s00941.t00000 bn:00052653n
d000.s00942.t00000 bn:00063003n
d000.s00943.t00000 bn:00021015n
d000.s00944.t00000 bn:00073102n
d000.s00945.t00000 bn:00001961n
d000.s00946.t00000 bn:00055987n
d000.s00947.t00000 bn:00043539n
d000.s00948.t00000 bn:00043539n
d000.s00949.t00000 bn:00043539n
d000.s00950.t00000 bn:00058873n
d000.s00951.t00000 bn:00058873n
d000.s00952.t00000 bn:00067223n
d000.s00953.t00000 bn:00076344n
d000.s00954.t00000 bn:00017487n
d000.s00955.t00000 bn:00023285n
d000.s00956.t00000 bn:00044017n
d000.s00957.t00000 bn:00054281n
d000.s00958.t00000 bn:00059195n
d000.s00959.t00000 bn:00081604n
d000.s00960.t00000 bn:00032297n
d000.s00961.t00000 bn:00044028n
d000.s00962.t00000 bn:00008364n
d000.s00963.t00000 bn:00008364n
d000.s00964.t00000 bn:00043184n
d000.s00965.t00000 bn:00053459n
d000.s00966.t00000 bn:00068424n
d000.s00967.t00000 bn:00057379n
d000.s00968.t00000 bn:00012321n
d000.s00969.t00000 bn:00012321n
d000.s00970.t00000 bn:00016429n
d000.s00971.t00000 bn:00037738n
d000.s00972.t00000 bn:00070574n
d000.s00972.t00001 bn:00026301n
d000.s00973.t00000 bn:00075026n
d000.s00974.t00000 bn:00075026n
d000.s00975.t00000 bn:00025314n
d000.s00976.t00000 bn:00054548n
d000.s00977.t00000 bn:00078112n
d000.s00978.t00000 bn:00001950n
d000.s00979.t00000 bn:00075958n
d000.s00980.t00000 bn:00075815n
d000.s00981.t00000 bn:00035023n
d000.s00982.t00000 bn:00059768n
d000.s00983.t00000 bn:00059768n
d000.s00983.t00001 bn:00068619n
d000.s00984.t00000 bn:00009635n
d000.s00985.t00000 bn:00009635n
d000.s00986.t00000 bn:00009635n
d000.s00987.t00000 bn:00008867n
d000.s00988.t00000 bn:00019319n
d000.s00989.t00000 bn:00014155n
d000.s00990.t00000 bn:00022734n
d000.s00991.t00000 bn:00023235n
d000.s00992.t00000 bn:00023235n
d000.s00993.t00000 bn:00000356n
d000.s00994.t00000 bn:00000356n
d000.s00995.t00000 bn:00000356n
d000.s00996.t00000 bn:00029650n
d000.s00997.t00000 bn:00031075n
d000.s00998.t00000 bn:00026601n
d000.s00999.t00000 bn:00026601n
d000.s01000.t00000 bn:00031294n
d000.s01001.t00000 bn:00034265n
d000.s01002.t00000 bn:00006752n
d000.s01003.t00000 bn:00040364n
d000.s01004.t00000 bn:00041652n
d000.s01005.t00000 bn:00044490n
d000.s01006.t00000 bn:00051329n
d000.s01007.t00000 bn:00017014n
d000.s01008.t00000 bn:00060690n
d000.s01009.t00000 bn:00021051n
d000.s01010.t00000 bn:00049881n
d000.s01011.t00000 bn:00011309n
d000.s01012.t00000 bn:00023237n
d000.s01013.t00000 bn:00051333n
d000.s01014.t00000 bn:00062699n
d000.s01015.t00000 bn:00079569n
d000.s01016.t00000 bn:00013092n
d000.s01017.t00000 bn:00001803n
d000.s01018.t00000 bn:00014000n
d000.s01019.t00000 bn:00015632n
d000.s01020.t00000 bn:00022479n
d000.s01021.t00000 bn:00015625n
d000.s01022.t00000 bn:00064290n
d000.s01023.t00000 bn:00006734n
d000.s01024.t00000 bn:00034116n
d000.s01025.t00000 bn:00015115n
d000.s01026.t00000 bn:00058316n
d000.s01027.t00000 bn:00028489n
d000.s01028.t00000 bn:00080935n
d000.s01029.t00000 bn:00080935n
d000.s01030.t00000 bn:00007938n
d000.s01031.t00000 bn:00067966n
d000.s01032.t00000 bn:00015594n
d000.s01033.t00000 bn:00076038n
d000.s01034.t00000 bn:00000959n
d000.s01035.t00000 bn:00079484n
d000.s01036.t00000 bn:00025225n
d000.s01037.t00000 bn:00082104n
d000.s01038.t00000 bn:00067235n
d000.s01039.t00000 bn:00002335n
d000.s01040.t00000 bn:00015444n
d000.s01041.t00000 bn:00001383n
d000.s01042.t00000 bn:00004479n
d000.s01043.t00000 bn:00008363n
d000.s01044.t00000 bn:00008363n
d000.s01045.t00000 bn:00013340n
d000.s01046.t00000 bn:00017684n
d000.s01047.t00000 bn:00022173n
d000.s01048.t00000 bn:00022173n
d000.s01049.t00000 bn:00022740n
d000.s01050.t00000 bn:00025139n
d000.s01051.t00000 bn:00026081n
d000.s01052.t00000 bn:00029424n
d000.s01053.t00000 bn:00029424n
d000.s01054.t00000 bn:00044141n
d000.s01055.t00000 bn:00046558n
d000.s01056.t00000 bn:00028934n
d000.s01057.t00000 bn:00041883n
d000.s01058.t00000 bn:00050412n
d000.s01059.t00000 bn:00053536n
d000.s01060.t00000 bn:00055813n
d000.s01061.t00000 bn:00055809n
d000.s01062.t00000 bn:00055809n
d000.s01063.t00000 bn:00057017n
d000.s01064.t00000 bn:00057310n
d000.s01065.t00000 bn:00017609n
d000.s01066.t00000 bn:00063508n
d000.s01067.t00000 bn:00063537n
d000.s01068.t00000 bn:00067665n
d000.s01069.t00000 bn:00067948n
d000.s01070.t00000 bn:00068045n
d000.s01071.t00000 bn:00072194n
d000.s01072.t00000 bn:00075170n
d000.s01073.t00000 bn:00075170n
d000.s01074.t00000 bn:00022991n
d000.s01075.t00000 bn:00079298n
d000.s01076.t00000 bn:00078031n
d000.s01077.t00000 bn:00078031n
d000.s01078.t00000 bn:00078031n
d000.s01079.t00000 bn:00079771n
d000.s01080.t00000 bn:00053089n
d000.s01081.t00000 bn:00045335n
d000.s01082.t00000 bn:00057016n
d000.s01083.t00000 bn:00057016n
d000.s01084.t00000 bn:00026604n
d000.s01085.t00000 bn:00029176n
d000.s01086.t00000 bn:00066095n
d000.s01087.t00000 bn:00001490n
d000.s01088.t00000 bn:00013920n
d000.s01089.t00000 bn:00013920n
d000.s01090.t00000 bn:00032708n
d000.s01091.t00000 bn:00007018n
d000.s01092.t00000 bn:00007018n
d000.s01093.t00000 bn:00004152n
d000.s01094.t00000 bn:00047446n
d000.s01095.t00000 bn:00045868n
d000.s01096.t00000 bn:00001598n
d000.s01097.t00000 bn:00001598n
d000.s01098.t00000 bn:00005340n
d000.s01099.t00000 bn:00005340n
d000.s01100.t00000 bn:00006461n
d000.s01101.t00000 bn:00006523n
d000.s01102.t00000 bn:00006618n
d000.s01103.t00000 bn:00007630n
d000.s01104.t00000 bn:00007630n
d000.s01105.t00000 bn:00007630n
d000.s01106.t00000 bn:00010098n
d000.s01107.t00000 bn:00012662n
d000.s01108.t00000 bn:00014830n
d000.s01109.t00000 bn:00016990n
d000.s01110.t00000 bn:00016413n
d000.s01111.t00000 bn:00018345n
d000.s01112.t00000 bn:00018345n
d000.s01113.t00000 bn:00018346n
d000.s01114.t00000 bn:00018346n
d000.s01115.t00000 bn:00018357n
d000.s01116.t00000 bn:00020621n
d000.s01117.t00000 bn:00003341n
d000.s01117.t00001 bn:00020958n
d000.s01118.t00000 bn:00023476n
d000.s01119.t00000 bn:00010562n
d000.s01120.t00000 bn:00025364n
d000.s01121.t00000 bn:00027976n
d000.s01122.t00000 bn:00028343n
d000.s01123.t00000 bn:00028919n
d000.s01124.t00000 bn:00029929n
d000.s01125.t00000 bn:00031719n
d000.s01126.t00000 bn:00016581n
d000.s01127.t00000 bn:00032116n
d000.s01128.t00000 bn:00009616n
d000.s01129.t00000 bn:00036538n
d000.s01130.t00000 bn:00012682n
d000.s01131.t00000 bn:00040536n
d000.s01132.t00000 bn:00042433n
d000.s01133.t00000 bn:00018319n
d000.s01134.t00000 bn:00043772n
d000.s01135.t00000 bn:00012569n
d000.s01136.t00000 bn:00012569n
d000.s01137.t00000 bn:00012569n
d000.s01138.t00000 bn:00001533n
d000.s01139.t00000 bn:00054156n
d000.s01140.t00000 bn:00034004n
d000.s01141.t00000 bn:00034004n
d000.s01142.t00000 bn:00034004n
d000.s01143.t00000 bn:00054972n
d000.s01144.t00000 bn:00041200n
d000.s01145.t00000 bn:00055447n
d000.s01146.t00000 bn:00043850n
d000.s01147.t00000 bn:00055954n
d000.s01148.t00000 bn:00034027n
d000.s01149.t00000 bn:00047692n
d000.s01150.t00000 bn:00053226n
d000.s01151.t00000 bn:00059953n
d000.s01152.t00000 bn:00060837n
d000.s01153.t00000 bn:00063198n
d000.s01154.t00000 bn:00032742n
d000.s01155.t00000 bn:00043259n
d000.s01156.t00000 bn:00065673n
d000.s01157.t00000 bn:00070464n
d000.s01158.t00000 bn:00071838n
d000.s01159.t00000 bn:00072698n
d000.s01160.t00000 bn:00078832n
d000.s01161.t00000 bn:00081045n
d000.s01162.t00000 bn:00081045n
d000.s01163.t00000 bn:00001530n
d000.s01164.t00000 bn:00000386n
d000.s01165.t00000 bn:00064237n
d000.s01166.t00000 bn:00021961n
d000.s01167.t00000 bn:00003341n
d000.s01168.t00000 bn:00011386n
d000.s01169.t00000 bn:00002188n
d000.s01170.t00000 bn:00017792n
d000.s01171.t00000 bn:00024510n
d000.s01172.t00000 bn:00025583n
d000.s01173.t00000 bn:00030820n
d000.s01174.t00000 bn:00081569n
d000.s01175.t00000 bn:00002954n
d000.s01176.t00000 bn:00035768n
d000.s01177.t00000 bn:00041491n
d000.s01178.t00000 bn:00041491n
d000.s01179.t00000 bn:00041491n
d000.s01180.t00000 bn:00051054n
d000.s01181.t00000 bn:00051108n
d000.s01182.t00000 bn:00055811n
d000.s01183.t00000 bn:00035778n
d000.s01184.t00000 bn:00006808n
d000.s01185.t00000 bn:00002216n
d000.s01186.t00000 bn:00073557n
d000.s01187.t00000 bn:00030762n
d000.s01188.t00000 bn:00058399n
d000.s01189.t00000 bn:00015001n
d000.s01190.t00000 bn:00047691n
d000.s01191.t00000 bn:00007497n
d000.s01192.t00000 bn:00029416n
d000.s01193.t00000 bn:00029416n
d000.s01194.t00000 bn:00023008n
d000.s01195.t00000 bn:00025083n
d000.s01196.t00000 bn:00029241n
d000.s01197.t00000 bn:00047080n
d000.s01198.t00000 bn:00021016n
d000.s01199.t00000 bn:00052054n
d000.s01200.t00000 bn:00011485n
d000.s01201.t00000 bn:00070912n
d000.s01202.t00000 bn:00073240n
d000.s01203.t00000 bn:00066980n
d000.s01204.t00000 bn:00007974n
d000.s01205.t00000 bn:00008374n
d000.s01206.t00000 bn:00008378n
d000.s01207.t00000 bn:00055644n
d000.s01208.t00000 bn:00042933n
d000.s01209.t00000 bn:00017658n
d000.s01210.t00000 bn:00008059n
d000.s01211.t00000 bn:00029680n
d000.s01212.t00000 bn:00000472n
d000.s01213.t00000 bn:00000852n
d000.s01214.t00000 bn:00016661n
d000.s01215.t00000 bn:00018121n
d000.s01216.t00000 bn:00018130n
d000.s01217.t00000 bn:00026104n
d000.s01218.t00000 bn:00026104n
d000.s01219.t00000 bn:00025480n
d000.s01220.t00000 bn:00027724n
d000.s01221.t00000 bn:00027735n
d000.s01222.t00000 bn:00031968n
d000.s01223.t00000 bn:00034222n
d000.s01224.t00000 bn:00034625n
d000.s01225.t00000 bn:00036169n
d000.s01226.t00000 bn:00037430n
d000.s01227.t00000 bn:00040682n
d000.s01228.t00000 bn:00045390n
d000.s01229.t00000 bn:00046675n
d000.s01230.t00000 bn:00047735n
d000.s01231.t00000 bn:00047734n
d000.s01232.t00000 bn:00016665n
d000.s01233.t00000 bn:00058509n
d000.s01234.t00000 bn:00046662n
d000.s01235.t00000 bn:00026874n
d000.s01236.t00000 bn:00062867n
d000.s01237.t00000 bn:00064622n
d000.s01238.t00000 bn:00064622n
d000.s01239.t00000 bn:00072857n
d000.s01240.t00000 bn:00073079n
d000.s01241.t00000 bn:00078020n
d000.s01242.t00000 bn:00058285n
d000.s01243.t00000 bn:00055057n
d000.s01244.t00000 bn:00005380n
d000.s01245.t00000 bn:00010731n
d000.s01246.t00000 bn:00000145n
d000.s01247.t00000 bn:00032380n
d000.s01248.t00000 bn:00035680n
d000.s01249.t00000 bn:00008468n
d000.s01250.t00000 bn:00025968n
d000.s01251.t00000 bn:00050327n
d000.s01252.t00000 bn:00074411n
d000.s01253.t00000 bn:00049021n
d000.s01254.t00000 bn:00070132n
d000.s01255.t00000 bn:00042601n
d000.s01256.t00000 bn:00036111n
d000.s01257.t00000 bn:00028709n
d000.s01258.t00000 bn:00028709n
d000.s01259.t00000 bn:00028709n
d000.s01260.t00000 bn:00080229n
d000.s01261.t00000 bn:00045161n
d000.s01262.t00000 bn:00047659n
d000.s01263.t00000 bn:00060686n
d000.s01264.t00000 bn:00005117n
d000.s01265.t00000 bn:00021395n
d000.s01266.t00000 bn:00021395n
d000.s01267.t00000 bn:00069468n
d000.s01268.t00000 bn:00027353n
d000.s01269.t00000 bn:00063288n
d000.s01270.t00000 bn:00022257n
d000.s01271.t00000 bn:00009867n
d000.s01272.t00000 bn:00006681n
d000.s01273.t00000 bn:00019169n
d000.s01274.t00000 bn:00026301n
d000.s01275.t00000 bn:00030406n
d000.s01276.t00000 bn:00036107n
d000.s01277.t00000 bn:00022212n
d000.s01278.t00000 bn:00030407n
d000.s01279.t00000 bn:00008789n
d000.s01280.t00000 bn:00044680n
d000.s01281.t00000 bn:00009870n
d000.s01282.t00000 bn:00009870n
d000.s01283.t00000 bn:00030635n
d000.s01284.t00000 bn:00057886n
d000.s01285.t00000 bn:00057886n
d000.s01286.t00000 bn:00000740n
d000.s01287.t00000 bn:00001755n
d000.s01288.t00000 bn:00043248n
d000.s01289.t00000 bn:00000942n
d000.s01290.t00000 bn:00000942n
d000.s01291.t00000 bn:00000942n
d000.s01292.t00000 bn:00000942n
d000.s01293.t00000 bn:00000942n
d000.s01294.t00000 bn:00000942n
d000.s01295.t00000 bn:00016402n
d000.s01296.t00000 bn:00063703n
d000.s01297.t00000 bn:00063703n
d000.s01298.t00000 bn:00064072n
d000.s01299.t00000 bn:00064072n
d000.s01300.t00000 bn:00066414n
d000.s01301.t00000 bn:00064201n
d000.s01302.t00000 bn:00051047n
d000.s01303.t00000 bn:00051047n
d000.s01304.t00000 bn:00051045n
d000.s01305.t00000 bn:00053518n
d000.s01306.t00000 bn:00030616n
d000.s01307.t00000 bn:00079045n
d000.s01308.t00000 bn:00021958n
d000.s01309.t00000 bn:00021958n
d000.s01310.t00000 bn:00074459n
d000.s01311.t00000 bn:00021766n
d000.s01312.t00000 bn:00070820n
d000.s01313.t00000 bn:00046829n
d000.s01314.t00000 bn:00050954n
d000.s01315.t00000 bn:00050954n
d000.s01316.t00000 bn:00015771n
d000.s01317.t00000 bn:00009655n
d000.s01318.t00000 bn:00077678n
d000.s01319.t00000 bn:00025510n
d000.s01320.t00000 bn:00033794n
d000.s01321.t00000 bn:00033794n
d000.s01322.t00000 bn:00033794n
d000.s01323.t00000 bn:00072101n
d000.s01324.t00000 bn:00029857n
d000.s01325.t00000 bn:00060522n
d000.s01326.t00000 bn:00021388n
d000.s01327.t00000 bn:00027291n
d000.s01328.t00000 bn:00040628n
d000.s01329.t00000 bn:00036684n
d000.s01330.t00000 bn:00056845n
d000.s01331.t00000 bn:00001868n
d000.s01332.t00000 bn:00071445n
d000.s01333.t00000 bn:00015983n
d000.s01334.t00000 bn:00074633n
d000.s01335.t00000 bn:00081918n
d000.s01336.t00000 bn:00029333n
d000.s01337.t00000 bn:00048242n
d000.s01338.t00000 bn:00048242n
d000.s01339.t00000 bn:00021748n
d000.s01340.t00000 bn:00021901n
d000.s01341.t00000 bn:00075708n
d000.s01342.t00000 bn:00016546n
d000.s01343.t00000 bn:00027765n
d000.s01344.t00000 bn:00064276n
d000.s01345.t00000 bn:00027566n
d000.s01346.t00000 bn:00027566n
d000.s01347.t00000 bn:00055743n
d000.s01348.t00000 bn:00055743n
d000.s01349.t00000 bn:00043358n
d000.s01350.t00000 bn:00026107n
d000.s01351.t00000 bn:00025913n
d000.s01352.t00000 bn:00025913n
d000.s01353.t00000 bn:00025913n
d000.s01354.t00000 bn:00041221n
d000.s01355.t00000 bn:00025865n
d000.s01356.t00000 bn:00025865n
d000.s01357.t00000 bn:00019222n
d000.s01358.t00000 bn:00035914n
d000.s01359.t00000 bn:00062839n
d000.s01360.t00000 bn:00017621n
d000.s01361.t00000 bn:00026577n
d000.s01362.t00000 bn:00026577n
d000.s01363.t00000 bn:00026577n
d000.s01364.t00000 bn:00080746n
d000.s01365.t00000 bn:00059307n
d000.s01366.t00000 bn:00019780n
d000.s01367.t00000 bn:00019780n
d000.s01368.t00000 bn:00026407n
d000.s01369.t00000 bn:00001174n
d000.s01370.t00000 bn:00028863n
d000.s01371.t00000 bn:00068799n
d000.s01372.t00000 bn:00068799n
d000.s01373.t00000 bn:00070219n
d000.s01374.t00000 bn:00054311n
d000.s01375.t00000 bn:00056537n
d000.s01376.t00000 bn:00080751n
d000.s01377.t00000 bn:00080044n
d000.s01378.t00000 bn:00056321n
d000.s01379.t00000 bn:00053801n
d000.s01380.t00000 bn:00002936n
d000.s01381.t00000 bn:00072760n
d000.s01382.t00000 bn:00063467n
d000.s01383.t00000 bn:00017436n
d000.s01384.t00000 bn:00002771n
d000.s01385.t00000 bn:00006950n
d000.s01386.t00000 bn:00067745n
d000.s01387.t00000 bn:00068046n
d000.s01388.t00000 bn:00068046n
d000.s01389.t00000 bn:00037606n
d000.s01390.t00000 bn:00001068n
d000.s01391.t00000 bn:00034413n
d000.s01392.t00000 bn:00022429n
d000.s01393.t00000 bn:00022429n
d000.s01394.t00000 bn:00026301n
d000.s01395.t00000 bn:00020369n
d000.s01396.t00000 bn:00026758n
d000.s01397.t00000 bn:00029192n
d000.s01398.t00000 bn:00029193n
d000.s01399.t00000 bn:00002185n
d000.s01400.t00000 bn:00002185n
d000.s01401.t00000 bn:00002185n
d000.s01402.t00000 bn:00012966n
d000.s01403.t00000 bn:00029425n
d000.s01404.t00000 bn:00061253n
d000.s01405.t00000 bn:00080543n
d000.s01406.t00000 bn:00033761n
d000.s01407.t00000 bn:00045705n
d000.s01408.t00000 bn:00049649n
d000.s01409.t00000 bn:00075760n
d000.s01410.t00000 bn:00075760n
d000.s01411.t00000 bn:00064585n
d000.s01412.t00000 bn:00013139n
d000.s01413.t00000 bn:00042473n
d000.s01414.t00000 bn:00027738n
d000.s01415.t00000 bn:00078697n
d000.s01416.t00000 bn:00078827n
d000.s01417.t00000 bn:00034717n
d000.s01418.t00000 bn:00024457n
d000.s01419.t00000 bn:00058218n
d000.s01420.t00000 bn:00058218n
d000.s01421.t00000 bn:00060927n
d000.s01422.t00000 bn:00025417n
d000.s01423.t00000 bn:00025417n
d000.s01424.t00000 bn:00025417n
d000.s01425.t00000 bn:00025417n
d000.s01426.t00000 bn:00050613n
d000.s01427.t00000 bn:00044415n
d000.s01428.t00000 bn:00044415n
d000.s01429.t00000 bn:00010663n
d000.s01430.t00000 bn:00010663n
d000.s01431.t00000 bn:00001940n
d000.s01432.t00000 bn:00000086n
d000.s01433.t00000 bn:00000086n
d000.s01434.t00000 bn:00000086n
d000.s01435.t00000 bn:00025340n
d000.s01436.t00000 bn:00025419n
d000.s01437.t00000 bn:00025419n
d000.s01438.t00000 bn:00001875n
d000.s01439.t00000 bn:00054884n
d000.s01440.t00000 bn:00007205n
d000.s01441.t00000 bn:00023747n
d000.s01442.t00000 bn:00043484n
d000.s01443.t00000 bn:00044416n
d000.s01444.t00000 bn:00078738n
d000.s01445.t00000 bn:00078738n
d000.s01446.t00000 bn:00055794n
d000.s01447.t00000 bn:00065580n
d000.s01448.t00000 bn:00025422n
d000.s01449.t00000 bn:00014710n
d000.s01450.t00000 bn:00000127n
d000.s01451.t00000 bn:00055094n
d000.s01452.t00000 bn:00070057n
d000.s01453.t00000 bn:00007406n
d000.s01454.t00000 bn:00073636n
d000.s01455.t00000 bn:00075151n
d000.s01456.t00000 bn:00070056n
d000.s01457.t00000 bn:00070056n
d000.s01458.t00000 bn:00060969n
d000.s01459.t00000 bn:00010728n
d000.s01460.t00000 bn:00014783n
d000.s01461.t00000 bn:00001937n
d000.s01462.t00000 bn:00040575n
