d000.s000.t000 bn:00012484n
d000.s1071.t000 bn:00083093v
d000.s1072.t000 bn:00077888n
d000.s1075.t000 bn:00021342n
d000.s1076.t000 bn:00045882n
d000.s1077.t000 bn:00000902n
d000.s1078.t000 bn:00032393n
d000.s1079.t000 bn:00075719n
d000.s1080.t000 bn:00005968n
d000.s1081.t000 bn:00021298n
d000.s1082.t000 bn:00050986n
d000.s1083.t000 bn:00080147n
d000.s1084.t000 bn:00050925n
d000.s1085.t000 bn:00076373n
d000.s1087.t000 bn:00114307r bn:00115605r
d000.s1089.t000 bn:00003893n bn:00043812n
d000.s1090.t000 bn:00056947n
d000.s1091.t000 bn:00065099n
d000.s1092.t000 bn:00087976v
d000.s1094.t000 bn:00104589a
d000.s1095.t000 bn:00020706n
d000.s1096.t000 bn:00012047n
d000.s1098.t000 bn:00092443v
d000.s1099.t000 bn:00015496n
d000.s1100.t000 bn:00035305n
d000.s1101.t000 bn:00018828n
d000.s1102.t000 bn:00107118a
d000.s1103.t000 bn:00002013n
d000.s1104.t000 bn:00096583a
d000.s1105.t000 bn:00021525n
d000.s1106.t000 bn:00046934n
d000.s1108.t000 bn:00031156n
d000.s1109.t000 bn:00036545n
d000.s1110.t000 bn:00046958n
d000.s1111.t000 bn:00022589n
d000.s1112.t000 bn:00070830n
d000.s1113.t000 bn:00084231v
d000.s1115.t000 bn:00093473v
d000.s1116.t000 bn:00092812v
d000.s1117.t000 bn:00072576n
d000.s1118.t000 bn:00005897n
d000.s1119.t000 bn:00052758n
d000.s1120.t000 bn:00067975n
d000.s1121.t000 bn:00021644n
d000.s1122.t000 bn:00005380n
d000.s1123.t000 bn:00060266n
d000.s1124.t000 bn:00003054n bn:00000242n
d000.s1125.t000 bn:00061979n
d000.s1126.t000 bn:00060193n
d000.s1127.t000 bn:00049099n
d000.s1128.t000 bn:00027546n
d000.s1129.t000 bn:00021678n
d000.s1130.t000 bn:00035073n
d000.s1132.t000 bn:00086127v
d000.s1133.t000 bn:00024410n
d000.s1134.t000 bn:00035412n
d000.s1135.t000 bn:00087321v
d000.s1136.t000 bn:00046683n
d000.s1137.t000 bn:00018862n
d000.s1138.t000 bn:00051453n
d000.s1139.t000 bn:00084231v
d000.s1140.t000 bn:00045800n
d000.s1142.t000 bn:00102400a
d000.s1144.t000 bn:00063040n
d000.s1145.t000 bn:00056728n
d000.s1146.t000 bn:00047795n
d000.s1148.t000 bn:00015241n bn:00047176n
d000.s1150.t000 bn:00072052n
d000.s1151.t000 bn:00068279n
d000.s1155.t000 bn:00045106n
d000.s1158.t000 bn:00063572n
d000.s1159.t000 bn:00002978n
d000.s1161.t000 bn:00044819n
d000.s1162.t000 bn:00058575n
d000.s1163.t000 bn:00072760n
d000.s1164.t000 bn:00059588n
d000.s1166.t000 bn:00049667n
d000.s1167.t000 bn:00083294v
d000.s1171.t000 bn:00027267n
d000.s1172.t000 bn:00047894n
d000.s1173.t000 bn:00078738n
d000.s1174.t000 bn:00064914n
d000.s1175.t000 bn:00112990a
d000.s1176.t000 bn:00082318v
d000.s1177.t000 bn:00020274n
d000.s1178.t000 bn:00013121n
d000.s1179.t000 bn:00014437n
d000.s1181.t000 bn:00054665n
d000.s1182.t000 bn:00068110n
d000.s1183.t000 bn:00114504r
d000.s1185.t000 bn:00091493v
d000.s1186.t000 bn:00004959n
d000.s1188.t000 bn:00093143v
d000.s1192.t000 bn:00075108n
d000.s1193.t000 bn:00032089n
d000.s1194.t000 bn:00048985n bn:00048996n
d000.s1195.t000 bn:00029975n
d000.s1196.t000 bn:00088675v
d000.s1197.t000 bn:00078617n
d000.s1198.t000 bn:00051698n
d000.s1199.t000 bn:00071566n
d000.s1201.t000 bn:00083286v
d000.s1203.t000 bn:00005224n
d000.s1204.t000 bn:00021227n
d000.s1206.t000 bn:00033359n
d000.s1207.t000 bn:00014557n
d000.s1208.t000 bn:00076556n
d000.s1209.t000 bn:00008793n
d000.s1210.t000 bn:00085578v
d000.s1211.t000 bn:00078817n
d000.s1212.t000 bn:00010226n
d000.s1213.t000 bn:00074634n
d000.s1214.t000 bn:00006886n
d000.s1215.t000 bn:00034394n
d000.s1216.t000 bn:00063199n
d000.s1217.t000 bn:00063195n
d000.s1218.t000 bn:00045800n
d000.s1219.t000 bn:00004350n
d000.s1220.t000 bn:00004728n
d000.s1221.t000 bn:00086384v
d000.s1222.t000 bn:00086271v
d000.s1223.t000 bn:00036777n
d000.s1225.t000 bn:00021551n
d000.s1227.t000 bn:00007478n
d000.s1230.t000 bn:00065609n bn:00065610n
d000.s1231.t000 bn:00091493v
d000.s1232.t000 bn:00004331n
d000.s1233.t000 bn:00010534n
d000.s1234.t000 bn:00086880v
d000.s1235.t000 bn:00070690n
d000.s1236.t000 bn:00064647n
d000.s1237.t000 bn:00040917n
d000.s1238.t000 bn:00061346n
d000.s1239.t000 bn:00005869n
d000.s1240.t000 bn:00082716v
d000.s1242.t000 bn:00042275n
d000.s1244.t000 bn:00009342n
d000.s1245.t000 bn:00000127n
d000.s1246.t000 bn:00053494n
d000.s1248.t000 bn:00035991n
d000.s1249.t000 bn:00078264n
d000.s1250.t000 bn:00002824n
d000.s1251.t000 bn:00092122v
d000.s1253.t000 bn:00050906n
d000.s1254.t000 bn:00059581n
d000.s1255.t000 bn:00088175v
d000.s1256.t000 bn:00052573n
d000.s1257.t000 bn:00014446n
d000.s1259.t000 bn:00024806n
d000.s1260.t000 bn:00001982n
d000.s1261.t000 bn:00114957r
d000.s1263.t000 bn:00020718n
d000.s1266.t000 bn:00088675v
d000.s1267.t000 bn:00065404n
d000.s1269.t000 bn:00028160n
d000.s1270.t000 bn:00060532n
d000.s1271.t000 bn:00063381n
d000.s1272.t000 bn:00062056n
d000.s1274.t000 bn:00065252n
d000.s1275.t000 bn:00020718n
d000.s1276.t000 bn:00004332n
d000.s1277.t000 bn:00000086n
d000.s1278.t000 bn:00012214n
d000.s1279.t000 bn:00056135n
d000.s1280.t000 bn:00039893n
d000.s1281.t000 bn:00064584n
d000.s1282.t000 bn:00117315r
d000.s1283.t000 bn:00038676n
d000.s1284.t000 bn:00013745n
d000.s1285.t000 bn:00011746n bn:00011748n
d000.s1286.t000 bn:00008992n
d000.s1287.t000 bn:00089806v
d000.s1288.t000 bn:00010534n
d000.s1289.t000 bn:00022416n
d000.s1290.t000 bn:00012466n
d000.s1291.t000 bn:00090460v
d000.s1292.t000 bn:00016991n
d000.s1294.t000 bn:00030850n
d000.s1296.t000 bn:00117323r
d000.s1297.t000 bn:00027546n
d000.s1298.t000 bn:00028247n
d000.s1299.t000 bn:00089363v
d000.s1300.t000 bn:00091312v
d000.s1301.t000 bn:00111108a
d000.s1303.t000 bn:00033832n
d000.s1304.t000 bn:00016256n
d000.s1305.t000 bn:00100902a
d000.s1306.t000 bn:00028913n
d000.s1307.t000 bn:00096612a
d000.s1308.t000 bn:00058732n
d000.s1309.t000 bn:00002488n
d000.s1310.t000 bn:00027066n
d000.s1311.t000 bn:00010706n
d000.s1312.t000 bn:00016987n
d000.s1313.t000 bn:00117250r
d000.s1315.t000 bn:00005704n
d000.s1318.t000 bn:00018105n
d000.s1319.t000 bn:00010534n
d000.s1320.t000 bn:00030563n
d000.s1321.t000 bn:00021666n
d000.s1323.t000 bn:00004945n
d000.s1324.t000 bn:00008363n
d000.s1326.t000 bn:00073727n
d000.s1327.t000 bn:00101973a
d000.s1328.t000 bn:00011756n
d000.s1329.t000 bn:00059308n
d000.s1330.t000 bn:00011744n
d000.s1331.t000 bn:00041632n
d000.s1332.t000 bn:00111312a
d000.s1337.t000 bn:00021769n
d000.s1338.t000 bn:00036629n
d000.s1339.t000 bn:00053461n
d000.s1340.t000 bn:00049603n
d000.s1341.t000 bn:00012466n
d000.s1343.t000 bn:00089385v
d000.s1344.t000 bn:00000086n
d000.s1347.t000 bn:00077172n bn:00019887n
d000.s1349.t000 bn:00044116n
d000.s1352.t000 bn:00065800n
d000.s1353.t000 bn:00060894n
d000.s1354.t000 bn:00004945n
d000.s1355.t000 bn:00006536n
d000.s1356.t000 bn:00073130n
d000.s1357.t000 bn:00013848n
d000.s1358.t000 bn:00065099n
d000.s1361.t000 bn:00008363n
d000.s1362.t000 bn:00023844n
d000.s1364.t000 bn:00008639n
d000.s1366.t000 bn:00091448v bn:00091451v
d000.s1367.t000 bn:00084231v
d000.s1368.t000 bn:00058445n bn:00058443n
d000.s1370.t000 bn:00059308n
d000.s1371.t000 bn:00083296v
d000.s1372.t000 bn:00053079n
d000.s1373.t000 bn:00094987v
d000.s1375.t000 bn:00086518v bn:00087490v
d000.s1376.t000 bn:00091493v
d000.s1377.t000 bn:00001032n
d000.s1378.t000 bn:00031476n
d000.s1379.t000 bn:00003057n
d000.s1380.t000 bn:00010731n
d000.s1381.t000 bn:00001744n
d000.s1382.t000 bn:00072727n
d000.s1383.t000 bn:00096612a
d000.s1384.t000 bn:00060468n
d000.s1385.t000 bn:00099911a
d000.s1386.t000 bn:00046019n
d000.s1388.t000 bn:00029914n
d000.s1390.t000 bn:00013686n
d000.s1391.t000 bn:00018783n
d000.s1393.t000 bn:00062354n
d000.s1394.t000 bn:00093473v
d000.s1395.t000 bn:00013153n
d000.s1396.t000 bn:00060187n
d000.s1399.t000 bn:00076925n
d000.s1401.t000 bn:00076042n
d000.s1403.t000 bn:00056181n
d000.s1404.t000 bn:00058872n
d000.s1405.t000 bn:00077899n
d000.s1406.t000 bn:00036808n
d000.s1408.t000 bn:00012993n
d000.s1409.t000 bn:00083081v
d000.s1410.t000 bn:00018782n
d000.s1411.t000 bn:00010547n
d000.s1414.t000 bn:00046624n
d000.s1415.t000 bn:00018345n
d000.s1417.t000 bn:00104384a
d000.s1418.t000 bn:00091493v
d000.s1419.t000 bn:00056728n
d000.s1420.t000 bn:00036165n
d000.s1421.t000 bn:00044420n
d000.s1422.t000 bn:00049886n
d000.s1423.t000 bn:00050692n
d000.s1424.t000 bn:00022379n
d000.s1425.t000 bn:00048570n
d000.s1426.t000 bn:00073210n
d000.s1429.t000 bn:00004945n
d000.s1430.t000 bn:00016878n
d000.s1431.t000 bn:00065028n
d000.s1433.t000 bn:00021666n
d000.s1434.t000 bn:00086880v
d000.s1435.t000 bn:00045173n
d000.s1436.t000 bn:00035673n
d000.s1437.t000 bn:00056675n
d000.s1438.t000 bn:00036806n
d000.s1441.t000 bn:00045297n
d000.s1442.t000 bn:00022423n
d000.s1443.t000 bn:00049911n
d000.s1444.t000 bn:00089407v
d000.s1445.t000 bn:00031261n
d000.s1446.t000 bn:00086679v
d000.s1447.t000 bn:00106505a bn:00106506a
d000.s1448.t000 bn:00050662n
d000.s1449.t000 bn:00046204n
d000.s1450.t000 bn:00067679n
d000.s1452.t000 bn:00042404n
d000.s1453.t000 bn:00033676n
d000.s1456.t000 bn:00025364n
d000.s1458.t000 bn:00019718n
d000.s1460.t000 bn:00000009n
d000.s1461.t000 bn:00093170v
d000.s1462.t000 bn:00064128n
d000.s1463.t000 bn:00046765n
d000.s1464.t000 bn:00012054n
d000.s1466.t000 bn:00107292a
d000.s1467.t000 bn:00006140n
d000.s1470.t000 bn:00082848v
d000.s1471.t000 bn:00085803v
d000.s1472.t000 bn:00034115n
d000.s1473.t000 bn:00098632a
d000.s1475.t000 bn:00030625n
d000.s1476.t000 bn:00073306n
d000.s1477.t000 bn:00086115v
d000.s1478.t000 bn:00006759n
d000.s1480.t000 bn:00011638n
d000.s1481.t000 bn:00035304n
d000.s1482.t000 bn:00023233n
d000.s1483.t000 bn:00041433n
d000.s1485.t000 bn:00054223n
d000.s1486.t000 bn:00089385v
d000.s1487.t000 bn:00004222n
d000.s1488.t000 bn:00100490a
d000.s1489.t000 bn:00072432n
d000.s1490.t000 bn:00055400n
d000.s1491.t000 bn:00000641n
d000.s1492.t000 bn:00030375n
d000.s1493.t000 bn:00070253n
d000.s1494.t000 bn:00085509v
d000.s1495.t000 bn:00043283n
d000.s1497.t000 bn:00007096n
d000.s1499.t000 bn:00043842n
d000.s1500.t000 bn:00050662n
d000.s1502.t000 bn:00024597n
d000.s1503.t000 bn:00053826n
d000.s1504.t000 bn:00010631n
d000.s1505.t000 bn:00002891n
d000.s1506.t000 bn:00036198n
d000.s1507.t000 bn:00084958v
d000.s1509.t000 bn:00063277n
d000.s1513.t000 bn:00064735n
d000.s1514.t000 bn:00008768n
d000.s1516.t000 bn:00032600n
d000.s1517.t000 bn:00092759v
d000.s1519.t000 bn:00056337n
d000.s1521.t000 bn:00041486n
d000.s1522.t000 bn:00079940n
d000.s1523.t000 bn:00058313n
d000.s1524.t000 bn:00053934n bn:00055167n bn:00032501n
d000.s1525.t000 bn:00070697n
d000.s1526.t000 bn:00114747r
d000.s1527.t000 bn:00035672n
d000.s1531.t000 bn:00017124n
d000.s1532.t000 bn:00069073n
d000.s1533.t000 bn:00020164n
d000.s1534.t000 bn:00076968n
d000.s1535.t000 bn:00082788v
d000.s1537.t000 bn:00102509a
d000.s1538.t000 bn:00056758n
d000.s1540.t000 bn:00090408v
d000.s1541.t000 bn:00002120n
d000.s1542.t000 bn:00001304n
d000.s1545.t000 bn:00081177n
d000.s1548.t000 bn:00046430n
d000.s1549.t000 bn:00033616n bn:00045960n
d000.s1550.t000 bn:00080435n
d000.s1551.t000 bn:00029394n
d000.s1552.t000 bn:00085509v
d000.s1553.t000 bn:00026519n
d000.s1554.t000 bn:00032557n
d000.s1557.t000 bn:00069624n
d000.s1558.t000 bn:00087910v
d000.s1559.t000 bn:00057001n
d000.s1561.t000 bn:00041468n
d000.s1563.t000 bn:00027982n
d000.s1565.t000 bn:00089791v
d000.s1566.t000 bn:00062878n
d000.s1567.t000 bn:00020041n
d000.s1569.t000 bn:00025555n
d000.s1571.t000 bn:00055189n
d000.s1572.t000 bn:00055209n
d000.s1574.t000 bn:00000372n
d000.s1575.t000 bn:00037486n
d000.s1577.t000 bn:00012060n
d000.s1578.t000 bn:00082481v
d000.s1580.t000 bn:00008713n
d000.s1581.t000 bn:00031425n
d000.s1582.t000 bn:00064673n
d000.s1584.t000 bn:00046975n
d000.s1585.t000 bn:00059588n
d000.s1586.t000 bn:00044672n
d000.s1587.t000 bn:00001136n
d000.s1588.t000 bn:00051538n
d000.s1589.t000 bn:00036900n
d000.s1590.t000 bn:00073992n
d000.s1592.t000 bn:00003839n
d000.s1593.t000 bn:00055743n bn:00055744n
d000.s1595.t000 bn:00036718n
d000.s1596.t000 bn:00104655a
d000.s1597.t000 bn:00018038n
d000.s1598.t000 bn:00079481n
d000.s1599.t000 bn:00043283n
d000.s1600.t000 bn:00022965n
d000.s1601.t000 bn:00031325n
d000.s1602.t000 bn:00016261n
d000.s1604.t000 bn:00050925n
d000.s1605.t000 bn:00019439n
d000.s1606.t000 bn:00023844n
d000.s1607.t000 bn:00086880v
d000.s1610.t000 bn:00021464n
d000.s1612.t000 bn:00016665n
d000.s1615.t000 bn:00093473v
d000.s1616.t000 bn:00026805n
d000.s1617.t000 bn:00068790n
d000.s1618.t000 bn:00044225n
d000.s1619.t000 bn:00074440n
d000.s1620.t000 bn:00016544n
d000.s1621.t000 bn:00011638n
d000.s1622.t000 bn:00072794n
d000.s1625.t000 bn:00018756n
d000.s1626.t000 bn:00114504r
d000.s1627.t000 bn:00092443v
d000.s1628.t000 bn:00092443v
d000.s1630.t000 bn:00013939n
d000.s1631.t000 bn:00089280v
d000.s1632.t000 bn:00056956n
d000.s1633.t000 bn:00028247n
d000.s1634.t000 bn:00032545n
d000.s1637.t000 bn:00085162v
d000.s1638.t000 bn:00054902n
d000.s1639.t000 bn:00022936n
d000.s1640.t000 bn:00110767a
d000.s1641.t000 bn:00021394n
d000.s1642.t000 bn:00083185v
d000.s1644.t000 bn:00084733v
d000.s1645.t000 bn:00060154n
d000.s1646.t000 bn:00055009n
d000.s1647.t000 bn:00020621n
d000.s1648.t000 bn:00028247n
d000.s1649.t000 bn:00063584n
d000.s1650.t000 bn:00030258n
d000.s1652.t000 bn:00060725n
d000.s1653.t000 bn:00065567n
d000.s1654.t000 bn:00078738n
d000.s1655.t000 bn:00032100n
d000.s1659.t000 bn:00013585n
d000.s1660.t000 bn:00027566n
d000.s1662.t000 bn:00033595n
d000.s1663.t000 bn:00007096n
d000.s1664.t000 bn:00089401v
d000.s1665.t000 bn:00061119n
d000.s1667.t000 bn:00070407n
d000.s1668.t000 bn:00107267a
d000.s1669.t000 bn:00044744n
d000.s1670.t000 bn:00019614n
d000.s1671.t000 bn:00079804n
d000.s1673.t000 bn:00051354n
d000.s1674.t000 bn:00052703n
d000.s1676.t000 bn:00111415a
d000.s1677.t000 bn:00014731n
d000.s1678.t000 bn:00101358a
d000.s1679.t000 bn:00116787r
d000.s1680.t000 bn:00002771n
d000.s1681.t000 bn:00029719n
d000.s1682.t000 bn:00102758a
d000.s1683.t000 bn:00020945n
d000.s1685.t000 bn:00005380n bn:00025965n
d000.s1686.t000 bn:00034540n
d000.s1687.t000 bn:00085059v
d000.s1688.t000 bn:00065624n
d000.s1689.t000 bn:00013340n bn:00074588n
d000.s1691.t000 bn:00080286n
d000.s1692.t000 bn:00016124n
d000.s1693.t000 bn:00056964n
d000.s1694.t000 bn:00030616n
d000.s1695.t000 bn:00059523n
d000.s1696.t000 bn:00019883n
d000.s1697.t000 bn:00017099n
d000.s1698.t000 bn:00034032n
d000.s1700.t000 bn:00083296v
d000.s1701.t000 bn:00050662n
d000.s1702.t000 bn:00054236n
d000.s1703.t000 bn:00117315r
d000.s1704.t000 bn:00084077v
d000.s1705.t000 bn:00023381n
d000.s1706.t000 bn:00054902n
d000.s1707.t000 bn:00045612n
d000.s1709.t000 bn:00010152n
d000.s1710.t000 bn:00065322n
d000.s1711.t000 bn:00012355n
d000.s1712.t000 bn:00049758n
d000.s1713.t000 bn:00065538n
d000.s1715.t000 bn:00044256n
d000.s1716.t000 bn:00047003n
d000.s1717.t000 bn:00031344n
d000.s1718.t000 bn:00040622n
d000.s1719.t000 bn:00090489v bn:00090491v
d000.s1721.t000 bn:00014332n
d000.s1722.t000 bn:00099981a
d000.s1723.t000 bn:00070094n bn:00070188n
d000.s1725.t000 bn:00041241n
d000.s1727.t000 bn:00028863n
d000.s1728.t000 bn:00061429n
d000.s1729.t000 bn:00058698n
d000.s1730.t000 bn:00087101v
d000.s1731.t000 bn:00016237n
d000.s1732.t000 bn:00068498n
d000.s1733.t000 bn:00080439n
d000.s1735.t000 bn:00007309n
d000.s1736.t000 bn:00002488n
d000.s1737.t000 bn:00012710n
d000.s1738.t000 bn:00002015n
d000.s1740.t000 bn:00054201n
d000.s1741.t000 bn:00032426n bn:00032425n
d000.s1743.t000 bn:00082727v
d000.s1744.t000 bn:00058174n
d000.s1747.t000 bn:00063592n
d000.s1749.t000 bn:00070437n
d000.s1751.t000 bn:00024541n
d000.s1752.t000 bn:00030951n
d000.s1753.t000 bn:00025142n bn:00025144n
d000.s1754.t000 bn:00019763n
d000.s1755.t000 bn:00020715n
d000.s1756.t000 bn:00059588n
d000.s1757.t000 bn:00077857n
d000.s1758.t000 bn:00013530n
d000.s1759.t000 bn:00011795n
d000.s1760.t000 bn:00093473v
d000.s1762.t000 bn:00082371v
d000.s1765.t000 bn:00077172n bn:00019887n
d000.s1766.t000 bn:00056378n
d000.s1767.t000 bn:00006179n
d000.s1768.t000 bn:00077593n
d000.s1770.t000 bn:00003117n
d000.s1771.t000 bn:00064855n
d000.s1772.t000 bn:00069362n
d000.s1773.t000 bn:00000086n
d000.s1774.t000 bn:00094300v bn:00083789v
d000.s1776.t000 bn:00093170v
d000.s1777.t000 bn:00063019n
d000.s1779.t000 bn:00056552n
d000.s1780.t000 bn:00112770a
d000.s1781.t000 bn:00062162n
d000.s1782.t000 bn:00066830n
d000.s1784.t000 bn:00034055n
d000.s1785.t000 bn:00116787r
d000.s1787.t000 bn:00054996n
d000.s1788.t000 bn:00062958n
d000.s1789.t000 bn:00096212a
d000.s1790.t000 bn:00034962n
d000.s1791.t000 bn:00028639n
d000.s1792.t000 bn:00084733v
d000.s1793.t000 bn:00060770n
d000.s1796.t000 bn:00074427n
d000.s1799.t000 bn:00035638n
d000.s1800.t000 bn:00052380n
d000.s1801.t000 bn:00061406n
d000.s1802.t000 bn:00046021n
d000.s1803.t000 bn:00108531a
d000.s1804.t000 bn:00055645n
d000.s1805.t000 bn:00047211n
d000.s1806.t000 bn:00005211n
d000.s1807.t000 bn:00023237n
d000.s1809.t000 bn:00031261n
d000.s1811.t000 bn:00083286v
d000.s1812.t000 bn:00048626n
d000.s1813.t000 bn:00069970n
d000.s1814.t000 bn:00016403n
d000.s1815.t000 bn:00011664n
d000.s1816.t000 bn:00084766v
d000.s1817.t000 bn:00074487n
d000.s1819.t000 bn:00060182n
d000.s1820.t000 bn:00001152n bn:00001151n
d000.s1821.t000 bn:00092443v
d000.s1822.t000 bn:00030293n
d000.s1825.t000 bn:00075972n
d000.s1826.t000 bn:00077833n
d000.s1827.t000 bn:00027386n
d000.s1828.t000 bn:00084231v
d000.s1829.t000 bn:00036077n
d000.s1831.t000 bn:00049961n
d000.s1832.t000 bn:00074615n
d000.s1833.t000 bn:00015484n
d000.s1835.t000 bn:00043890n
d000.s1836.t000 bn:00053662n
d000.s1837.t000 bn:00047270n
d000.s1838.t000 bn:00045106n
d000.s1839.t000 bn:00057373n
d000.s1840.t000 bn:00034524n
d000.s1841.t000 bn:00053116n
d000.s1842.t000 bn:00051217n
d000.s1843.t000 bn:00059799n
d000.s1844.t000 bn:00079905n
d000.s1845.t000 bn:00000317n
d000.s1847.t000 bn:00017244n
d000.s1850.t000 bn:00030098n
d000.s1851.t000 bn:00043543n
d000.s1852.t000 bn:00054503n
d000.s1854.t000 bn:00043963n
d000.s1856.t000 bn:00068684n
d000.s1859.t000 bn:00082548v
d000.s1860.t000 bn:00083081v
d000.s1861.t000 bn:00034524n
d000.s1863.t000 bn:00068233n
d000.s1864.t000 bn:00023342n
d000.s1866.t000 bn:00012524n
d000.s1867.t000 bn:00052050n
d000.s1871.t000 bn:00088705v
d000.s1873.t000 bn:00082727v
d000.s1875.t000 bn:00086877v
d000.s1876.t000 bn:00005663n
d000.s1877.t000 bn:00069350n
d000.s1878.t000 bn:00012666n
d000.s1879.t000 bn:00001530n bn:00034016n
d000.s1880.t000 bn:00089164v
d000.s1881.t000 bn:00031065n
d000.s1882.t000 bn:00033676n
d000.s1883.t000 bn:00013854n
d000.s1884.t000 bn:00103299a
d000.s1885.t000 bn:00009248n
d000.s1887.t000 bn:00011271n
d000.s1889.t000 bn:00057255n
d000.s1890.t000 bn:00011346n
d000.s1891.t000 bn:00050004n
d000.s1893.t000 bn:00086717v
d000.s1894.t000 bn:00047254n
d000.s1896.t000 bn:00083756v
d000.s1897.t000 bn:00011086n
d000.s1899.t000 bn:00060223n
d000.s1900.t000 bn:00000213n
d000.s1901.t000 bn:00067043n bn:00067050n
d000.s1902.t000 bn:00078738n
d000.s1903.t000 bn:00082788v
d000.s1904.t000 bn:00005324n
d000.s1905.t000 bn:00029678n
d000.s1906.t000 bn:00027541n bn:00027542n
d000.s1907.t000 bn:00070193n
d000.s1910.t000 bn:00004458n
d000.s1911.t000 bn:00062759n
d000.s1914.t000 bn:00065261n
d000.s1915.t000 bn:00093779v
d000.s1917.t000 bn:00045073n
d000.s1918.t000 bn:00116085r
d000.s1919.t000 bn:00056426n
d000.s1920.t000 bn:00052758n
d000.s1923.t000 bn:00012960n
d000.s1925.t000 bn:00077530n
d000.s1929.t000 bn:00057322n
d000.s1930.t000 bn:00090246v
d000.s1932.t000 bn:00032600n
d000.s1933.t000 bn:00092756v
d000.s1934.t000 bn:00062600n
d000.s1935.t000 bn:00066372n
d000.s1936.t000 bn:00050488n bn:00050486n
d000.s1937.t000 bn:00060182n
d000.s1940.t000 bn:00010109n
d000.s1941.t000 bn:00001698n
d000.s1942.t000 bn:00036198n
d000.s1943.t000 bn:00114216r
d000.s1944.t000 bn:00003753n
d000.s1945.t000 bn:00069062n
d000.s1948.t000 bn:00011732n
d000.s1949.t000 bn:00032552n
d000.s1950.t000 bn:00021413n
d000.s1951.t000 bn:00008786n
d000.s1952.t000 bn:00042379n
d000.s1953.t000 bn:00042128n
d000.s1954.t000 bn:00001861n
d000.s1955.t000 bn:00090504v
d000.s1956.t000 bn:00018710n
d000.s1957.t000 bn:00019811n
d000.s1958.t000 bn:00075413n
d000.s1959.t000 bn:00021222n
d000.s1960.t000 bn:00111843a
d000.s1961.t000 bn:00093779v
d000.s1962.t000 bn:00029010n
d000.s1963.t000 bn:00009656n
d000.s1964.t000 bn:00033676n
d000.s1965.t000 bn:00013873n
d000.s1966.t000 bn:00008713n
d000.s1967.t000 bn:00049990n
d000.s1969.t000 bn:00069517n
d000.s1970.t000 bn:00018265n
d000.s1971.t000 bn:00050794n
d000.s1973.t000 bn:00026239n
d000.s1974.t000 bn:00014305n
d000.s1975.t000 bn:00007999n
d000.s1976.t000 bn:00092756v
d000.s1977.t000 bn:00004795n
d000.s1979.t000 bn:00021241n bn:00021243n
d000.s1980.t000 bn:00064687n
d000.s1981.t000 bn:00014512n
d000.s1982.t000 bn:00081866n
d000.s1983.t000 bn:00063596n
d000.s1984.t000 bn:00020872n
d000.s1985.t000 bn:00023399n
d000.s1986.t000 bn:00054578n
d000.s1987.t000 bn:00037352n
d000.s1989.t000 bn:00086567v
d000.s1990.t000 bn:00088454v
d000.s1991.t000 bn:00029546n
d000.s1992.t000 bn:00063533n
d000.s1993.t000 bn:00003729n
d000.s1994.t000 bn:00025286n
d000.s1996.t000 bn:00006476n bn:00068548n
