d000.s000.t000 bn:00056996n
d000.s814.t000 bn:00077766n
d000.s815.t000 bn:00046765n
d000.s816.t000 bn:00050452n
d000.s817.t000 bn:00072921n
d000.s818.t000 bn:00009656n
d000.s819.t000 bn:00003461n bn:00067568n
d000.s820.t000 bn:00108648a
d000.s821.t000 bn:00026817n
d000.s822.t000 bn:00055323n
d000.s823.t000 bn:00090510v
d000.s824.t000 bn:00097972a
d000.s825.t000 bn:00088825v
d000.s826.t000 bn:00002891n
d000.s827.t000 bn:00012596n
d000.s828.t000 bn:00008263n
d000.s829.t000 bn:00011408n
d000.s830.t000 bn:00089806v
d000.s831.t000 bn:00002157n
d000.s832.t000 bn:00093231v
d000.s833.t000 bn:00043776n
d000.s834.t000 bn:00048654n
d000.s835.t000 bn:00091458v
d000.s836.t000 bn:00060178n
d000.s837.t000 bn:00086211v
d000.s838.t000 bn:00085268v
d000.s839.t000 bn:00064601n
d000.s840.t000 bn:00070168n
d000.s841.t000 bn:00067064n
d000.s842.t000 bn:00086390v
d000.s843.t000 bn:00054902n
d000.s844.t000 bn:00018365n
d000.s845.t000 bn:00053001n
d000.s846.t000 bn:00090460v
d000.s847.t000 bn:00001592n
d000.s848.t000 bn:00087721v
d000.s849.t000 bn:00001572n
d000.s850.t000 bn:00003255n
d000.s851.t000 bn:00084331v
d000.s852.t000 bn:00012930n
d000.s853.t000 bn:00073637n
d000.s854.t000 bn:00023301n
d000.s855.t000 bn:00064608n
d000.s856.t000 bn:00101236a
d000.s857.t000 bn:00054155n
d000.s858.t000 bn:00087137v
d000.s859.t000 bn:00016991n
d000.s860.t000 bn:00090142v
d000.s861.t000 bn:00089751v
d000.s862.t000 bn:00080439n
d000.s863.t000 bn:00056378n bn:00056377n
d000.s864.t000 bn:00069670n
d000.s865.t000 bn:00071731n
d000.s866.t000 bn:00073804n
d000.s867.t000 bn:00027386n
d000.s868.t000 bn:00007309n
d000.s869.t000 bn:00012758n
d000.s870.t000 bn:00028795n
d000.s871.t000 bn:00028248n
d000.s872.t000 bn:00044576n
d000.s873.t000 bn:00099667a
d000.s874.t000 bn:00105845a
d000.s875.t000 bn:00078766n
d000.s876.t000 bn:00006128n
d000.s877.t000 bn:00106602a
d000.s878.t000 bn:00090161v
d000.s879.t000 bn:00078131n
d000.s880.t000 bn:00094127v
d000.s881.t000 bn:00005913n
d000.s882.t000 bn:00012212n
d000.s883.t000 bn:00082683v
d000.s884.t000 bn:00019405n
d000.s885.t000 bn:00064837n
d000.s886.t000 bn:00005845n
d000.s887.t000 bn:00009184n
d000.s888.t000 bn:00034552n
d000.s889.t000 bn:00033676n
d000.s890.t000 bn:00111342a
d000.s891.t000 bn:00029933n
d000.s892.t000 bn:00035925n
d000.s893.t000 bn:00068283n
d000.s894.t000 bn:00079511n bn:00081661n
d000.s895.t000 bn:00111185a
d000.s896.t000 bn:00061737n
d000.s897.t000 bn:00101605a
d000.s898.t000 bn:00028639n
d000.s899.t000 bn:00021497n
d000.s900.t000 bn:00018266n
d000.s901.t000 bn:00084018v
d000.s902.t000 bn:00092988v
d000.s903.t000 bn:00014407n
d000.s904.t000 bn:00022052n
d000.s905.t000 bn:00000568n
d000.s906.t000 bn:00050327n
d000.s907.t000 bn:00100444a
d000.s908.t000 bn:00085856v
d000.s909.t000 bn:00025555n
d000.s910.t000 bn:00025555n
d000.s911.t000 bn:00090326v
d000.s912.t000 bn:00006139n
d000.s913.t000 bn:00012214n
d000.s914.t000 bn:00094109v
d000.s915.t000 bn:00016403n
d000.s916.t000 bn:00021335n
d000.s917.t000 bn:00000640n
d000.s918.t000 bn:00089161v
d000.s919.t000 bn:00085339v
d000.s920.t000 bn:00082426v
d000.s921.t000 bn:00083668v
d000.s922.t000 bn:00041430n
d000.s923.t000 bn:00041812n
d000.s924.t000 bn:00003604n
d000.s925.t000 bn:00003615n
d000.s926.t000 bn:00046139n
d000.s927.t000 bn:00042081n
d000.s928.t000 bn:00084298v bn:00084299v
d000.s929.t000 bn:00098543a
d000.s930.t000 bn:00100067a bn:00100070a
d000.s931.t000 bn:00083132v
d000.s932.t000 bn:00000902n
d000.s933.t000 bn:00008420n
d000.s934.t000 bn:00002155n
d000.s935.t000 bn:00064837n
d000.s936.t000 bn:00021711n
d000.s937.t000 bn:00058245n
d000.s938.t000 bn:00003332n
d000.s939.t000 bn:00083332v
d000.s940.t000 bn:00050793n
d000.s941.t000 bn:00014690n
d000.s942.t000 bn:00087871v
d000.s943.t000 bn:00064638n
d000.s944.t000 bn:00098608a
d000.s945.t000 bn:00013235n
d000.s946.t000 bn:00077239n
d000.s947.t000 bn:00020266n
d000.s948.t000 bn:00003268n
d000.s949.t000 bn:00068672n
d000.s950.t000 bn:00101839a
d000.s951.t000 bn:00032512n
d000.s952.t000 bn:00035183n
d000.s953.t000 bn:00002727n
d000.s954.t000 bn:00026000n
d000.s955.t000 bn:00086024v
d000.s956.t000 bn:00005091n
d000.s957.t000 bn:00089106v
d000.s958.t000 bn:00084079v
d000.s959.t000 bn:00089961v bn:00089962v
d000.s960.t000 bn:00099475a
d000.s961.t000 bn:00000690n
d000.s962.t000 bn:00032180n
d000.s963.t000 bn:00008594n
d000.s964.t000 bn:00006141n bn:00071294n
d000.s965.t000 bn:00104891a
d000.s966.t000 bn:00056025n
d000.s967.t000 bn:00024726n
d000.s968.t000 bn:00002413n
d000.s969.t000 bn:00064428n
d000.s970.t000 bn:00036360n
d000.s971.t000 bn:00092052v
d000.s972.t000 bn:00078102n
d000.s973.t000 bn:00066589n
d000.s974.t000 bn:00084331v
d000.s975.t000 bn:00083132v
d000.s976.t000 bn:00024212n
d000.s977.t000 bn:00052318n
d000.s978.t000 bn:00044916n
d000.s979.t000 bn:00016606n
d000.s980.t000 bn:00026498n
d000.s981.t000 bn:00054902n
d000.s982.t000 bn:00093472v bn:00093473v
d000.s983.t000 bn:00000690n
d000.s984.t000 bn:00093472v bn:00093473v
d000.s985.t000 bn:00007063n
d000.s986.t000 bn:00052122n
d000.s987.t000 bn:00073636n
d000.s988.t000 bn:00064468n
d000.s989.t000 bn:00048652n
d000.s990.t000 bn:00049242n
d000.s991.t000 bn:00061238n bn:00024006n
d000.s992.t000 bn:00110975a
d000.s993.t000 bn:00023758n
d000.s994.t000 bn:00090141v
d000.s995.t000 bn:00001936n
d000.s996.t000 bn:00084071v
d000.s997.t000 bn:00041837n
d000.s998.t000 bn:00084331v
d000.s999.t000 bn:00074595n
d000.s1000.t000 bn:00086962v
d000.s1001.t000 bn:00087028v
d000.s1002.t000 bn:00085095v
d000.s1003.t000 bn:00020701n
d000.s1004.t000 bn:00085839v
d000.s1005.t000 bn:00029416n
d000.s1006.t000 bn:00081957n
d000.s1007.t000 bn:00050561n
d000.s1008.t000 bn:00084611v
d000.s1009.t000 bn:00033830n
d000.s1010.t000 bn:00100675a
d000.s1011.t000 bn:00049859n
d000.s1012.t000 bn:00085873v
d000.s1013.t000 bn:00049594n
d000.s1014.t000 bn:00012469n
d000.s1015.t000 bn:00031998n
d000.s1016.t000 bn:00112043a
d000.s1017.t000 bn:00029871n
d000.s1018.t000 bn:00099981a
d000.s1019.t000 bn:00086223v
d000.s1020.t000 bn:00085337v
d000.s1021.t000 bn:00064590n
d000.s1022.t000 bn:00057167n
d000.s1023.t000 bn:00015784n
d000.s1024.t000 bn:00032156n bn:00064490n bn:00064489n
d000.s1025.t000 bn:00090852v
d000.s1026.t000 bn:00023072n bn:00023073n
d000.s1027.t000 bn:00000725n
d000.s1028.t000 bn:00008198n
d000.s1029.t000 bn:00071216n
d000.s1030.t000 bn:00014188n
d000.s1031.t000 bn:00087203v
d000.s1032.t000 bn:00055441n
d000.s1033.t000 bn:00047114n
d000.s1034.t000 bn:00056426n
d000.s1035.t000 bn:00092513v
d000.s1036.t000 bn:00087513v
d000.s1037.t000 bn:00011639n
d000.s1038.t000 bn:00082367v
d000.s1039.t000 bn:00001453n
d000.s1040.t000 bn:00025940n
d000.s1041.t000 bn:00007037n
d000.s1042.t000 bn:00109157a
d000.s1043.t000 bn:00098042a
d000.s1044.t000 bn:00027749n
d000.s1045.t000 bn:00009472n
d000.s1046.t000 bn:00110767a
d000.s1047.t000 bn:00051969n
d000.s1048.t000 bn:00060984n
d000.s1049.t000 bn:00017762n
d000.s1050.t000 bn:00103347a
d000.s1051.t000 bn:00013745n
d000.s1052.t000 bn:00090324v
d000.s1053.t000 bn:00105014a
d000.s1054.t000 bn:00033854n
d000.s1055.t000 bn:00021586n
d000.s1056.t000 bn:00058653n bn:00058869n
d000.s1057.t000 bn:00075814n
d000.s1058.t000 bn:00099057a
d000.s1059.t000 bn:00023258n
d000.s1060.t000 bn:00018638n
d000.s1061.t000 bn:00022422n
d000.s1062.t000 bn:00030959n bn:00066904n
d000.s1063.t000 bn:00067181n
d000.s1064.t000 bn:00036197n
d000.s1065.t000 bn:00105910a
d000.s1066.t000 bn:00011748n
d000.s1067.t000 bn:00030747n
d000.s1068.t000 bn:00073013n
d000.s1069.t000 bn:00090504v
d000.s1070.t000 bn:00086877v
d000.s1071.t000 bn:00096195a
d000.s1072.t000 bn:00001557n
d000.s1073.t000 bn:00093072v bn:00093073v
d000.s1074.t000 bn:00019780n
d000.s1075.t000 bn:00092812v
d000.s1076.t000 bn:00097880a
d000.s1077.t000 bn:00065822n
d000.s1078.t000 bn:00091493v
d000.s1079.t000 bn:00044258n
d000.s1080.t000 bn:00032645n
d000.s1081.t000 bn:00075683n
d000.s1082.t000 bn:00019268n
d000.s1083.t000 bn:00047726n
d000.s1084.t000 bn:00108566a
d000.s1085.t000 bn:00021731n
d000.s1086.t000 bn:00082757v
d000.s1087.t000 bn:00091499v
d000.s1088.t000 bn:00028609n
d000.s1089.t000 bn:00018038n
d000.s1090.t000 bn:00036309n
d000.s1091.t000 bn:00029372n
d000.s1092.t000 bn:00071303n
d000.s1093.t000 bn:00001875n
d000.s1094.t000 bn:00053664n
d000.s1095.t000 bn:00070497n
d000.s1096.t000 bn:00042622n
d000.s1097.t000 bn:00100545a
d000.s1098.t000 bn:00060968n
d000.s1099.t000 bn:00025321n
d000.s1100.t000 bn:00082273v
d000.s1101.t000 bn:00027491n
d000.s1102.t000 bn:00083225v
d000.s1103.t000 bn:00069062n
d000.s1104.t000 bn:00063595n
d000.s1105.t000 bn:00091360v
d000.s1106.t000 bn:00032203n
d000.s1107.t000 bn:00011086n
d000.s1108.t000 bn:00017559n
d000.s1109.t000 bn:00057017n bn:00057016n
d000.s1110.t000 bn:00051972n
d000.s1111.t000 bn:00085860v bn:00095701v
d000.s1112.t000 bn:00096139a
d000.s1113.t000 bn:00021763n bn:00053500n bn:00021987n bn:00047901n
d000.s1114.t000 bn:00014148n
d000.s1115.t000 bn:00056156n
d000.s1116.t000 bn:00068572n
d000.s1117.t000 bn:00046698n
d000.s1118.t000 bn:00067223n
d000.s1119.t000 bn:00083132v
d000.s1120.t000 bn:00043306n
d000.s1121.t000 bn:00087513v
d000.s1122.t000 bn:00016991n
d000.s1123.t000 bn:00021649n
d000.s1124.t000 bn:00085762v
d000.s1125.t000 bn:00078027n
d000.s1126.t000 bn:00086736v
d000.s1127.t000 bn:00008462n
d000.s1128.t000 bn:00054516n
d000.s1129.t000 bn:00024712n
d000.s1130.t000 bn:00067068n
d000.s1131.t000 bn:00044407n
d000.s1132.t000 bn:00100148a
d000.s1133.t000 bn:00047644n
d000.s1134.t000 bn:00035925n
d000.s1135.t000 bn:00045201n
d000.s1136.t000 bn:00033949n
d000.s1137.t000 bn:00083420v
d000.s1138.t000 bn:00031712n
d000.s1139.t000 bn:00087802v
d000.s1140.t000 bn:00043853n
d000.s1141.t000 bn:00010605n
d000.s1142.t000 bn:00088175v
d000.s1143.t000 bn:00087237v bn:00087234v
d000.s1144.t000 bn:00028343n
d000.s1145.t000 bn:00058442n
d000.s1146.t000 bn:00066032n
d000.s1147.t000 bn:00027526n
d000.s1148.t000 bn:00024370n
d000.s1149.t000 bn:00021747n
d000.s1150.t000 bn:00051453n
d000.s1151.t000 bn:00097526a
d000.s1152.t000 bn:00030922n
d000.s1153.t000 bn:00003604n
d000.s1154.t000 bn:00083805v
d000.s1155.t000 bn:00020534n
d000.s1156.t000 bn:00006912n
d000.s1157.t000 bn:00030713n
d000.s1158.t000 bn:00062965n
d000.s1159.t000 bn:00027407n
d000.s1160.t000 bn:00086013v
d000.s1161.t000 bn:00061787n
d000.s1162.t000 bn:00059496n
d000.s1163.t000 bn:00026817n
d000.s1164.t000 bn:00064584n bn:00059790n
d000.s1165.t000 bn:00101358a
d000.s1166.t000 bn:00042548n
d000.s1167.t000 bn:00023659n
d000.s1168.t000 bn:00072016n
d000.s1169.t000 bn:00074064n
d000.s1170.t000 bn:00087201v
d000.s1171.t000 bn:00034627n
d000.s1172.t000 bn:00071122n
d000.s1173.t000 bn:00019586n
d000.s1174.t000 bn:00022107n
d000.s1175.t000 bn:00016401n
d000.s1176.t000 bn:00005164n
d000.s1177.t000 bn:00083612v bn:00088881v
d000.s1178.t000 bn:00008992n
d000.s1179.t000 bn:00006890n
d000.s1180.t000 bn:00067741n
d000.s1181.t000 bn:00066021n
d000.s1182.t000 bn:00079671n
d000.s1183.t000 bn:00028060n
d000.s1184.t000 bn:00073310n
d000.s1185.t000 bn:00094410v
d000.s1186.t000 bn:00000520n
d000.s1187.t000 bn:00084080v
d000.s1188.t000 bn:00088060v
d000.s1189.t000 bn:00104880a
d000.s1190.t000 bn:00057353n
d000.s1191.t000 bn:00046975n
d000.s1192.t000 bn:00111312a
d000.s1193.t000 bn:00040736n
d000.s1194.t000 bn:00091505v
d000.s1195.t000 bn:00064334n
d000.s1196.t000 bn:00029239n
d000.s1197.t000 bn:00069470n
d000.s1198.t000 bn:00079079n
d000.s1199.t000 bn:00035409n
d000.s1200.t000 bn:00088201v
d000.s1201.t000 bn:00074615n
d000.s1202.t000 bn:00100364a
d000.s1203.t000 bn:00009314n
d000.s1204.t000 bn:00103520a
d000.s1205.t000 bn:00067808n
d000.s1206.t000 bn:00044994n bn:00000355n
d000.s1207.t000 bn:00093231v
d000.s1208.t000 bn:00018096n
d000.s1209.t000 bn:00020858n
d000.s1210.t000 bn:00064468n
d000.s1211.t000 bn:00086009v
d000.s1212.t000 bn:00044967n
d000.s1213.t000 bn:00077597n
d000.s1214.t000 bn:00098905a
d000.s1215.t000 bn:00089407v
d000.s1216.t000 bn:00026519n
d000.s1217.t000 bn:00007037n
d000.s1218.t000 bn:00019767n
d000.s1219.t000 bn:00043555n
d000.s1220.t000 bn:00054902n
d000.s1221.t000 bn:00109742a
d000.s1222.t000 bn:00009316n
d000.s1223.t000 bn:00027386n
d000.s1224.t000 bn:00030850n
d000.s1225.t000 bn:00110561a
d000.s1226.t000 bn:00058576n
d000.s1227.t000 bn:00035911n
d000.s1228.t000 bn:00012679n
d000.s1229.t000 bn:00085413v
d000.s1230.t000 bn:00069062n
d000.s1231.t000 bn:00090548v
d000.s1232.t000 bn:00031261n bn:00031262n
d000.s1233.t000 bn:00028891n
d000.s1234.t000 bn:00042663n
d000.s1235.t000 bn:00088322v
d000.s1236.t000 bn:00007205n
d000.s1237.t000 bn:00082273v
d000.s1238.t000 bn:00016403n
d000.s1239.t000 bn:00024097n
d000.s1240.t000 bn:00108488a
d000.s1241.t000 bn:00063940n
d000.s1242.t000 bn:00002306n
d000.s1243.t000 bn:00110843a
d000.s1244.t000 bn:00096212a
d000.s1245.t000 bn:00106186a
d000.s1246.t000 bn:00100416a
d000.s1247.t000 bn:00083225v
d000.s1248.t000 bn:00005913n
d000.s1249.t000 bn:00072496n
d000.s1250.t000 bn:00070967n
d000.s1251.t000 bn:00064667n
d000.s1252.t000 bn:00081007n
d000.s1253.t000 bn:00016606n
d000.s1254.t000 bn:00070697n
d000.s1255.t000 bn:00013135n
d000.s1256.t000 bn:00066631n
d000.s1257.t000 bn:00067611n
d000.s1258.t000 bn:00006169n
d000.s1259.t000 bn:00104955a
d000.s1260.t000 bn:00001227n
d000.s1261.t000 bn:00063385n
d000.s1262.t000 bn:00015785n
d000.s1263.t000 bn:00088917v
d000.s1264.t000 bn:00053339n
d000.s1265.t000 bn:00060223n
d000.s1266.t000 bn:00044539n
d000.s1267.t000 bn:00042404n
d000.s1268.t000 bn:00092169v
d000.s1269.t000 bn:00106839a
d000.s1270.t000 bn:00099702a
d000.s1271.t000 bn:00055564n
d000.s1272.t000 bn:00070332n
d000.s1273.t000 bn:00087212v
d000.s1274.t000 bn:00084080v
d000.s1275.t000 bn:00087811v
d000.s1276.t000 bn:00086534v
d000.s1277.t000 bn:00106527a
d000.s1278.t000 bn:00101371a
d000.s1279.t000 bn:00063277n
d000.s1280.t000 bn:00086557v
d000.s1281.t000 bn:00021487n
d000.s1282.t000 bn:00020602n
d000.s1283.t000 bn:00086880v
d000.s1284.t000 bn:00045963n
d000.s1285.t000 bn:00048065n
d000.s1286.t000 bn:00027546n
d000.s1287.t000 bn:00083839v
d000.s1288.t000 bn:00046064n
d000.s1289.t000 bn:00048051n
d000.s1290.t000 bn:00042663n
d000.s1291.t000 bn:00111322a
d000.s1292.t000 bn:00006141n bn:00071294n
d000.s1293.t000 bn:00043356n
d000.s1294.t000 bn:00016526n
d000.s1295.t000 bn:00070057n
d000.s1296.t000 bn:00046702n
d000.s1297.t000 bn:00018512n
d000.s1298.t000 bn:00004293n
d000.s1299.t000 bn:00040851n
d000.s1300.t000 bn:00009472n
d000.s1301.t000 bn:00053445n
d000.s1302.t000 bn:00089178v
d000.s1303.t000 bn:00034565n
d000.s1304.t000 bn:00086603v
d000.s1305.t000 bn:00067175n
d000.s1306.t000 bn:00029545n
d000.s1307.t000 bn:00065758n
d000.s1308.t000 bn:00108878a
d000.s1309.t000 bn:00108756a
d000.s1310.t000 bn:00017517n
d000.s1311.t000 bn:00000738n
d000.s1312.t000 bn:00012674n
d000.s1313.t000 bn:00011086n
d000.s1314.t000 bn:00019219n
d000.s1315.t000 bn:00032120n
d000.s1316.t000 bn:00100581a
d000.s1317.t000 bn:00015784n
d000.s1318.t000 bn:00019439n
d000.s1319.t000 bn:00060158n
d000.s1320.t000 bn:00034626n
d000.s1321.t000 bn:00049877n
d000.s1322.t000 bn:00036013n
d000.s1323.t000 bn:00082720v
d000.s1324.t000 bn:00091469v
d000.s1325.t000 bn:00067975n
d000.s1326.t000 bn:00066490n
d000.s1327.t000 bn:00082687v
d000.s1328.t000 bn:00044419n
d000.s1329.t000 bn:00084629v
d000.s1330.t000 bn:00053172n
d000.s1331.t000 bn:00088322v
d000.s1332.t000 bn:00061948n
d000.s1333.t000 bn:00046870n
d000.s1334.t000 bn:00084831v
d000.s1335.t000 bn:00103006a
d000.s1336.t000 bn:00026239n
d000.s1337.t000 bn:00027574n
d000.s1338.t000 bn:00067134n
d000.s1339.t000 bn:00010727n
d000.s1340.t000 bn:00067125n
d000.s1341.t000 bn:00093929v
d000.s1342.t000 bn:00000641n
d000.s1343.t000 bn:00045201n
d000.s1344.t000 bn:00060201n
d000.s1345.t000 bn:00075590n
d000.s1346.t000 bn:00104588a
d000.s1347.t000 bn:00016758n
d000.s1348.t000 bn:00093014v
d000.s1349.t000 bn:00063940n
d000.s1350.t000 bn:00007309n
d000.s1351.t000 bn:00085268v
d000.s1352.t000 bn:00037676n
d000.s1353.t000 bn:00097969a
d000.s1354.t000 bn:00019219n
d000.s1355.t000 bn:00088378v
d000.s1356.t000 bn:00022271n
d000.s1357.t000 bn:00083458v
d000.s1358.t000 bn:00006481n
d000.s1359.t000 bn:00028247n
d000.s1360.t000 bn:00024297n
d000.s1361.t000 bn:00028133n
d000.s1362.t000 bn:00016047n
d000.s1363.t000 bn:00098342a bn:00103779a
d000.s1364.t000 bn:00090836v
d000.s1365.t000 bn:00074427n
d000.s1366.t000 bn:00041212n
d000.s1367.t000 bn:00086602v
d000.s1368.t000 bn:00024370n
d000.s1369.t000 bn:00020040n
d000.s1370.t000 bn:00040368n
d000.s1371.t000 bn:00017056n
d000.s1372.t000 bn:00044002n
d000.s1373.t000 bn:00042043n
d000.s1374.t000 bn:00055225n
d000.s1375.t000 bn:00063926n
d000.s1376.t000 bn:00055323n
d000.s1377.t000 bn:00018197n
d000.s1378.t000 bn:00083309v
d000.s1379.t000 bn:00005532n
d000.s1380.t000 bn:00097972a
d000.s1381.t000 bn:00104549a
d000.s1382.t000 bn:00058801n
d000.s1383.t000 bn:00019079n
d000.s1384.t000 bn:00054243n
d000.s1385.t000 bn:00026817n
d000.s1386.t000 bn:00085337v
d000.s1387.t000 bn:00041848n
d000.s1388.t000 bn:00033676n
d000.s1389.t000 bn:00056171n
d000.s1390.t000 bn:00044622n
d000.s1391.t000 bn:00104384a
d000.s1392.t000 bn:00075142n
d000.s1393.t000 bn:00032655n
d000.s1394.t000 bn:00077766n
d000.s1395.t000 bn:00013489n
d000.s1396.t000 bn:00001469n
d000.s1397.t000 bn:00046958n
d000.s1398.t000 bn:00066480n
d000.s1399.t000 bn:00090947v
d000.s1400.t000 bn:00085860v bn:00095701v
d000.s1401.t000 bn:00025233n
d000.s1402.t000 bn:00001735n
d000.s1403.t000 bn:00079509n
d000.s1404.t000 bn:00104095a
d000.s1405.t000 bn:00014012n
d000.s1406.t000 bn:00107697a
d000.s1407.t000 bn:00109359a
d000.s1408.t000 bn:00085496v
d000.s1409.t000 bn:00059170n
d000.s1410.t000 bn:00099475a
d000.s1411.t000 bn:00088511v
d000.s1412.t000 bn:00000738n
d000.s1413.t000 bn:00083355v
d000.s1414.t000 bn:00070494n
d000.s1415.t000 bn:00075760n
d000.s1416.t000 bn:00076666n
d000.s1417.t000 bn:00006521n
d000.s1418.t000 bn:00087078v
d000.s1419.t000 bn:00017749n
d000.s1420.t000 bn:00087237v bn:00087234v
d000.s1421.t000 bn:00090460v
d000.s1422.t000 bn:00021406n
d000.s1423.t000 bn:00078200n
d000.s1424.t000 bn:00026835n
d000.s1425.t000 bn:00083834v
d000.s1426.t000 bn:00046021n
d000.s1427.t000 bn:00066667n
d000.s1428.t000 bn:00086675v
d000.s1429.t000 bn:00103796a
d000.s1430.t000 bn:00042663n
d000.s1431.t000 bn:00077585n
d000.s1432.t000 bn:00065876n
d000.s1433.t000 bn:00001940n
d000.s1434.t000 bn:00013326n
d000.s1435.t000 bn:00058188n
d000.s1436.t000 bn:00036942n
d000.s1437.t000 bn:00086940v
d000.s1438.t000 bn:00015767n
d000.s1439.t000 bn:00015180n
d000.s1440.t000 bn:00061019n
d000.s1441.t000 bn:00047080n
d000.s1442.t000 bn:00060556n
d000.s1443.t000 bn:00079509n
d000.s1444.t000 bn:00098578a
d000.s1445.t000 bn:00016256n
d000.s1446.t000 bn:00003687n
d000.s1447.t000 bn:00105261a
d000.s1448.t000 bn:00046891n
d000.s1449.t000 bn:00021666n
d000.s1450.t000 bn:00109623a
d000.s1451.t000 bn:00109501a
d000.s1452.t000 bn:00091551v
d000.s1453.t000 bn:00044197n
d000.s1454.t000 bn:00090460v
d000.s1455.t000 bn:00030525n
d000.s1456.t000 bn:00012820n
d000.s1457.t000 bn:00031018n
d000.s1458.t000 bn:00091458v
d000.s1459.t000 bn:00062162n
d000.s1460.t000 bn:00042918n
d000.s1461.t000 bn:00054026n
d000.s1462.t000 bn:00001744n
d000.s1463.t000 bn:00080013n
d000.s1464.t000 bn:00045161n
d000.s1465.t000 bn:00021834n
d000.s1466.t000 bn:00073310n
d000.s1467.t000 bn:00087189v
d000.s1468.t000 bn:00066418n
d000.s1469.t000 bn:00012339n
d000.s1470.t000 bn:00096755a
d000.s1471.t000 bn:00047741n
d000.s1472.t000 bn:00099796a
d000.s1473.t000 bn:00082769v
d000.s1474.t000 bn:00102713a
d000.s1475.t000 bn:00006890n
d000.s1476.t000 bn:00047726n
d000.s1477.t000 bn:00106251a
d000.s1478.t000 bn:00075277n
d000.s1479.t000 bn:00088046v
d000.s1480.t000 bn:00049062n
d000.s1481.t000 bn:00094675v
d000.s1482.t000 bn:00090268v
d000.s1483.t000 bn:00102512a
d000.s1484.t000 bn:00016056n
d000.s1485.t000 bn:00066857n
d000.s1486.t000 bn:00073013n
d000.s1487.t000 bn:00075103n
d000.s1488.t000 bn:00097006a
d000.s1489.t000 bn:00093773v
d000.s1490.t000 bn:00002185n
d000.s1491.t000 bn:00017324n
d000.s1492.t000 bn:00090852v
d000.s1493.t000 bn:00011936n
d000.s1494.t000 bn:00103335a
d000.s1495.t000 bn:00086370v
d000.s1496.t000 bn:00068521n bn:00068520n
d000.s1497.t000 bn:00050004n
d000.s1498.t000 bn:00026239n bn:00058564n
d000.s1499.t000 bn:00030811n
d000.s1500.t000 bn:00109947a
d000.s1501.t000 bn:00058325n
d000.s1502.t000 bn:00019333n
d000.s1503.t000 bn:00085162v
d000.s1504.t000 bn:00084073v
d000.s1505.t000 bn:00069851n
d000.s1506.t000 bn:00064855n
d000.s1507.t000 bn:00082148v
d000.s1508.t000 bn:00065835n
d000.s1509.t000 bn:00017324n
d000.s1510.t000 bn:00000641n
d000.s1511.t000 bn:00056037n
d000.s1512.t000 bn:00104880a
d000.s1513.t000 bn:00026026n
d000.s1514.t000 bn:00044002n
d000.s1515.t000 bn:00100152a
d000.s1516.t000 bn:00064755n
d000.s1517.t000 bn:00088673v
d000.s1518.t000 bn:00097805a
d000.s1519.t000 bn:00074702n
d000.s1520.t000 bn:00111084a
d000.s1521.t000 bn:00011431n
d000.s1522.t000 bn:00046576n
d000.s1523.t000 bn:00094090v
d000.s1524.t000 bn:00108830a
d000.s1525.t000 bn:00051355n
d000.s1526.t000 bn:00086480v
d000.s1527.t000 bn:00008079n
d000.s1528.t000 bn:00096870a
d000.s1529.t000 bn:00058734n
d000.s1530.t000 bn:00006129n
d000.s1531.t000 bn:00098342a bn:00103779a
d000.s1532.t000 bn:00053906n
d000.s1533.t000 bn:00028605n
d000.s1534.t000 bn:00082355v
d000.s1535.t000 bn:00073310n
d000.s1536.t000 bn:00056135n
d000.s1537.t000 bn:00010183n
d000.s1538.t000 bn:00008378n
d000.s1539.t000 bn:00035911n
d000.s1540.t000 bn:00093433v
d000.s1541.t000 bn:00084388v
d000.s1542.t000 bn:00091073v bn:00091075v
d000.s1543.t000 bn:00073310n
d000.s1544.t000 bn:00071122n
d000.s1545.t000 bn:00056758n
d000.s1546.t000 bn:00084058v
d000.s1547.t000 bn:00018334n
d000.s1548.t000 bn:00085162v
d000.s1549.t000 bn:00016256n
d000.s1550.t000 bn:00093798v
d000.s1551.t000 bn:00104674a
d000.s1552.t000 bn:00023101n
d000.s1553.t000 bn:00058734n
d000.s1554.t000 bn:00090871v
d000.s1555.t000 bn:00027937n
d000.s1556.t000 bn:00022407n
d000.s1557.t000 bn:00020471n
d000.s1558.t000 bn:00021446n
d000.s1559.t000 bn:00008289n
d000.s1560.t000 bn:00095362v
d000.s1561.t000 bn:00006759n
d000.s1562.t000 bn:00057219n
d000.s1563.t000 bn:00029871n
d000.s1564.t000 bn:00018661n
d000.s1565.t000 bn:00058406n
d000.s1566.t000 bn:00044916n
d000.s1567.t000 bn:00101411a
d000.s1568.t000 bn:00007481n bn:00047083n
d000.s1569.t000 bn:00020718n
d000.s1570.t000 bn:00007182n
d000.s1571.t000 bn:00020416n
d000.s1572.t000 bn:00105083a
d000.s1573.t000 bn:00045046n
d000.s1574.t000 bn:00101878a bn:00098632a
d000.s1575.t000 bn:00018894n
d000.s1576.t000 bn:00102713a
d000.s1577.t000 bn:00084018v
d000.s1578.t000 bn:00104687a
d000.s1579.t000 bn:00102888a
d000.s1580.t000 bn:00106251a
d000.s1581.t000 bn:00105982a
d000.s1582.t000 bn:00061333n
d000.s1583.t000 bn:00062643n
d000.s1584.t000 bn:00013602n
d000.s1585.t000 bn:00032175n
d000.s1586.t000 bn:00027459n
