d000.s00000.t00000 bn:00058442n
d000.s00733.t00000 bn:00037738n
d000.s00734.t00000 bn:00026301n
d000.s00735.t00000 bn:00025314n
d000.s00736.t00000 bn:00054548n
d000.s00737.t00000 bn:00036632n
d000.s00738.t00000 bn:00001950n
d000.s00739.t00000 bn:00075958n
d000.s00740.t00000 bn:00005513n
d000.s00741.t00000 bn:00068619n
d000.s00742.t00000 bn:00009635n
d000.s00743.t00000 bn:00009635n
d000.s00744.t00000 bn:00032604n
d000.s00745.t00000 bn:00019319n
d000.s00746.t00000 bn:00014155n
d000.s00747.t00000 bn:00059811n
d000.s00748.t00000 bn:00059811n
d000.s00749.t00000 bn:00021771n
d000.s00750.t00000 bn:00023235n
d000.s00751.t00000 bn:00023251n
d000.s00752.t00000 bn:00000356n
d000.s00753.t00000 bn:00031075n
d000.s00754.t00000 bn:00031294n
d000.s00755.t00000 bn:00040364n
d000.s00756.t00000 bn:00042409n
d000.s00757.t00000 bn:00044490n
d000.s00758.t00000 bn:00017014n
d000.s00759.t00000 bn:00060690n
d000.s00760.t00000 bn:00021051n
d000.s00761.t00000 bn:00023758n
d000.s00762.t00000 bn:00023758n
d000.s00763.t00000 bn:00067808n
d000.s00764.t00000 bn:00051758n
d000.s00765.t00000 bn:00071436n
d000.s00766.t00000 bn:00064914n
d000.s00767.t00000 bn:00062699n
d000.s00768.t00000 bn:00077773n
d000.s00769.t00000 bn:00076496n
d000.s00770.t00000 bn:00013092n
d000.s00771.t00000 bn:00026135n
d000.s00772.t00000 bn:00014000n
d000.s00773.t00000 bn:00015625n
d000.s00774.t00000 bn:00064290n
d000.s00775.t00000 bn:00006734n
d000.s00776.t00000 bn:00054852n
d000.s00777.t00000 bn:00037548n
d000.s00778.t00000 bn:00071791n
d000.s00779.t00000 bn:00034116n
d000.s00780.t00000 bn:00015115n
d000.s00781.t00000 bn:00058316n
d000.s00782.t00000 bn:00069306n
d000.s00783.t00000 bn:00028489n
d000.s00784.t00000 bn:00007938n
d000.s00785.t00000 bn:00067966n
d000.s00786.t00000 bn:00015594n
d000.s00787.t00000 bn:00076038n
d000.s00788.t00000 bn:00000959n
d000.s00789.t00000 bn:00079484n
d000.s00790.t00000 bn:00025225n
d000.s00791.t00000 bn:00082104n
d000.s00792.t00000 bn:00058032n
d000.s00793.t00000 bn:00058032n
d000.s00794.t00000 bn:00002335n
d000.s00795.t00000 bn:00015444n
d000.s00796.t00000 bn:00004479n
d000.s00797.t00000 bn:00011766n
d000.s00798.t00000 bn:00013340n
d000.s00799.t00000 bn:00017684n
d000.s00800.t00000 bn:00022173n
d000.s00801.t00000 bn:00022740n
d000.s00802.t00000 bn:00025139n
d000.s00803.t00000 bn:00026081n
d000.s00804.t00000 bn:00026081n
d000.s00805.t00000 bn:00029424n
d000.s00806.t00000 bn:00012898n
d000.s00807.t00000 bn:00044141n
d000.s00808.t00000 bn:00046558n
d000.s00809.t00000 bn:00028934n
d000.s00810.t00000 bn:00028934n
d000.s00811.t00000 bn:00028934n
d000.s00812.t00000 bn:00041883n
d000.s00813.t00000 bn:00041883n
d000.s00814.t00000 bn:00053536n
d000.s00815.t00000 bn:00055335n
d000.s00816.t00000 bn:00055813n
d000.s00817.t00000 bn:00055809n
d000.s00818.t00000 bn:00057017n
d000.s00819.t00000 bn:00057310n
d000.s00820.t00000 bn:00056098n
d000.s00821.t00000 bn:00017609n
d000.s00822.t00000 bn:00063537n
d000.s00823.t00000 bn:00065567n
d000.s00824.t00000 bn:00072194n
d000.s00825.t00000 bn:00075170n
d000.s00826.t00000 bn:00075170n
d000.s00827.t00000 bn:00022991n
d000.s00828.t00000 bn:00079298n
d000.s00829.t00000 bn:00078031n
d000.s00830.t00000 bn:00078031n
d000.s00831.t00000 bn:00078031n
d000.s00832.t00000 bn:00079771n
d000.s00833.t00000 bn:00058557n
d000.s00834.t00000 bn:00026604n
d000.s00835.t00000 bn:00029176n
d000.s00836.t00000 bn:00007437n
d000.s00837.t00000 bn:00058378n
d000.s00838.t00000 bn:00013920n
d000.s00839.t00000 bn:00007018n
d000.s00840.t00000 bn:00056915n
d000.s00841.t00000 bn:00029214n
d000.s00842.t00000 bn:00004152n
d000.s00843.t00000 bn:00001458n
d000.s00844.t00000 bn:00001598n
d000.s00845.t00000 bn:00001598n
d000.s00846.t00000 bn:00006461n
d000.s00847.t00000 bn:00006523n
d000.s00848.t00000 bn:00016990n
d000.s00849.t00000 bn:00011241n
d000.s00850.t00000 bn:00016413n
d000.s00851.t00000 bn:00018345n
d000.s00852.t00000 bn:00018345n
d000.s00853.t00000 bn:00018346n
d000.s00854.t00000 bn:00018346n
d000.s00855.t00000 bn:00010562n
d000.s00856.t00000 bn:00025097n
d000.s00857.t00000 bn:00025364n
d000.s00858.t00000 bn:00027976n
d000.s00859.t00000 bn:00027995n
d000.s00860.t00000 bn:00016581n
d000.s00861.t00000 bn:00009616n
d000.s00862.t00000 bn:00036538n
d000.s00863.t00000 bn:00040536n
d000.s00864.t00000 bn:00040542n
d000.s00865.t00000 bn:00042433n
d000.s00866.t00000 bn:00012569n
d000.s00867.t00000 bn:00012569n
d000.s00868.t00000 bn:00001533n
d000.s00869.t00000 bn:00053099n
d000.s00870.t00000 bn:00054156n
d000.s00871.t00000 bn:00034004n
d000.s00872.t00000 bn:00034004n
d000.s00873.t00000 bn:00054972n
d000.s00874.t00000 bn:00058697n
d000.s00875.t00000 bn:00058697n
d000.s00876.t00000 bn:00047692n
d000.s00877.t00000 bn:00059953n
d000.s00878.t00000 bn:00061017n
d000.s00879.t00000 bn:00007436n
d000.s00880.t00000 bn:00007436n
d000.s00881.t00000 bn:00064128n
d000.s00882.t00000 bn:00017517n
d000.s00883.t00000 bn:00069692n
d000.s00884.t00000 bn:00070464n
d000.s00885.t00000 bn:00071828n
d000.s00886.t00000 bn:00072698n
d000.s00887.t00000 bn:00073171n
d000.s00888.t00000 bn:00047203n
d000.s00889.t00000 bn:00053793n
d000.s00890.t00000 bn:00078832n
d000.s00891.t00000 bn:00001530n
d000.s00892.t00000 bn:00000386n
d000.s00893.t00000 bn:00064237n
d000.s00894.t00000 bn:00021961n
d000.s00895.t00000 bn:00021961n
d000.s00896.t00000 bn:00036003n
d000.s00897.t00000 bn:00036003n
d000.s00898.t00000 bn:00000540n
d000.s00899.t00000 bn:00011386n
d000.s00900.t00000 bn:00002188n
d000.s00901.t00000 bn:00024510n
d000.s00902.t00000 bn:00025583n
d000.s00903.t00000 bn:00030820n
d000.s00904.t00000 bn:00081569n
d000.s00905.t00000 bn:00002954n
d000.s00906.t00000 bn:00035768n
d000.s00907.t00000 bn:00041491n
d000.s00908.t00000 bn:00041491n
d000.s00909.t00000 bn:00041491n
d000.s00910.t00000 bn:00051054n
d000.s00911.t00000 bn:00051108n
d000.s00912.t00000 bn:00076778n
d000.s00913.t00000 bn:00055811n
d000.s00914.t00000 bn:00055811n
d000.s00915.t00000 bn:00035778n
d000.s00916.t00000 bn:00002216n
d000.s00917.t00000 bn:00002216n
d000.s00918.t00000 bn:00058399n
d000.s00919.t00000 bn:00015001n
d000.s00920.t00000 bn:00074977n
d000.s00921.t00000 bn:00007497n
d000.s00922.t00000 bn:00029416n
d000.s00923.t00000 bn:00029416n
d000.s00924.t00000 bn:00025083n
d000.s00925.t00000 bn:00047080n
d000.s00926.t00000 bn:00017235n
d000.s00927.t00000 bn:00078557n
d000.s00928.t00000 bn:00052054n
d000.s00929.t00000 bn:00052050n
d000.s00930.t00000 bn:00011485n
d000.s00931.t00000 bn:00070912n
d000.s00932.t00000 bn:00007974n
d000.s00933.t00000 bn:00008374n
d000.s00934.t00000 bn:00044304n
d000.s00935.t00000 bn:00008378n
d000.s00936.t00000 bn:00055644n
d000.s00937.t00000 bn:00008375n
d000.s00938.t00000 bn:00017368n
d000.s00939.t00000 bn:00013640n
d000.s00940.t00000 bn:00001173n
d000.s00941.t00000 bn:00018121n
d000.s00942.t00000 bn:00026104n
d000.s00943.t00000 bn:00026104n
d000.s00944.t00000 bn:00026696n
d000.s00945.t00000 bn:00026696n
d000.s00946.t00000 bn:00026696n
d000.s00947.t00000 bn:00031968n
d000.s00948.t00000 bn:00034625n
d000.s00949.t00000 bn:00036169n
d000.s00950.t00000 bn:00040682n
d000.s00951.t00000 bn:00041979n
d000.s00952.t00000 bn:00041979n
d000.s00953.t00000 bn:00046675n
d000.s00954.t00000 bn:00047734n
d000.s00955.t00000 bn:00016665n
d000.s00956.t00000 bn:00058509n
d000.s00957.t00000 bn:00051979n
d000.s00958.t00000 bn:00058285n
d000.s00959.t00000 bn:00079106n
d000.s00960.t00000 bn:00065758n
d000.s00961.t00000 bn:00055057n
d000.s00962.t00000 bn:00063218n
d000.s00963.t00000 bn:00063218n
d000.s00964.t00000 bn:00005380n
d000.s00965.t00000 bn:00010731n
d000.s00966.t00000 bn:00035680n
d000.s00967.t00000 bn:00050327n
d000.s00968.t00000 bn:00049021n
d000.s00969.t00000 bn:00036111n
d000.s00970.t00000 bn:00028709n
d000.s00971.t00000 bn:00080229n
d000.s00972.t00000 bn:00045161n
d000.s00973.t00000 bn:00060686n
d000.s00974.t00000 bn:00027353n
d000.s00975.t00000 bn:00063351n
d000.s00976.t00000 bn:00058008n
d000.s00977.t00000 bn:00027023n
d000.s00978.t00000 bn:00019169n
d000.s00979.t00000 bn:00030406n
d000.s00980.t00000 bn:00036107n
d000.s00981.t00000 bn:00030407n
d000.s00982.t00000 bn:00023645n
d000.s00983.t00000 bn:00030635n
d000.s00984.t00000 bn:00030635n
d000.s00985.t00000 bn:00030635n
d000.s00986.t00000 bn:00063707n
d000.s00987.t00000 bn:00021284n
d000.s00988.t00000 bn:00021284n
d000.s00989.t00000 bn:00043248n
d000.s00990.t00000 bn:00023844n
d000.s00991.t00000 bn:00044962n
d000.s00992.t00000 bn:00000942n
d000.s00993.t00000 bn:00000942n
d000.s00994.t00000 bn:00016402n
d000.s00995.t00000 bn:00016402n
d000.s00996.t00000 bn:00064072n
d000.s00997.t00000 bn:00009676n
d000.s00998.t00000 bn:00066414n
d000.s00999.t00000 bn:00064201n
d000.s01000.t00000 bn:00002761n
d000.s01001.t00000 bn:00002761n
d000.s01002.t00000 bn:00053518n
d000.s01003.t00000 bn:00030616n
d000.s01004.t00000 bn:00079045n
d000.s01005.t00000 bn:00079045n
d000.s01006.t00000 bn:00059305n
d000.s01007.t00000 bn:00059305n
d000.s01008.t00000 bn:00074459n
d000.s01009.t00000 bn:00074459n
d000.s01010.t00000 bn:00074828n
d000.s01011.t00000 bn:00021766n
d000.s01012.t00000 bn:00070820n
d000.s01013.t00000 bn:00070820n
d000.s01014.t00000 bn:00068783n
d000.s01015.t00000 bn:00046829n
d000.s01016.t00000 bn:00050954n
d000.s01017.t00000 bn:00050954n
d000.s01018.t00000 bn:00070681n
d000.s01019.t00000 bn:00015771n
d000.s01020.t00000 bn:00056031n
d000.s01021.t00000 bn:00009655n
d000.s01022.t00000 bn:00025510n
d000.s01023.t00000 bn:00029857n
d000.s01024.t00000 bn:00040628n
d000.s01025.t00000 bn:00056845n
d000.s01026.t00000 bn:00071445n
d000.s01027.t00000 bn:00043991n
d000.s01028.t00000 bn:00074633n
d000.s01029.t00000 bn:00048242n
d000.s01030.t00000 bn:00048242n
d000.s01031.t00000 bn:00016546n
d000.s01032.t00000 bn:00027105n
d000.s01033.t00000 bn:00000639n
d000.s01034.t00000 bn:00056759n
d000.s01035.t00000 bn:00027566n
d000.s01036.t00000 bn:00055743n
d000.s01037.t00000 bn:00043358n
d000.s01038.t00000 bn:00025913n
d000.s01039.t00000 bn:00025913n
d000.s01040.t00000 bn:00025865n
d000.s01041.t00000 bn:00025865n
d000.s01042.t00000 bn:00019222n
d000.s01043.t00000 bn:00080743n
d000.s01044.t00000 bn:00062839n
d000.s01045.t00000 bn:00017621n
d000.s01046.t00000 bn:00017621n
d000.s01047.t00000 bn:00080746n
d000.s01048.t00000 bn:00002248n
d000.s01049.t00000 bn:00019780n
d000.s01050.t00000 bn:00028863n
d000.s01051.t00000 bn:00068799n
d000.s01052.t00000 bn:00068799n
d000.s01053.t00000 bn:00030747n
d000.s01054.t00000 bn:00056537n
d000.s01055.t00000 bn:00053801n
d000.s01056.t00000 bn:00002936n
d000.s01057.t00000 bn:00002771n
d000.s01058.t00000 bn:00006950n
d000.s01059.t00000 bn:00030646n
d000.s01060.t00000 bn:00067745n
d000.s01061.t00000 bn:00068046n
d000.s01062.t00000 bn:00068046n
d000.s01063.t00000 bn:00001068n
d000.s01064.t00000 bn:00064855n
d000.s01065.t00000 bn:00034413n
d000.s01066.t00000 bn:00026301n
d000.s01067.t00000 bn:00020369n
d000.s01068.t00000 bn:00067714n
d000.s01069.t00000 bn:00026758n
d000.s01070.t00000 bn:00029192n
d000.s01071.t00000 bn:00030300n
d000.s01072.t00000 bn:00030211n
d000.s01073.t00000 bn:00061253n
d000.s01074.t00000 bn:00080543n
d000.s01075.t00000 bn:00069817n
d000.s01076.t00000 bn:00033761n
d000.s01077.t00000 bn:00036734n
d000.s01078.t00000 bn:00036734n
d000.s01079.t00000 bn:00049649n
d000.s01080.t00000 bn:00075760n
d000.s01081.t00000 bn:00075760n
d000.s01082.t00000 bn:00027738n
d000.s01083.t00000 bn:00034717n
d000.s01084.t00000 bn:00058218n
d000.s01085.t00000 bn:00060927n
d000.s01086.t00000 bn:00025417n
d000.s01087.t00000 bn:00025417n
d000.s01088.t00000 bn:00025417n
d000.s01089.t00000 bn:00050613n
d000.s01090.t00000 bn:00044415n
d000.s01091.t00000 bn:00010663n
d000.s01092.t00000 bn:00010663n
d000.s01093.t00000 bn:00001940n
d000.s01094.t00000 bn:00000086n
d000.s01095.t00000 bn:00025341n
d000.s01096.t00000 bn:00025340n
d000.s01097.t00000 bn:00025419n
d000.s01098.t00000 bn:00007205n
d000.s01099.t00000 bn:00023747n
d000.s01100.t00000 bn:00043484n
d000.s01101.t00000 bn:00044416n
d000.s01102.t00000 bn:00044416n
d000.s01103.t00000 bn:00081857n
d000.s01104.t00000 bn:00025422n
d000.s01105.t00000 bn:00014710n
d000.s01106.t00000 bn:00000127n
d000.s01107.t00000 bn:00055094n
d000.s01108.t00000 bn:00070057n
d000.s01109.t00000 bn:00007406n
d000.s01110.t00000 bn:00073636n
d000.s01111.t00000 bn:00073636n
d000.s01112.t00000 bn:00060969n
d000.s01113.t00000 bn:00060969n
d000.s01114.t00000 bn:00010728n
d000.s01115.t00000 bn:00010728n
d000.s01116.t00000 bn:00011276n
d000.s01117.t00000 bn:00014783n
d000.s01118.t00000 bn:00026014n
d000.s01119.t00000 bn:00036471n
d000.s01120.t00000 bn:00036471n
d000.s01121.t00000 bn:00054358n
d000.s01122.t00000 bn:00096219a
d000.s01123.t00000 bn:00097001a
d000.s01124.t00000 bn:00097001a
d000.s01125.t00000 bn:00097001a
d000.s01126.t00000 bn:00097001a
d000.s01127.t00000 bn:00100453a
d000.s01128.t00000 bn:00097395a
d000.s01129.t00000 bn:00096292a
d000.s01130.t00000 bn:00096292a
d000.s01131.t00000 bn:00096292a
d000.s01132.t00000 bn:00096292a
d000.s01133.t00000 bn:00096357a
d000.s01134.t00000 bn:00111488a
d000.s01135.t00000 bn:00096446a
d000.s01136.t00000 bn:00096446a
d000.s01137.t00000 bn:00096446a
d000.s01138.t00000 bn:00099973a
d000.s01139.t00000 bn:00096535a
d000.s01140.t00000 bn:00096535a
d000.s01141.t00000 bn:00096541a
d000.s01142.t00000 bn:00096541a
d000.s01143.t00000 bn:00097750a
d000.s01144.t00000 bn:00097750a
d000.s01145.t00000 bn:00097750a
d000.s01146.t00000 bn:00096569a
d000.s01147.t00000 bn:00103347a
d000.s01148.t00000 bn:00096787a
d000.s01149.t00000 bn:00114282r
d000.s01150.t00000 bn:00097107a
d000.s01151.t00000 bn:00097107a
d000.s01152.t00000 bn:00097107a
d000.s01153.t00000 bn:00097107a
d000.s01154.t00000 bn:00103413a
d000.s01155.t00000 bn:00107791a
d000.s01156.t00000 bn:00103171a
d000.s01157.t00000 bn:00103172a
d000.s01158.t00000 bn:00103172a
d000.s01159.t00000 bn:00103172a
d000.s01160.t00000 bn:00104781a
d000.s01161.t00000 bn:00112328a
d000.s01162.t00000 bn:00112328a
d000.s01163.t00000 bn:00112328a
d000.s01164.t00000 bn:00107849a
d000.s01165.t00000 bn:00100594a
d000.s01166.t00000 bn:00100594a
d000.s01167.t00000 bn:00100594a
d000.s01168.t00000 bn:00100594a
d000.s01169.t00000 bn:00103316a
d000.s01170.t00000 bn:00097752a
d000.s01171.t00000 bn:00097823a
d000.s01172.t00000 bn:00097890a
d000.s01173.t00000 bn:00097890a
d000.s01174.t00000 bn:00097890a
d000.s01175.t00000 bn:00097890a
d000.s01176.t00000 bn:00097890a
d000.s01177.t00000 bn:00097890a
d000.s01178.t00000 bn:00097890a
d000.s01179.t00000 bn:00098000a
d000.s01180.t00000 bn:00098000a
d000.s01181.t00000 bn:00103335a
d000.s01182.t00000 bn:00103335a
d000.s01183.t00000 bn:00097995a
d000.s01184.t00000 bn:00097995a
d000.s01185.t00000 bn:00103869a
d000.s01186.t00000 bn:00103869a
d000.s01187.t00000 bn:00098286a
d000.s01188.t00000 bn:00108587a
d000.s01189.t00000 bn:00112223a
d000.s01190.t00000 bn:00112223a
d000.s01191.t00000 bn:00103813a
d000.s01192.t00000 bn:00098282a
d000.s01193.t00000 bn:00098282a
d000.s01194.t00000 bn:00098282a
d000.s01195.t00000 bn:00098282a
d000.s01196.t00000 bn:00098282a
d000.s01197.t00000 bn:00098282a
d000.s01198.t00000 bn:00098282a
d000.s01199.t00000 bn:00107864a
d000.s01200.t00000 bn:00107864a
d000.s01201.t00000 bn:00098594a
d000.s01202.t00000 bn:00098590a
d000.s01203.t00000 bn:00098590a
d000.s01204.t00000 bn:00098593a
d000.s01205.t00000 bn:00103178a
d000.s01206.t00000 bn:00103178a
d000.s01207.t00000 bn:00098827a
d000.s01208.t00000 bn:00098827a
d000.s01209.t00000 bn:00113485a
d000.s01210.t00000 bn:00113485a
d000.s01211.t00000 bn:00100582a
d000.s01212.t00000 bn:00103845a
d000.s01213.t00000 bn:00103845a
d000.s01214.t00000 bn:00100747a
d000.s01215.t00000 bn:00100902a
d000.s01216.t00000 bn:00100902a
d000.s01217.t00000 bn:00100902a
d000.s01218.t00000 bn:00100902a
d000.s01219.t00000 bn:00110635a
d000.s01220.t00000 bn:00100551a
d000.s01221.t00000 bn:00100561a
d000.s01222.t00000 bn:00100561a
d000.s01223.t00000 bn:00098604a
d000.s01224.t00000 bn:00099273a
d000.s01225.t00000 bn:00099273a
d000.s01226.t00000 bn:00099273a
d000.s01227.t00000 bn:00099273a
d000.s01228.t00000 bn:00099273a
d000.s01229.t00000 bn:00099273a
d000.s01230.t00000 bn:00099441a
d000.s01231.t00000 bn:00104809a
d000.s01232.t00000 bn:00104809a
d000.s01233.t00000 bn:00104809a
d000.s01234.t00000 bn:00104809a
d000.s01235.t00000 bn:00101361a
d000.s01236.t00000 bn:00105024a
d000.s01237.t00000 bn:00105014a
d000.s01238.t00000 bn:00102097a
d000.s01239.t00000 bn:00099564a
d000.s01240.t00000 bn:00099564a
d000.s01241.t00000 bn:00099564a
d000.s01242.t00000 bn:00099564a
d000.s01243.t00000 bn:00098606a
d000.s01244.t00000 bn:00098606a
d000.s01245.t00000 bn:00100914a
d000.s01246.t00000 bn:00100914a
d000.s01247.t00000 bn:00100914a
d000.s01248.t00000 bn:00096323a
d000.s01249.t00000 bn:00103764a
d000.s01250.t00000 bn:00103764a
d000.s01251.t00000 bn:00098480a
d000.s01252.t00000 bn:00113830a
d000.s01253.t00000 bn:00113830a
d000.s01254.t00000 bn:00100037a
d000.s01255.t00000 bn:00101779a
d000.s01256.t00000 bn:00108191a
d000.s01257.t00000 bn:00105938a
d000.s01258.t00000 bn:00101429a
d000.s01259.t00000 bn:00101429a
d000.s01260.t00000 bn:00101429a
d000.s01261.t00000 bn:00101429a
d000.s01262.t00000 bn:00103778a
d000.s01263.t00000 bn:00099900a
d000.s01264.t00000 bn:00099803a
d000.s01265.t00000 bn:00099803a
d000.s01266.t00000 bn:00098007a
d000.s01267.t00000 bn:00096457a
d000.s01268.t00000 bn:00096457a
d000.s01269.t00000 bn:00097745a
d000.s01270.t00000 bn:00097745a
d000.s01271.t00000 bn:00097745a
d000.s01272.t00000 bn:00099810a
d000.s01273.t00000 bn:00099896a
d000.s01274.t00000 bn:00099899a
d000.s01275.t00000 bn:00099970a
d000.s01276.t00000 bn:00109922a
d000.s01277.t00000 bn:00109922a
d000.s01278.t00000 bn:00100067a
d000.s01279.t00000 bn:00100067a
d000.s01280.t00000 bn:00100067a
d000.s01281.t00000 bn:00109125a
d000.s01282.t00000 bn:00100081a
d000.s01283.t00000 bn:00100112a
d000.s01284.t00000 bn:00100112a
d000.s01285.t00000 bn:00100154a
d000.s01286.t00000 bn:00100191a
d000.s01287.t00000 bn:00100309a
d000.s01288.t00000 bn:00100214a
d000.s01289.t00000 bn:00100214a
d000.s01290.t00000 bn:00100214a
d000.s01291.t00000 bn:00104970a
d000.s01292.t00000 bn:00101259a
d000.s01293.t00000 bn:00100364a
d000.s01294.t00000 bn:00100139a
d000.s01295.t00000 bn:00100385a
d000.s01296.t00000 bn:00100385a
d000.s01297.t00000 bn:00100385a
d000.s01298.t00000 bn:00100385a
d000.s01299.t00000 bn:00100385a
d000.s01300.t00000 bn:00098477a
d000.s01301.t00000 bn:00108568a
d000.s01302.t00000 bn:00063925n
d000.s01303.t00000 bn:00100490a
d000.s01304.t00000 bn:00100490a
d000.s01305.t00000 bn:00100490a
d000.s01306.t00000 bn:00100490a
d000.s01307.t00000 bn:00102384a
d000.s01308.t00000 bn:00100535a
d000.s01309.t00000 bn:00100535a
d000.s01310.t00000 bn:00100535a
d000.s01311.t00000 bn:00100622a
d000.s01312.t00000 bn:00104891a
d000.s01313.t00000 bn:00104891a
d000.s01314.t00000 bn:00100672a
d000.s01315.t00000 bn:00100673a
d000.s01316.t00000 bn:00100673a
d000.s01317.t00000 bn:00100676a
d000.s01318.t00000 bn:00100676a
d000.s01319.t00000 bn:00095976a
d000.s01320.t00000 bn:00095976a
d000.s01321.t00000 bn:00100794a
d000.s01322.t00000 bn:00100794a
d000.s01323.t00000 bn:00101014a
d000.s01324.t00000 bn:00101014a
d000.s01325.t00000 bn:00078931n
d000.s01326.t00000 bn:00101123a
d000.s01327.t00000 bn:00101123a
d000.s01328.t00000 bn:00101123a
d000.s01329.t00000 bn:00102489a
d000.s01330.t00000 bn:00102489a
d000.s01331.t00000 bn:00108988a
d000.s01332.t00000 bn:00108988a
d000.s01333.t00000 bn:00101148a
d000.s01334.t00000 bn:00099235a
d000.s01335.t00000 bn:00099235a
d000.s01336.t00000 bn:00099235a
d000.s01337.t00000 bn:00101358a
d000.s01338.t00000 bn:00101358a
d000.s01339.t00000 bn:00101358a
d000.s01340.t00000 bn:00101358a
d000.s01341.t00000 bn:00101973a
d000.s01342.t00000 bn:00101973a
d000.s01343.t00000 bn:00101973a
d000.s01344.t00000 bn:00101973a
d000.s01345.t00000 bn:00101973a
d000.s01346.t00000 bn:00104959a
d000.s01347.t00000 bn:00101643a
d000.s01348.t00000 bn:00101643a
d000.s01349.t00000 bn:00101836a
d000.s01350.t00000 bn:00101836a
d000.s01351.t00000 bn:00104398a
d000.s01352.t00000 bn:00101917a
d000.s01353.t00000 bn:00101917a
d000.s01354.t00000 bn:00101917a
d000.s01355.t00000 bn:00096169a
d000.s01356.t00000 bn:00105751a
d000.s01357.t00000 bn:00105751a
d000.s01358.t00000 bn:00105755a
d000.s01359.t00000 bn:00102038a
d000.s01360.t00000 bn:00102038a
d000.s01361.t00000 bn:00102038a
d000.s01362.t00000 bn:00102038a
d000.s01363.t00000 bn:00102038a
d000.s01364.t00000 bn:00102038a
d000.s01365.t00000 bn:00097471a
d000.s01366.t00000 bn:00097471a
d000.s01367.t00000 bn:00102052a
d000.s01368.t00000 bn:00102049a
d000.s01369.t00000 bn:00102049a
d000.s01370.t00000 bn:00103195a
d000.s01371.t00000 bn:00103195a
d000.s01372.t00000 bn:00102082a
d000.s01373.t00000 bn:00100173a
d000.s01374.t00000 bn:00100173a
d000.s01375.t00000 bn:00100173a
d000.s01376.t00000 bn:00102171a
d000.s01377.t00000 bn:00102171a
d000.s01378.t00000 bn:00102171a
d000.s01379.t00000 bn:00102171a
d000.s01380.t00000 bn:00108949a
d000.s01381.t00000 bn:00096934a
d000.s01382.t00000 bn:00096934a
d000.s01383.t00000 bn:00096934a
d000.s01384.t00000 bn:00096934a
d000.s01385.t00000 bn:00102397a
d000.s01386.t00000 bn:00113632a
d000.s01387.t00000 bn:00113632a
d000.s01388.t00000 bn:00113632a
d000.s01389.t00000 bn:00108339a
d000.s01390.t00000 bn:00108339a
d000.s01391.t00000 bn:00108339a
d000.s01392.t00000 bn:00103058a
d000.s01393.t00000 bn:00103058a
d000.s01394.t00000 bn:00102630a
d000.s01395.t00000 bn:00102630a
d000.s01396.t00000 bn:00102630a
d000.s01397.t00000 bn:00112714a
d000.s01398.t00000 bn:00112714a
d000.s01399.t00000 bn:00100545a
d000.s01400.t00000 bn:00100545a
d000.s01401.t00000 bn:00099557a
d000.s01402.t00000 bn:00099557a
d000.s01403.t00000 bn:00105369a
d000.s01404.t00000 bn:00113487a
d000.s01405.t00000 bn:00112727a
d000.s01406.t00000 bn:00099560a
d000.s01407.t00000 bn:00106242a
d000.s01408.t00000 bn:00106242a
d000.s01409.t00000 bn:00102758a
d000.s01410.t00000 bn:00102758a
d000.s01411.t00000 bn:00102758a
d000.s01412.t00000 bn:00111281a
d000.s01413.t00000 bn:00111281a
d000.s01414.t00000 bn:00111281a
d000.s01415.t00000 bn:00100783a
d000.s01416.t00000 bn:00100783a
d000.s01417.t00000 bn:00100783a
d000.s01418.t00000 bn:00100783a
d000.s01419.t00000 bn:00100783a
d000.s01420.t00000 bn:00102799a
d000.s01421.t00000 bn:00109438a
d000.s01422.t00000 bn:00109438a
d000.s01423.t00000 bn:00109438a
d000.s01424.t00000 bn:00110742a
d000.s01425.t00000 bn:00104899a
d000.s01426.t00000 bn:00104899a
d000.s01427.t00000 bn:00105288a
d000.s01428.t00000 bn:00112912a
d000.s01429.t00000 bn:00100787a
d000.s01430.t00000 bn:00101684a
d000.s01431.t00000 bn:00102808a
d000.s01432.t00000 bn:00103324a
d000.s01433.t00000 bn:00103324a
d000.s01434.t00000 bn:00106854a
d000.s01435.t00000 bn:00103391a
d000.s01436.t00000 bn:00103391a
d000.s01437.t00000 bn:00112911a
d000.s01438.t00000 bn:00112911a
d000.s01439.t00000 bn:00101997a
d000.s01440.t00000 bn:00100554a
d000.s01441.t00000 bn:00100554a
d000.s01442.t00000 bn:00100554a
d000.s01443.t00000 bn:00103580a
d000.s01444.t00000 bn:00103672a
d000.s01445.t00000 bn:00103672a
d000.s01446.t00000 bn:00103672a
d000.s01447.t00000 bn:00103672a
d000.s01448.t00000 bn:00103672a
d000.s01449.t00000 bn:00103672a
d000.s01450.t00000 bn:00103672a
d000.s01451.t00000 bn:00097966a
d000.s01452.t00000 bn:00097966a
d000.s01453.t00000 bn:00097966a
d000.s01454.t00000 bn:00097966a
d000.s01455.t00000 bn:00097966a
d000.s01456.t00000 bn:00097966a
d000.s01457.t00000 bn:00097966a
d000.s01458.t00000 bn:00097966a
d000.s01459.t00000 bn:00107162a
d000.s01460.t00000 bn:00110473a
d000.s01461.t00000 bn:00110473a
d000.s01462.t00000 bn:00099911a
d000.s01463.t00000 bn:00103716a
d000.s01464.t00000 bn:00111415a
d000.s01465.t00000 bn:00111415a
d000.s01466.t00000 bn:00111415a
d000.s01467.t00000 bn:00103751a
