d000.s00000.t00000 bn:00058442n
d000.s01744.t00000 bn:00057017n
d000.s01745.t00000 bn:00031631n
d000.s01746.t00000 bn:00057310n
d000.s01747.t00000 bn:00017609n
d000.s01748.t00000 bn:00063119n
d000.s01749.t00000 bn:00063508n
d000.s01750.t00000 bn:00063537n
d000.s01751.t00000 bn:00056427n
d000.s01752.t00000 bn:00065567n
d000.s01753.t00000 bn:00067305n
d000.s01754.t00000 bn:00067665n
d000.s01755.t00000 bn:00067948n
d000.s01756.t00000 bn:00068045n
d000.s01757.t00000 bn:00072194n
d000.s01758.t00000 bn:00072194n
d000.s01759.t00000 bn:00075170n
d000.s01760.t00000 bn:00075170n
d000.s01761.t00000 bn:00029430n
d000.s01762.t00000 bn:00029430n
d000.s01763.t00000 bn:00022991n
d000.s01764.t00000 bn:00079298n
d000.s01765.t00000 bn:00079580n
d000.s01766.t00000 bn:00078031n
d000.s01767.t00000 bn:00078031n
d000.s01768.t00000 bn:00078031n
d000.s01769.t00000 bn:00079771n
d000.s01770.t00000 bn:00053089n
d000.s01771.t00000 bn:00045335n
d000.s01772.t00000 bn:00057016n
d000.s01773.t00000 bn:00057016n
d000.s01774.t00000 bn:00058557n
d000.s01775.t00000 bn:00026604n
d000.s01776.t00000 bn:00007437n
d000.s01777.t00000 bn:00005013n
d000.s01778.t00000 bn:00001490n
d000.s01779.t00000 bn:00058378n
d000.s01780.t00000 bn:00069344n
d000.s01781.t00000 bn:00013920n
d000.s01782.t00000 bn:00013920n
d000.s01783.t00000 bn:00032708n
d000.s01784.t00000 bn:00007018n
d000.s01785.t00000 bn:00002388n
d000.s01786.t00000 bn:00037766n
d000.s01787.t00000 bn:00029214n
d000.s01788.t00000 bn:00004152n
d000.s01789.t00000 bn:00047446n
d000.s01790.t00000 bn:00001598n
d000.s01791.t00000 bn:00001598n
d000.s01792.t00000 bn:00002956n
d000.s01793.t00000 bn:00003869n
d000.s01794.t00000 bn:00005002n
d000.s01795.t00000 bn:00005340n
d000.s01796.t00000 bn:00005340n
d000.s01797.t00000 bn:00005783n
d000.s01798.t00000 bn:00006461n
d000.s01799.t00000 bn:00006523n
d000.s01800.t00000 bn:00006523n
d000.s01801.t00000 bn:00006531n
d000.s01802.t00000 bn:00007297n
d000.s01803.t00000 bn:00007370n
d000.s01804.t00000 bn:00007630n
d000.s01805.t00000 bn:00007630n
d000.s01806.t00000 bn:00007630n
d000.s01807.t00000 bn:00007659n
d000.s01808.t00000 bn:00008639n
d000.s01809.t00000 bn:00013371n
d000.s01810.t00000 bn:00016662n
d000.s01811.t00000 bn:00016990n
d000.s01812.t00000 bn:00011241n
d000.s01813.t00000 bn:00016413n
d000.s01814.t00000 bn:00018345n
d000.s01815.t00000 bn:00018345n
d000.s01816.t00000 bn:00018346n
d000.s01817.t00000 bn:00018346n
d000.s01818.t00000 bn:00019796n
d000.s01819.t00000 bn:00020592n
d000.s01820.t00000 bn:00020621n
d000.s01821.t00000 bn:00020621n
d000.s01822.t00000 bn:00003341n
d000.s01823.t00000 bn:00023476n
d000.s01824.t00000 bn:00010562n
d000.s01825.t00000 bn:00025182n
d000.s01826.t00000 bn:00025364n
d000.s01827.t00000 bn:00026166n
d000.s01828.t00000 bn:00026166n
d000.s01829.t00000 bn:00032069n
d000.s01830.t00000 bn:00027976n
d000.s01831.t00000 bn:00027995n
d000.s01832.t00000 bn:00028343n
d000.s01833.t00000 bn:00028919n
d000.s01834.t00000 bn:00030559n
d000.s01835.t00000 bn:00016581n
d000.s01836.t00000 bn:00032238n
d000.s01837.t00000 bn:00033706n
d000.s01838.t00000 bn:00009616n
d000.s01839.t00000 bn:00034260n
d000.s01840.t00000 bn:00035347n
d000.s01841.t00000 bn:00009631n
d000.s01842.t00000 bn:00036538n
d000.s01843.t00000 bn:00012682n
d000.s01844.t00000 bn:00040536n
d000.s01845.t00000 bn:00042914n
d000.s01846.t00000 bn:00043772n
d000.s01847.t00000 bn:00051624n
d000.s01848.t00000 bn:00051623n
d000.s01849.t00000 bn:00052528n
d000.s01850.t00000 bn:00012569n
d000.s01851.t00000 bn:00012569n
d000.s01852.t00000 bn:00053012n
d000.s01853.t00000 bn:00001533n
d000.s01854.t00000 bn:00034004n
d000.s01855.t00000 bn:00034004n
d000.s01856.t00000 bn:00034004n
d000.s01857.t00000 bn:00054972n
d000.s01858.t00000 bn:00041200n
d000.s01859.t00000 bn:00055447n
d000.s01860.t00000 bn:00043850n
d000.s01861.t00000 bn:00055954n
d000.s01862.t00000 bn:00034027n
d000.s01863.t00000 bn:00057087n
d000.s01864.t00000 bn:00047692n
d000.s01865.t00000 bn:00053226n
d000.s01866.t00000 bn:00059953n
d000.s01867.t00000 bn:00060837n
d000.s01868.t00000 bn:00061017n
d000.s01869.t00000 bn:00061722n
d000.s01870.t00000 bn:00061742n
d000.s01871.t00000 bn:00007436n
d000.s01872.t00000 bn:00007436n
d000.s01873.t00000 bn:00061827n
d000.s01874.t00000 bn:00045278n
d000.s01875.t00000 bn:00064128n
d000.s01876.t00000 bn:00017517n
d000.s01877.t00000 bn:00032742n
d000.s01878.t00000 bn:00032742n
d000.s01879.t00000 bn:00043259n
d000.s01880.t00000 bn:00066972n
d000.s01881.t00000 bn:00054143n
d000.s01882.t00000 bn:00070464n
d000.s01883.t00000 bn:00071838n
d000.s01884.t00000 bn:00073373n
d000.s01885.t00000 bn:00047203n
d000.s01886.t00000 bn:00009007n
d000.s01887.t00000 bn:00075581n
d000.s01888.t00000 bn:00067134n
d000.s01889.t00000 bn:00077225n
d000.s01890.t00000 bn:00077225n
d000.s01891.t00000 bn:00001530n
d000.s01892.t00000 bn:00000386n
d000.s01893.t00000 bn:00021961n
d000.s01894.t00000 bn:00021961n
d000.s01895.t00000 bn:00046065n
d000.s01896.t00000 bn:00067162n
d000.s01897.t00000 bn:00003341n
d000.s01898.t00000 bn:00002188n
d000.s01899.t00000 bn:00017792n
d000.s01900.t00000 bn:00024510n
d000.s01901.t00000 bn:00025583n
d000.s01902.t00000 bn:00030181n
d000.s01903.t00000 bn:00030820n
d000.s01904.t00000 bn:00002954n
d000.s01905.t00000 bn:00035768n
d000.s01906.t00000 bn:00041491n
d000.s01907.t00000 bn:00041491n
d000.s01908.t00000 bn:00044251n
d000.s01909.t00000 bn:00046281n
d000.s01910.t00000 bn:00051054n
d000.s01911.t00000 bn:00010549n
d000.s01912.t00000 bn:00051108n
d000.s01913.t00000 bn:00030223n
d000.s01914.t00000 bn:00076778n
d000.s01915.t00000 bn:00075171n
d000.s01916.t00000 bn:00055430n
d000.s01917.t00000 bn:00035778n
d000.s01918.t00000 bn:00041714n
d000.s01919.t00000 bn:00027778n
d000.s01920.t00000 bn:00074634n
d000.s01921.t00000 bn:00006808n
d000.s01922.t00000 bn:00002216n
d000.s01923.t00000 bn:00002216n
d000.s01924.t00000 bn:00073557n
d000.s01925.t00000 bn:00022783n
d000.s01926.t00000 bn:00058399n
d000.s01927.t00000 bn:00015001n
d000.s01928.t00000 bn:00001019n
d000.s01929.t00000 bn:00068452n
d000.s01930.t00000 bn:00047691n
d000.s01931.t00000 bn:00074977n
d000.s01932.t00000 bn:00007497n
d000.s01933.t00000 bn:00029416n
d000.s01934.t00000 bn:00029416n
d000.s01935.t00000 bn:00066966n
d000.s01936.t00000 bn:00030579n
d000.s01937.t00000 bn:00067149n
d000.s01938.t00000 bn:00067148n
d000.s01939.t00000 bn:00006944n
d000.s01940.t00000 bn:00025083n
d000.s01941.t00000 bn:00047080n
d000.s01942.t00000 bn:00052054n
d000.s01943.t00000 bn:00003601n
d000.s01944.t00000 bn:00003601n
d000.s01945.t00000 bn:00011485n
d000.s01946.t00000 bn:00070912n
d000.s01947.t00000 bn:00073240n
d000.s01948.t00000 bn:00066980n
d000.s01949.t00000 bn:00000744n
d000.s01950.t00000 bn:00008368n
d000.s01951.t00000 bn:00078487n
d000.s01952.t00000 bn:00078111n
d000.s01953.t00000 bn:00044304n
d000.s01954.t00000 bn:00008378n
d000.s01955.t00000 bn:00055644n
d000.s01956.t00000 bn:00017658n
d000.s01957.t00000 bn:00028115n
d000.s01958.t00000 bn:00025919n
d000.s01959.t00000 bn:00074340n
d000.s01960.t00000 bn:00013640n
d000.s01961.t00000 bn:00000472n
d000.s01962.t00000 bn:00000852n
d000.s01963.t00000 bn:00001173n
d000.s01964.t00000 bn:00016661n
d000.s01965.t00000 bn:00022109n
d000.s01966.t00000 bn:00024360n
d000.s01967.t00000 bn:00026104n
d000.s01968.t00000 bn:00026104n
d000.s01969.t00000 bn:00025479n
d000.s01970.t00000 bn:00026442n
d000.s01971.t00000 bn:00026529n
d000.s01972.t00000 bn:00026696n
d000.s01973.t00000 bn:00026696n
d000.s01974.t00000 bn:00026696n
d000.s01975.t00000 bn:00027724n
d000.s01976.t00000 bn:00027735n
d000.s01977.t00000 bn:00031968n
d000.s01978.t00000 bn:00034222n
d000.s01979.t00000 bn:00034625n
d000.s01980.t00000 bn:00036169n
d000.s01981.t00000 bn:00037430n
d000.s01982.t00000 bn:00040682n
d000.s01983.t00000 bn:00026697n
d000.s01984.t00000 bn:00045390n
d000.s01985.t00000 bn:00046166n
d000.s01986.t00000 bn:00046223n
d000.s01987.t00000 bn:00046223n
d000.s01988.t00000 bn:00041979n
d000.s01989.t00000 bn:00046675n
d000.s01990.t00000 bn:00047735n
d000.s01991.t00000 bn:00047734n
d000.s01992.t00000 bn:00053403n
d000.s01993.t00000 bn:00053403n
d000.s01994.t00000 bn:00053809n
d000.s01995.t00000 bn:00016665n
d000.s01996.t00000 bn:00016665n
d000.s01997.t00000 bn:00056299n
d000.s01998.t00000 bn:00056299n
d000.s01999.t00000 bn:00001130n
d000.s02000.t00000 bn:00058509n
d000.s02001.t00000 bn:00060009n
d000.s02002.t00000 bn:00046662n
d000.s02003.t00000 bn:00026874n
d000.s02004.t00000 bn:00064685n
d000.s02005.t00000 bn:00065694n
d000.s02006.t00000 bn:00051979n
d000.s02007.t00000 bn:00072857n
d000.s02008.t00000 bn:00027038n
d000.s02009.t00000 bn:00077968n
d000.s02010.t00000 bn:00078020n
d000.s02011.t00000 bn:00080518n
d000.s02012.t00000 bn:00058285n
d000.s02013.t00000 bn:00079106n
d000.s02014.t00000 bn:00079106n
d000.s02015.t00000 bn:00079106n
d000.s02016.t00000 bn:00065758n
d000.s02017.t00000 bn:00063218n
d000.s02018.t00000 bn:00063218n
d000.s02019.t00000 bn:00005380n
d000.s02020.t00000 bn:00005460n
d000.s02021.t00000 bn:00010731n
d000.s02022.t00000 bn:00000145n
d000.s02023.t00000 bn:00032380n
d000.s02024.t00000 bn:00035680n
d000.s02025.t00000 bn:00042766n
d000.s02026.t00000 bn:00055045n
d000.s02027.t00000 bn:00008468n
d000.s02028.t00000 bn:00025968n
d000.s02029.t00000 bn:00050327n
d000.s02030.t00000 bn:00074411n
d000.s02031.t00000 bn:00049021n
d000.s02032.t00000 bn:00047009n
d000.s02033.t00000 bn:00070132n
d000.s02034.t00000 bn:00042601n
d000.s02035.t00000 bn:00036111n
d000.s02036.t00000 bn:00035746n
d000.s02037.t00000 bn:00042807n
d000.s02038.t00000 bn:00028709n
d000.s02039.t00000 bn:00028709n
d000.s02040.t00000 bn:00008985n
d000.s02041.t00000 bn:00009055n
d000.s02042.t00000 bn:00010441n
d000.s02043.t00000 bn:00056632n
d000.s02044.t00000 bn:00067303n
d000.s02045.t00000 bn:00080229n
d000.s02046.t00000 bn:00045161n
d000.s02047.t00000 bn:00060686n
d000.s02048.t00000 bn:00041444n
d000.s02049.t00000 bn:00070611n
d000.s02050.t00000 bn:00046130n
d000.s02051.t00000 bn:00021433n
d000.s02052.t00000 bn:00005117n
d000.s02053.t00000 bn:00021395n
d000.s02054.t00000 bn:00021395n
d000.s02055.t00000 bn:00027353n
d000.s02056.t00000 bn:00021337n
d000.s02057.t00000 bn:00063351n
d000.s02058.t00000 bn:00002514n
d000.s02059.t00000 bn:00002514n
d000.s02060.t00000 bn:00021359n
d000.s02061.t00000 bn:00056553n
d000.s02062.t00000 bn:00066524n
d000.s02063.t00000 bn:00070918n
d000.s02064.t00000 bn:00075696n
d000.s02065.t00000 bn:00057750n
d000.s02066.t00000 bn:00058008n
d000.s02067.t00000 bn:00056550n
d000.s02068.t00000 bn:00063288n
d000.s02069.t00000 bn:00026828n
d000.s02070.t00000 bn:00009867n
d000.s02071.t00000 bn:00006681n
d000.s02072.t00000 bn:00019169n
d000.s02073.t00000 bn:00027455n
d000.s02074.t00000 bn:00026301n
d000.s02075.t00000 bn:00029582n
d000.s02076.t00000 bn:00030406n
d000.s02077.t00000 bn:00036107n
d000.s02078.t00000 bn:00071783n
d000.s02079.t00000 bn:00022212n
d000.s02080.t00000 bn:00013761n
d000.s02081.t00000 bn:00013761n
d000.s02082.t00000 bn:00030407n
d000.s02083.t00000 bn:00008789n
d000.s02084.t00000 bn:00020824n
d000.s02085.t00000 bn:00023645n
d000.s02086.t00000 bn:00009870n
d000.s02087.t00000 bn:00009870n
d000.s02088.t00000 bn:00030635n
d000.s02089.t00000 bn:00030635n
d000.s02090.t00000 bn:00012739n
d000.s02091.t00000 bn:00019678n
d000.s02092.t00000 bn:00063707n
d000.s02093.t00000 bn:00000740n
d000.s02094.t00000 bn:00021284n
d000.s02095.t00000 bn:00001755n
d000.s02096.t00000 bn:00043248n
d000.s02097.t00000 bn:00023844n
d000.s02098.t00000 bn:00065284n
d000.s02099.t00000 bn:00000942n
d000.s02100.t00000 bn:00000942n
d000.s02101.t00000 bn:00000942n
d000.s02102.t00000 bn:00000942n
d000.s02103.t00000 bn:00000942n
d000.s02104.t00000 bn:00000942n
d000.s02105.t00000 bn:00032498n
d000.s02106.t00000 bn:00064639n
d000.s02107.t00000 bn:00016402n
d000.s02108.t00000 bn:00016402n
d000.s02109.t00000 bn:00063703n
d000.s02110.t00000 bn:00063703n
d000.s02111.t00000 bn:00064072n
d000.s02112.t00000 bn:00044473n
d000.s02113.t00000 bn:00042826n
d000.s02114.t00000 bn:00066414n
d000.s02115.t00000 bn:00076789n
d000.s02116.t00000 bn:00076789n
d000.s02117.t00000 bn:00076789n
d000.s02118.t00000 bn:00076789n
d000.s02119.t00000 bn:00064201n
d000.s02120.t00000 bn:00000427n
d000.s02121.t00000 bn:00051047n
d000.s02122.t00000 bn:00051047n
d000.s02123.t00000 bn:00002761n
d000.s02124.t00000 bn:00002761n
d000.s02125.t00000 bn:00051045n
d000.s02126.t00000 bn:00051045n
d000.s02127.t00000 bn:00051045n
d000.s02128.t00000 bn:00053518n
d000.s02129.t00000 bn:00030616n
d000.s02130.t00000 bn:00030616n
d000.s02131.t00000 bn:00079045n
d000.s02132.t00000 bn:00079045n
d000.s02133.t00000 bn:00000726n
d000.s02134.t00000 bn:00021958n
d000.s02135.t00000 bn:00021958n
d000.s02136.t00000 bn:00079103n
d000.s02137.t00000 bn:00026182n
d000.s02138.t00000 bn:00074459n
d000.s02139.t00000 bn:00074459n
d000.s02140.t00000 bn:00020894n
d000.s02141.t00000 bn:00021766n
d000.s02142.t00000 bn:00021766n
d000.s02143.t00000 bn:00010817n
d000.s02144.t00000 bn:00010817n
d000.s02145.t00000 bn:00070820n
d000.s02146.t00000 bn:00070820n
d000.s02147.t00000 bn:00046829n
d000.s02148.t00000 bn:00050954n
d000.s02149.t00000 bn:00050954n
d000.s02150.t00000 bn:00050954n
d000.s02151.t00000 bn:00050178n
d000.s02152.t00000 bn:00050984n
d000.s02153.t00000 bn:00050984n
d000.s02154.t00000 bn:00015772n
d000.s02155.t00000 bn:00030670n
d000.s02156.t00000 bn:00015771n
d000.s02157.t00000 bn:00072737n
d000.s02158.t00000 bn:00070541n
d000.s02159.t00000 bn:00001128n
d000.s02160.t00000 bn:00001128n
d000.s02161.t00000 bn:00080086n
d000.s02162.t00000 bn:00080086n
d000.s02163.t00000 bn:00009655n
d000.s02164.t00000 bn:00014666n
d000.s02165.t00000 bn:00028290n
d000.s02166.t00000 bn:00067372n
d000.s02167.t00000 bn:00028097n
d000.s02168.t00000 bn:00077678n
d000.s02169.t00000 bn:00025510n
d000.s02170.t00000 bn:00033794n
d000.s02171.t00000 bn:00033794n
d000.s02172.t00000 bn:00033794n
d000.s02173.t00000 bn:00072101n
d000.s02174.t00000 bn:00028869n
d000.s02175.t00000 bn:00064168n
d000.s02176.t00000 bn:00064168n
d000.s02177.t00000 bn:00029137n
d000.s02178.t00000 bn:00029857n
d000.s02179.t00000 bn:00032145n
d000.s02180.t00000 bn:00006416n
d000.s02181.t00000 bn:00060522n
d000.s02182.t00000 bn:00021388n
d000.s02183.t00000 bn:00006999n
d000.s02184.t00000 bn:00031188n
d000.s02185.t00000 bn:00031187n
d000.s02186.t00000 bn:00026790n
d000.s02187.t00000 bn:00027291n
d000.s02188.t00000 bn:00052494n
d000.s02189.t00000 bn:00040628n
d000.s02190.t00000 bn:00012902n
d000.s02191.t00000 bn:00056845n
d000.s02192.t00000 bn:00030893n
d000.s02193.t00000 bn:00015983n
d000.s02194.t00000 bn:00043991n
d000.s02195.t00000 bn:00035268n
d000.s02196.t00000 bn:00074633n
d000.s02197.t00000 bn:00081918n
d000.s02198.t00000 bn:00066262n
d000.s02199.t00000 bn:00029333n
d000.s02200.t00000 bn:00011507n
d000.s02201.t00000 bn:00048242n
d000.s02202.t00000 bn:00048242n
d000.s02203.t00000 bn:00021748n
d000.s02204.t00000 bn:00033926n
d000.s02205.t00000 bn:00021901n
d000.s02206.t00000 bn:00075708n
d000.s02207.t00000 bn:00078995n
d000.s02208.t00000 bn:00066860n
d000.s02209.t00000 bn:00008359n
d000.s02210.t00000 bn:00016546n
d000.s02211.t00000 bn:00064630n
d000.s02212.t00000 bn:00027765n
d000.s02213.t00000 bn:00064276n
d000.s02214.t00000 bn:00031653n
d000.s02215.t00000 bn:00031653n
d000.s02216.t00000 bn:00027586n
d000.s02217.t00000 bn:00027532n
d000.s02218.t00000 bn:00027532n
d000.s02219.t00000 bn:00027566n
d000.s02220.t00000 bn:00027566n
d000.s02221.t00000 bn:00046609n
d000.s02222.t00000 bn:00046609n
d000.s02223.t00000 bn:00075476n
d000.s02224.t00000 bn:00055744n
d000.s02225.t00000 bn:00055743n
d000.s02226.t00000 bn:00055743n
d000.s02227.t00000 bn:00020912n
d000.s02228.t00000 bn:00043358n
d000.s02229.t00000 bn:00026107n
d000.s02230.t00000 bn:00026107n
d000.s02231.t00000 bn:00025913n
d000.s02232.t00000 bn:00025913n
d000.s02233.t00000 bn:00046094n
d000.s02234.t00000 bn:00041221n
d000.s02235.t00000 bn:00041221n
d000.s02236.t00000 bn:00031025n
d000.s02237.t00000 bn:00046226n
d000.s02238.t00000 bn:00046226n
d000.s02239.t00000 bn:00033795n
d000.s02240.t00000 bn:00025865n
d000.s02241.t00000 bn:00025865n
d000.s02242.t00000 bn:00019222n
d000.s02243.t00000 bn:00016689n
d000.s02244.t00000 bn:00074011n
d000.s02245.t00000 bn:00035914n
d000.s02246.t00000 bn:00062839n
d000.s02247.t00000 bn:00017621n
d000.s02248.t00000 bn:00017621n
d000.s02249.t00000 bn:00026577n
d000.s02250.t00000 bn:00026577n
d000.s02251.t00000 bn:00026577n
d000.s02252.t00000 bn:00080746n
d000.s02253.t00000 bn:00001785n
d000.s02254.t00000 bn:00001785n
d000.s02255.t00000 bn:00009628n
d000.s02256.t00000 bn:00045430n
d000.s02257.t00000 bn:00027635n
d000.s02258.t00000 bn:00054516n
d000.s02259.t00000 bn:00019219n
d000.s02260.t00000 bn:00029657n
d000.s02261.t00000 bn:00005516n
d000.s02262.t00000 bn:00005516n
d000.s02263.t00000 bn:00019780n
d000.s02264.t00000 bn:00019780n
d000.s02265.t00000 bn:00040577n
d000.s02266.t00000 bn:00008563n
d000.s02267.t00000 bn:00044437n
d000.s02268.t00000 bn:00001174n
d000.s02269.t00000 bn:00067481n
d000.s02270.t00000 bn:00028863n
d000.s02271.t00000 bn:00068799n
d000.s02272.t00000 bn:00068799n
d000.s02273.t00000 bn:00070219n
d000.s02274.t00000 bn:00030747n
d000.s02275.t00000 bn:00054311n
d000.s02276.t00000 bn:00032379n
d000.s02277.t00000 bn:00077555n
d000.s02278.t00000 bn:00027407n
d000.s02279.t00000 bn:00070571n
d000.s02280.t00000 bn:00052938n
d000.s02281.t00000 bn:00080044n
d000.s02282.t00000 bn:00032641n
d000.s02283.t00000 bn:00044908n
d000.s02284.t00000 bn:00056321n
d000.s02285.t00000 bn:00060999n
d000.s02286.t00000 bn:00018132n
d000.s02287.t00000 bn:00053801n
d000.s02288.t00000 bn:00002936n
d000.s02289.t00000 bn:00072760n
d000.s02290.t00000 bn:00063467n
d000.s02291.t00000 bn:00017436n
d000.s02292.t00000 bn:00002771n
d000.s02293.t00000 bn:00002929n
d000.s02294.t00000 bn:00006950n
d000.s02295.t00000 bn:00006915n
d000.s02296.t00000 bn:00030646n
d000.s02297.t00000 bn:00068046n
d000.s02298.t00000 bn:00068046n
d000.s02299.t00000 bn:00001068n
d000.s02300.t00000 bn:00064855n
d000.s02301.t00000 bn:00002922n
d000.s02302.t00000 bn:00026301n
d000.s02303.t00000 bn:00020369n
d000.s02304.t00000 bn:00026758n
d000.s02305.t00000 bn:00029192n
d000.s02306.t00000 bn:00029193n
d000.s02307.t00000 bn:00002185n
d000.s02308.t00000 bn:00002185n
d000.s02309.t00000 bn:00002185n
d000.s02310.t00000 bn:00012966n
d000.s02311.t00000 bn:00029425n
d000.s02312.t00000 bn:00030211n
d000.s02313.t00000 bn:00061253n
d000.s02314.t00000 bn:00080543n
d000.s02315.t00000 bn:00080543n
d000.s02316.t00000 bn:00033761n
d000.s02317.t00000 bn:00016919n
d000.s02318.t00000 bn:00054154n
d000.s02319.t00000 bn:00045705n
d000.s02320.t00000 bn:00049649n
d000.s02321.t00000 bn:00075760n
d000.s02322.t00000 bn:00075760n
d000.s02323.t00000 bn:00064585n
d000.s02324.t00000 bn:00042473n
d000.s02325.t00000 bn:00027738n
d000.s02326.t00000 bn:00072584n
d000.s02327.t00000 bn:00076906n
d000.s02328.t00000 bn:00078827n
d000.s02329.t00000 bn:00024457n
d000.s02330.t00000 bn:00061605n
d000.s02331.t00000 bn:00061605n
d000.s02332.t00000 bn:00061605n
d000.s02333.t00000 bn:00044907n
d000.s02334.t00000 bn:00058218n
d000.s02335.t00000 bn:00058218n
d000.s02336.t00000 bn:00060927n
d000.s02337.t00000 bn:00044267n
d000.s02338.t00000 bn:00025417n
d000.s02339.t00000 bn:00025417n
d000.s02340.t00000 bn:00025417n
d000.s02341.t00000 bn:00046264n
d000.s02342.t00000 bn:00080813n
d000.s02343.t00000 bn:00044415n
d000.s02344.t00000 bn:00044415n
d000.s02345.t00000 bn:00051048n
d000.s02346.t00000 bn:00051048n
d000.s02347.t00000 bn:00051049n
d000.s02348.t00000 bn:00010663n
d000.s02349.t00000 bn:00010663n
d000.s02350.t00000 bn:00049639n
d000.s02351.t00000 bn:00025585n
d000.s02352.t00000 bn:00025585n
d000.s02353.t00000 bn:00001938n
d000.s02354.t00000 bn:00000086n
d000.s02355.t00000 bn:00000086n
d000.s02356.t00000 bn:00025341n
d000.s02357.t00000 bn:00025340n
d000.s02358.t00000 bn:00025419n
d000.s02359.t00000 bn:00025419n
d000.s02360.t00000 bn:00001875n
d000.s02361.t00000 bn:00031998n
d000.s02362.t00000 bn:00054884n
d000.s02363.t00000 bn:00007205n
d000.s02364.t00000 bn:00007205n
d000.s02365.t00000 bn:00023747n
d000.s02366.t00000 bn:00043484n
d000.s02367.t00000 bn:00035996n
d000.s02368.t00000 bn:00081857n
d000.s02369.t00000 bn:00078738n
d000.s02370.t00000 bn:00055794n
d000.s02371.t00000 bn:00065580n
d000.s02372.t00000 bn:00014710n
d000.s02373.t00000 bn:00064472n
d000.s02374.t00000 bn:00000127n
d000.s02375.t00000 bn:00055094n
d000.s02376.t00000 bn:00070057n
d000.s02377.t00000 bn:00007406n
d000.s02378.t00000 bn:00073636n
d000.s02379.t00000 bn:00073636n
d000.s02380.t00000 bn:00075151n
d000.s02381.t00000 bn:00070056n
d000.s02382.t00000 bn:00070056n
d000.s02383.t00000 bn:00028864n
d000.s02384.t00000 bn:00060969n
d000.s02385.t00000 bn:00010728n
d000.s02386.t00000 bn:00040167n
d000.s02387.t00000 bn:00014783n
d000.s02388.t00000 bn:00001937n
d000.s02389.t00000 bn:00066961n
d000.s02390.t00000 bn:00026014n
d000.s02391.t00000 bn:00036471n
d000.s02392.t00000 bn:00036471n
d000.s02393.t00000 bn:00045550n
d000.s02394.t00000 bn:00066236n
d000.s02395.t00000 bn:00066236n
d000.s02396.t00000 bn:00024724n
d000.s02397.t00000 bn:00056526n
d000.s02398.t00000 bn:00066407n
d000.s02399.t00000 bn:00081289n
d000.s02400.t00000 bn:00081289n
d000.s02401.t00000 bn:00112254a
d000.s02402.t00000 bn:00112254a
d000.s02403.t00000 bn:00096122a
d000.s02404.t00000 bn:00102155a
d000.s02405.t00000 bn:00106938a
d000.s02406.t00000 bn:00096195a
d000.s02407.t00000 bn:00096195a
d000.s02408.t00000 bn:00096195a
d000.s02409.t00000 bn:00096195a
d000.s02410.t00000 bn:00097570a
d000.s02411.t00000 bn:00103642a
d000.s02412.t00000 bn:00103642a
d000.s02413.t00000 bn:00102015a
d000.s02414.t00000 bn:00104513a
d000.s02415.t00000 bn:00104513a
d000.s02416.t00000 bn:00096219a
d000.s02417.t00000 bn:00100453a
d000.s02418.t00000 bn:00110149a
d000.s02419.t00000 bn:00096246a
d000.s02420.t00000 bn:00096246a
d000.s02421.t00000 bn:00100141a
d000.s02422.t00000 bn:00096292a
d000.s02423.t00000 bn:00096292a
d000.s02424.t00000 bn:00096292a
d000.s02425.t00000 bn:00096292a
d000.s02426.t00000 bn:00096793a
d000.s02427.t00000 bn:00108827a
d000.s02428.t00000 bn:00096386a
d000.s02429.t00000 bn:00096386a
d000.s02430.t00000 bn:00096386a
d000.s02431.t00000 bn:00096664a
d000.s02432.t00000 bn:00096664a
d000.s02433.t00000 bn:00096664a
d000.s02434.t00000 bn:00110273a
d000.s02435.t00000 bn:00096388a
d000.s02436.t00000 bn:00096388a
d000.s02437.t00000 bn:00096388a
d000.s02438.t00000 bn:00096382a
d000.s02439.t00000 bn:00096384a
d000.s02440.t00000 bn:00096394a
d000.s02441.t00000 bn:00096387a
d000.s02442.t00000 bn:00096407a
d000.s02443.t00000 bn:00096407a
d000.s02444.t00000 bn:00096407a
d000.s02445.t00000 bn:00096426a
d000.s02446.t00000 bn:00101921a
d000.s02447.t00000 bn:00096430a
d000.s02448.t00000 bn:00096434a
d000.s02449.t00000 bn:00096290a
d000.s02450.t00000 bn:00096432a
d000.s02451.t00000 bn:00096432a
d000.s02452.t00000 bn:00096432a
d000.s02453.t00000 bn:00111488a
d000.s02454.t00000 bn:00096146a
d000.s02455.t00000 bn:00096446a
d000.s02456.t00000 bn:00096446a
d000.s02457.t00000 bn:00096446a
d000.s02458.t00000 bn:00096459a
d000.s02459.t00000 bn:00098243a
d000.s02460.t00000 bn:00098243a
d000.s02461.t00000 bn:00096541a
d000.s02462.t00000 bn:00096541a
d000.s02463.t00000 bn:00097750a
d000.s02464.t00000 bn:00097750a
d000.s02465.t00000 bn:00097750a
d000.s02466.t00000 bn:00096584a
d000.s02467.t00000 bn:00096584a
d000.s02468.t00000 bn:00096584a
d000.s02469.t00000 bn:00096584a
d000.s02470.t00000 bn:00098133a
d000.s02471.t00000 bn:00098133a
d000.s02472.t00000 bn:00108927a
d000.s02473.t00000 bn:00109184a
d000.s02474.t00000 bn:00097147a
d000.s02475.t00000 bn:00097147a
d000.s02476.t00000 bn:00097147a
d000.s02477.t00000 bn:00107230a
d000.s02478.t00000 bn:00097488a
