d000.s00000.t00000 bn:00058442n
d000.s00732.t00000 bn:00105516a
d000.s00733.t00000 bn:00105516a
d000.s00734.t00000 bn:00104516a
d000.s00735.t00000 bn:00103785a
d000.s00736.t00000 bn:00103785a
d000.s00737.t00000 bn:00107300a
d000.s00738.t00000 bn:00108177a
d000.s00739.t00000 bn:00108177a
d000.s00740.t00000 bn:00082316v
d000.s00741.t00000 bn:00059060n
d000.s00742.t00000 bn:00092783v
d000.s00743.t00000 bn:00092783v
d000.s00744.t00000 bn:00092783v
d000.s00745.t00000 bn:00082317v
d000.s00746.t00000 bn:00082317v
d000.s00747.t00000 bn:00082317v
d000.s00748.t00000 bn:00082317v
d000.s00749.t00000 bn:00090780v
d000.s00750.t00000 bn:00079165n
d000.s00751.t00000 bn:00082215v
d000.s00752.t00000 bn:00092413v
d000.s00753.t00000 bn:00003341n
d000.s00754.t00000 bn:00026301n
d000.s00755.t00000 bn:00026301n
d000.s00756.t00000 bn:00046713n
d000.s00757.t00000 bn:00085450v
d000.s00758.t00000 bn:00085450v
d000.s00759.t00000 bn:00089079v
d000.s00760.t00000 bn:00092723v
d000.s00761.t00000 bn:00082868v
d000.s00762.t00000 bn:00082868v
d000.s00763.t00000 bn:00086770v
d000.s00764.t00000 bn:00082646v
d000.s00765.t00000 bn:00082646v
d000.s00766.t00000 bn:00089791v
d000.s00767.t00000 bn:00017182n
d000.s00768.t00000 bn:00089840v
d000.s00768.t00001 bn:00003341n
d000.s00769.t00000 bn:00078931n
d000.s00770.t00000 bn:00093287v
d000.s00771.t00000 bn:00093287v
d000.s00772.t00000 bn:00093287v
d000.s00773.t00000 bn:00093287v
d000.s00774.t00000 bn:00085479v
d000.s00775.t00000 bn:00003341n
d000.s00776.t00000 bn:00087460v
d000.s00777.t00000 bn:00093251v
d000.s00778.t00000 bn:00033848n
d000.s00779.t00000 bn:00095412v
d000.s00780.t00000 bn:00003341n
d000.s00781.t00000 bn:00095378v
d000.s00782.t00000 bn:00090151v
d000.s00783.t00000 bn:00093758v
d000.s00784.t00000 bn:00093758v
d000.s00785.t00000 bn:00029245n
d000.s00786.t00000 bn:00090504v
d000.s00787.t00000 bn:00090504v
d000.s00788.t00000 bn:00003341n
d000.s00789.t00000 bn:00094675v
d000.s00790.t00000 bn:00094675v
d000.s00791.t00000 bn:00085363v
d000.s00792.t00000 bn:00078931n
d000.s00793.t00000 bn:00033848n
d000.s00794.t00000 bn:00088815v
d000.s00795.t00000 bn:00088815v
d000.s00796.t00000 bn:00088815v
d000.s00797.t00000 bn:00059060n
d000.s00798.t00000 bn:00033848n
d000.s00799.t00000 bn:00082793v
d000.s00800.t00000 bn:00017182n
d000.s00801.t00000 bn:00089679v
d000.s00802.t00000 bn:00003341n
d000.s00803.t00000 bn:00003341n
d000.s00804.t00000 bn:00090529v
d000.s00805.t00000 bn:00083622v
d000.s00806.t00000 bn:00078931n
d000.s00807.t00000 bn:00085624v
d000.s00808.t00000 bn:00086459v
d000.s00809.t00000 bn:00114251r
d000.s00810.t00000 bn:00114251r
d000.s00811.t00000 bn:00116326r
d000.s00812.t00000 bn:00116326r
d000.s00813.t00000 bn:00116326r
d000.s00814.t00000 bn:00116326r
d000.s00815.t00000 bn:00116326r
d000.s00816.t00000 bn:00114245r
d000.s00817.t00000 bn:00114422r
d000.s00818.t00000 bn:00114422r
d000.s00819.t00000 bn:00114422r
d000.s00820.t00000 bn:00114512r
d000.s00821.t00000 bn:00003341n
d000.s00822.t00000 bn:00117315r
d000.s00823.t00000 bn:00078931n
