d000.s00000.t00000 bn:00026301n
d000.s00731.t00000 bn:00054268n
d000.s00732.t00000 bn:00079106n
d000.s00733.t00000 bn:00079106n
d000.s00734.t00000 bn:00022032n
d000.s00735.t00000 bn:00065758n
d000.s00736.t00000 bn:00055057n
d000.s00737.t00000 bn:00005380n
d000.s00738.t00000 bn:00010731n
d000.s00739.t00000 bn:00035680n
d000.s00740.t00000 bn:00008468n
d000.s00741.t00000 bn:00025968n
d000.s00742.t00000 bn:00050327n
d000.s00743.t00000 bn:00049021n
d000.s00744.t00000 bn:00047009n
d000.s00745.t00000 bn:00070132n
d000.s00746.t00000 bn:00028709n
d000.s00747.t00000 bn:00028709n
d000.s00748.t00000 bn:00027353n
d000.s00749.t00000 bn:00027023n
d000.s00750.t00000 bn:00006681n
d000.s00751.t00000 bn:00003900n
d000.s00752.t00000 bn:00026301n
d000.s00753.t00000 bn:00029582n
d000.s00754.t00000 bn:00030406n
d000.s00755.t00000 bn:00036107n
d000.s00756.t00000 bn:00030635n
d000.s00757.t00000 bn:00021644n
d000.s00758.t00000 bn:00072923n
d000.s00759.t00000 bn:00000740n
d000.s00760.t00000 bn:00043248n
d000.s00761.t00000 bn:00062705n
d000.s00762.t00000 bn:00066414n
d000.s00763.t00000 bn:00002761n
d000.s00764.t00000 bn:00002761n
d000.s00765.t00000 bn:00053518n
d000.s00766.t00000 bn:00053518n
d000.s00767.t00000 bn:00079045n
d000.s00768.t00000 bn:00079045n
d000.s00769.t00000 bn:00074459n
d000.s00770.t00000 bn:00074459n
d000.s00771.t00000 bn:00021766n
d000.s00772.t00000 bn:00070820n
d000.s00773.t00000 bn:00068783n
d000.s00774.t00000 bn:00050954n
d000.s00775.t00000 bn:00050954n
d000.s00776.t00000 bn:00056031n
d000.s00777.t00000 bn:00009655n
d000.s00778.t00000 bn:00033794n
d000.s00779.t00000 bn:00033794n
d000.s00780.t00000 bn:00033794n
d000.s00781.t00000 bn:00072101n
d000.s00782.t00000 bn:00023863n
d000.s00783.t00000 bn:00040628n
d000.s00784.t00000 bn:00012902n
d000.s00785.t00000 bn:00056845n
d000.s00786.t00000 bn:00071445n
d000.s00787.t00000 bn:00043991n
d000.s00788.t00000 bn:00074633n
d000.s00789.t00000 bn:00048242n
d000.s00790.t00000 bn:00021748n
d000.s00791.t00000 bn:00079077n
d000.s00792.t00000 bn:00021901n
d000.s00793.t00000 bn:00075708n
d000.s00794.t00000 bn:00078995n
d000.s00795.t00000 bn:00016546n
d000.s00796.t00000 bn:00027566n
d000.s00797.t00000 bn:00055743n
d000.s00798.t00000 bn:00043358n
d000.s00799.t00000 bn:00019222n
d000.s00800.t00000 bn:00035914n
d000.s00801.t00000 bn:00062839n
d000.s00802.t00000 bn:00017621n
d000.s00803.t00000 bn:00017621n
d000.s00804.t00000 bn:00019780n
d000.s00805.t00000 bn:00019780n
d000.s00806.t00000 bn:00001174n
d000.s00807.t00000 bn:00028863n
d000.s00808.t00000 bn:00068799n
d000.s00809.t00000 bn:00068799n
d000.s00810.t00000 bn:00080751n
d000.s00811.t00000 bn:00028861n
d000.s00812.t00000 bn:00063467n
d000.s00813.t00000 bn:00002771n
d000.s00814.t00000 bn:00006950n
d000.s00815.t00000 bn:00067745n
d000.s00816.t00000 bn:00037606n
d000.s00817.t00000 bn:00002775n
d000.s00818.t00000 bn:00057971n
d000.s00819.t00000 bn:00026301n
d000.s00820.t00000 bn:00067714n
d000.s00821.t00000 bn:00026758n
d000.s00822.t00000 bn:00029192n
d000.s00823.t00000 bn:00029193n
d000.s00824.t00000 bn:00030300n
d000.s00825.t00000 bn:00030211n
d000.s00826.t00000 bn:00061253n
d000.s00827.t00000 bn:00080543n
d000.s00828.t00000 bn:00080543n
d000.s00829.t00000 bn:00033761n
d000.s00830.t00000 bn:00036734n
d000.s00831.t00000 bn:00036734n
d000.s00832.t00000 bn:00045705n
d000.s00833.t00000 bn:00049649n
d000.s00834.t00000 bn:00080292n
d000.s00835.t00000 bn:00075760n
d000.s00836.t00000 bn:00075760n
d000.s00837.t00000 bn:00027738n
d000.s00838.t00000 bn:00078697n
d000.s00839.t00000 bn:00058218n
d000.s00840.t00000 bn:00060927n
d000.s00841.t00000 bn:00025417n
d000.s00842.t00000 bn:00025417n
d000.s00843.t00000 bn:00025417n
d000.s00844.t00000 bn:00044415n
d000.s00845.t00000 bn:00044415n
d000.s00846.t00000 bn:00025419n
d000.s00847.t00000 bn:00035851n
d000.s00848.t00000 bn:00007205n
d000.s00849.t00000 bn:00007205n
d000.s00850.t00000 bn:00023747n
d000.s00851.t00000 bn:00043484n
d000.s00852.t00000 bn:00081857n
d000.s00853.t00000 bn:00078738n
d000.s00854.t00000 bn:00004379n
d000.s00855.t00000 bn:00025422n
d000.s00856.t00000 bn:00014710n
d000.s00857.t00000 bn:00000127n
d000.s00858.t00000 bn:00055094n
d000.s00859.t00000 bn:00007406n
d000.s00860.t00000 bn:00073636n
d000.s00861.t00000 bn:00073636n
d000.s00862.t00000 bn:00075151n
d000.s00863.t00000 bn:00010728n
d000.s00864.t00000 bn:00040575n
d000.s00865.t00000 bn:00026014n
d000.s00866.t00000 bn:00036471n
d000.s00867.t00000 bn:00036471n
d000.s00868.t00000 bn:00066236n
d000.s00869.t00000 bn:00054358n
d000.s00870.t00000 bn:00096195a
d000.s00871.t00000 bn:00096195a
d000.s00872.t00000 bn:00096292a
d000.s00873.t00000 bn:00096292a
d000.s00874.t00000 bn:00096292a
d000.s00875.t00000 bn:00096292a
d000.s00876.t00000 bn:00096407a
d000.s00877.t00000 bn:00096407a
d000.s00878.t00000 bn:00096407a
d000.s00879.t00000 bn:00096749a
d000.s00880.t00000 bn:00096290a
d000.s00881.t00000 bn:00104808a
d000.s00882.t00000 bn:00103172a
d000.s00883.t00000 bn:00103172a
d000.s00884.t00000 bn:00103172a
d000.s00885.t00000 bn:00103172a
d000.s00886.t00000 bn:00100594a
d000.s00887.t00000 bn:00097823a
d000.s00888.t00000 bn:00097823a
d000.s00889.t00000 bn:00097890a
d000.s00890.t00000 bn:00097890a
d000.s00891.t00000 bn:00097890a
d000.s00892.t00000 bn:00097890a
d000.s00893.t00000 bn:00097890a
d000.s00894.t00000 bn:00097890a
d000.s00895.t00000 bn:00103869a
d000.s00896.t00000 bn:00103869a
d000.s00897.t00000 bn:00112223a
d000.s00898.t00000 bn:00112223a
d000.s00899.t00000 bn:00106358a
d000.s00900.t00000 bn:00106358a
d000.s00901.t00000 bn:00098481a
d000.s00902.t00000 bn:00097748a
d000.s00903.t00000 bn:00097748a
d000.s00904.t00000 bn:00098827a
d000.s00905.t00000 bn:00098827a
d000.s00906.t00000 bn:00105014a
d000.s00907.t00000 bn:00003341n
d000.s00908.t00000 bn:00098606a
d000.s00909.t00000 bn:00098606a
d000.s00910.t00000 bn:00100914a
d000.s00911.t00000 bn:00100914a
d000.s00912.t00000 bn:00100914a
d000.s00913.t00000 bn:00103764a
d000.s00914.t00000 bn:00103764a
d000.s00915.t00000 bn:00103764a
d000.s00916.t00000 bn:00098480a
d000.s00917.t00000 bn:00098480a
d000.s00918.t00000 bn:00098480a
d000.s00919.t00000 bn:00113830a
d000.s00920.t00000 bn:00113830a
d000.s00921.t00000 bn:00101429a
d000.s00922.t00000 bn:00101429a
d000.s00923.t00000 bn:00101429a
d000.s00924.t00000 bn:00101429a
d000.s00925.t00000 bn:00101429a
d000.s00926.t00000 bn:00109397a
d000.s00927.t00000 bn:00109397a
d000.s00928.t00000 bn:00109397a
d000.s00929.t00000 bn:00099899a
d000.s00930.t00000 bn:00100067a
d000.s00931.t00000 bn:00100067a
d000.s00932.t00000 bn:00100067a
d000.s00933.t00000 bn:00100067a
d000.s00934.t00000 bn:00104518a
d000.s00935.t00000 bn:00104696a
d000.s00936.t00000 bn:00032576n
d000.s00937.t00000 bn:00100385a
d000.s00938.t00000 bn:00100385a
d000.s00939.t00000 bn:00100385a
d000.s00940.t00000 bn:00100385a
d000.s00941.t00000 bn:00108568a
d000.s00942.t00000 bn:00063925n
d000.s00943.t00000 bn:00100490a
d000.s00944.t00000 bn:00100490a
d000.s00945.t00000 bn:00100490a
d000.s00946.t00000 bn:00100490a
d000.s00947.t00000 bn:00100490a
d000.s00948.t00000 bn:00100716a
d000.s00949.t00000 bn:00078931n
d000.s00950.t00000 bn:00101082a
d000.s00951.t00000 bn:00101082a
d000.s00952.t00000 bn:00101123a
d000.s00953.t00000 bn:00101973a
d000.s00954.t00000 bn:00101973a
d000.s00955.t00000 bn:00101973a
d000.s00956.t00000 bn:00101973a
d000.s00957.t00000 bn:00101973a
d000.s00958.t00000 bn:00101973a
d000.s00959.t00000 bn:00098632a
d000.s00960.t00000 bn:00102038a
d000.s00961.t00000 bn:00102038a
d000.s00962.t00000 bn:00102038a
d000.s00963.t00000 bn:00102038a
d000.s00964.t00000 bn:00102038a
d000.s00965.t00000 bn:00102068a
d000.s00966.t00000 bn:00102068a
d000.s00967.t00000 bn:00108339a
d000.s00968.t00000 bn:00108339a
d000.s00969.t00000 bn:00103058a
d000.s00970.t00000 bn:00100545a
d000.s00971.t00000 bn:00100545a
d000.s00972.t00000 bn:00099557a
d000.s00973.t00000 bn:00099557a
d000.s00974.t00000 bn:00100783a
d000.s00975.t00000 bn:00096424a
d000.s00976.t00000 bn:00096424a
d000.s00977.t00000 bn:00101684a
d000.s00978.t00000 bn:00103300a
d000.s00979.t00000 bn:00103300a
d000.s00980.t00000 bn:00111442a
d000.s00981.t00000 bn:00096591a
d000.s00982.t00000 bn:00097966a
d000.s00983.t00000 bn:00097966a
d000.s00984.t00000 bn:00097966a
d000.s00985.t00000 bn:00097966a
d000.s00986.t00000 bn:00097966a
d000.s00987.t00000 bn:00097966a
d000.s00988.t00000 bn:00097966a
d000.s00989.t00000 bn:00097966a
d000.s00990.t00000 bn:00097966a
d000.s00991.t00000 bn:00099911a
d000.s00992.t00000 bn:00099911a
d000.s00993.t00000 bn:00111415a
d000.s00994.t00000 bn:00111415a
d000.s00995.t00000 bn:00103751a
d000.s00996.t00000 bn:00103751a
d000.s00997.t00000 bn:00105188a
d000.s00998.t00000 bn:00112822a
d000.s00999.t00000 bn:00112822a
d000.s01000.t00000 bn:00107916a
d000.s01001.t00000 bn:00107916a
d000.s01002.t00000 bn:00104050a
d000.s01003.t00000 bn:00104050a
d000.s01004.t00000 bn:00104302a
d000.s01005.t00000 bn:00104302a
d000.s01006.t00000 bn:00104348a
d000.s01007.t00000 bn:00104348a
d000.s01008.t00000 bn:00104348a
d000.s01009.t00000 bn:00104348a
d000.s01010.t00000 bn:00104348a
d000.s01011.t00000 bn:00104348a
d000.s01012.t00000 bn:00099981a
d000.s01013.t00000 bn:00099981a
d000.s01014.t00000 bn:00099981a
d000.s01015.t00000 bn:00099981a
d000.s01016.t00000 bn:00099981a
d000.s01017.t00000 bn:00099981a
d000.s01018.t00000 bn:00097006a
d000.s01019.t00000 bn:00097006a
d000.s01020.t00000 bn:00104407a
d000.s01021.t00000 bn:00098519a
d000.s01022.t00000 bn:00098519a
d000.s01023.t00000 bn:00110036a
d000.s01024.t00000 bn:00110036a
d000.s01025.t00000 bn:00105982a
d000.s01026.t00000 bn:00106125a
d000.s01027.t00000 bn:00106125a
d000.s01028.t00000 bn:00106125a
d000.s01029.t00000 bn:00106125a
d000.s01030.t00000 bn:00098854a
d000.s01031.t00000 bn:00106506a
d000.s01032.t00000 bn:00106506a
d000.s01033.t00000 bn:00106892a
d000.s01034.t00000 bn:00098377a
d000.s01035.t00000 bn:00113937a
d000.s01036.t00000 bn:00113937a
d000.s01037.t00000 bn:00103624a
d000.s01038.t00000 bn:00103624a
d000.s01039.t00000 bn:00107151a
d000.s01040.t00000 bn:00107151a
d000.s01041.t00000 bn:00102400a
d000.s01042.t00000 bn:00096158a
d000.s01043.t00000 bn:00099061a
d000.s01044.t00000 bn:00107787a
d000.s01045.t00000 bn:00107787a
d000.s01046.t00000 bn:00107787a
d000.s01047.t00000 bn:00107787a
d000.s01048.t00000 bn:00107787a
d000.s01049.t00000 bn:00107787a
d000.s01050.t00000 bn:00107267a
d000.s01051.t00000 bn:00107267a
d000.s01052.t00000 bn:00107267a
d000.s01053.t00000 bn:00107267a
d000.s01054.t00000 bn:00107267a
d000.s01055.t00000 bn:00107267a
d000.s01056.t00000 bn:00097067a
d000.s01057.t00000 bn:00102469a
d000.s01058.t00000 bn:00109444a
d000.s01059.t00000 bn:00109444a
d000.s01060.t00000 bn:00017182n
d000.s01061.t00000 bn:00102842a
d000.s01062.t00000 bn:00102842a
d000.s01063.t00000 bn:00102842a
d000.s01064.t00000 bn:00052223n
d000.s01065.t00000 bn:00108566a
d000.s01066.t00000 bn:00108566a
d000.s01067.t00000 bn:00108566a
d000.s01068.t00000 bn:00102777a
d000.s01069.t00000 bn:00108674a
d000.s01070.t00000 bn:00108680a
d000.s01071.t00000 bn:00108680a
d000.s01072.t00000 bn:00108680a
d000.s01073.t00000 bn:00097799a
d000.s01074.t00000 bn:00100759a
d000.s01075.t00000 bn:00109059a
d000.s01076.t00000 bn:00109059a
d000.s01077.t00000 bn:00003341n
d000.s01078.t00000 bn:00098211a
d000.s01079.t00000 bn:00109359a
d000.s01080.t00000 bn:00109359a
d000.s01081.t00000 bn:00037570n
d000.s01082.t00000 bn:00026301n
d000.s01083.t00000 bn:00100875a
d000.s01084.t00000 bn:00102147a
d000.s01085.t00000 bn:00078931n
d000.s01086.t00000 bn:00096612a
d000.s01087.t00000 bn:00108798a
d000.s01088.t00000 bn:00108798a
d000.s01089.t00000 bn:00105834a
d000.s01090.t00000 bn:00100990a
d000.s01091.t00000 bn:00100895a
d000.s01092.t00000 bn:00100895a
d000.s01093.t00000 bn:00098543a
d000.s01094.t00000 bn:00105323a
d000.s01095.t00000 bn:00105323a
d000.s01096.t00000 bn:00110487a
d000.s01097.t00000 bn:00098562a
d000.s01098.t00000 bn:00111460a
d000.s01099.t00000 bn:00096275a
d000.s01100.t00000 bn:00104239a
d000.s01101.t00000 bn:00104239a
d000.s01102.t00000 bn:00104239a
d000.s01103.t00000 bn:00111312a
d000.s01104.t00000 bn:00111312a
d000.s01105.t00000 bn:00111312a
d000.s01106.t00000 bn:00100070a
d000.s01107.t00000 bn:00111423a
d000.s01108.t00000 bn:00106126a
d000.s01109.t00000 bn:00106126a
d000.s01110.t00000 bn:00106062a
d000.s01111.t00000 bn:00106062a
d000.s01112.t00000 bn:00106062a
d000.s01113.t00000 bn:00111670a
d000.s01114.t00000 bn:00098464a
d000.s01115.t00000 bn:00109624a
d000.s01116.t00000 bn:00112137a
d000.s01117.t00000 bn:00112137a
d000.s01118.t00000 bn:00097284a
d000.s01119.t00000 bn:00056879n
d000.s01120.t00000 bn:00113452a
d000.s01121.t00000 bn:00113946a
d000.s01122.t00000 bn:00106412a
d000.s01123.t00000 bn:00113818a
d000.s01124.t00000 bn:00113818a
d000.s01125.t00000 bn:00113818a
d000.s01126.t00000 bn:00101839a
d000.s01127.t00000 bn:00101839a
d000.s01128.t00000 bn:00101839a
d000.s01129.t00000 bn:00101839a
d000.s01130.t00000 bn:00101839a
d000.s01131.t00000 bn:00113819a
d000.s01132.t00000 bn:00098887a
d000.s01133.t00000 bn:00098887a
d000.s01134.t00000 bn:00098887a
d000.s01135.t00000 bn:00098887a
d000.s01136.t00000 bn:00098887a
d000.s01137.t00000 bn:00098887a
d000.s01138.t00000 bn:00098887a
d000.s01139.t00000 bn:00101050a
d000.s01140.t00000 bn:00103179a
d000.s01141.t00000 bn:00103179a
d000.s01142.t00000 bn:00111042a
d000.s01143.t00000 bn:00111042a
d000.s01144.t00000 bn:00111042a
d000.s01145.t00000 bn:00113490a
d000.s01146.t00000 bn:00097446a
d000.s01147.t00000 bn:00097446a
d000.s01148.t00000 bn:00098398a
d000.s01149.t00000 bn:00099577a
d000.s01150.t00000 bn:00100530a
d000.s01151.t00000 bn:00100530a
d000.s01152.t00000 bn:00100530a
d000.s01153.t00000 bn:00109969a
d000.s01154.t00000 bn:00109969a
d000.s01155.t00000 bn:00109969a
d000.s01156.t00000 bn:00109969a
d000.s01157.t00000 bn:00067714n
d000.s01158.t00000 bn:00110842a
d000.s01159.t00000 bn:00110842a
d000.s01160.t00000 bn:00111713a
d000.s01161.t00000 bn:00111713a
d000.s01162.t00000 bn:00111713a
d000.s01163.t00000 bn:00103472a
d000.s01164.t00000 bn:00107113a
d000.s01165.t00000 bn:00109623a
d000.s01166.t00000 bn:00109196a
d000.s01167.t00000 bn:00104223a
d000.s01168.t00000 bn:00035680n
d000.s01168.t00001 bn:00110397a
d000.s01169.t00000 bn:00099655a
d000.s01170.t00000 bn:00099670a
d000.s01171.t00000 bn:00102425a
d000.s01172.t00000 bn:00106274a
d000.s01173.t00000 bn:00103506a
d000.s01174.t00000 bn:00083364v
d000.s01175.t00000 bn:00082286v
d000.s01176.t00000 bn:00082286v
d000.s01177.t00000 bn:00093286v
d000.s01178.t00000 bn:00082772v
d000.s01179.t00000 bn:00082772v
d000.s01180.t00000 bn:00082530v
d000.s01181.t00000 bn:00083115v
d000.s01182.t00000 bn:00089608v
d000.s01183.t00000 bn:00089608v
d000.s01184.t00000 bn:00092122v
d000.s01185.t00000 bn:00092756v
d000.s01186.t00000 bn:00092756v
d000.s01187.t00000 bn:00092756v
d000.s01188.t00000 bn:00059060n
d000.s01189.t00000 bn:00095449v
d000.s01190.t00000 bn:00082317v
d000.s01191.t00000 bn:00082317v
d000.s01192.t00000 bn:00082317v
d000.s01193.t00000 bn:00082317v
d000.s01194.t00000 bn:00090780v
d000.s01195.t00000 bn:00086348v
d000.s01196.t00000 bn:00090510v
d000.s01197.t00000 bn:00079165n
d000.s01198.t00000 bn:00085961v
d000.s01199.t00000 bn:00082127v
d000.s01200.t00000 bn:00003341n
d000.s01201.t00000 bn:00087274v
d000.s01202.t00000 bn:00087274v
d000.s01203.t00000 bn:00083286v
d000.s01204.t00000 bn:00003341n
d000.s01204.t00001 bn:00083342v
d000.s01205.t00000 bn:00083342v
d000.s01206.t00000 bn:00083342v
d000.s01207.t00000 bn:00092413v
d000.s01208.t00000 bn:00082149v
d000.s01209.t00000 bn:00082149v
d000.s01210.t00000 bn:00084343v
d000.s01211.t00000 bn:00084272v
d000.s01212.t00000 bn:00003341n
d000.s01213.t00000 bn:00082691v
d000.s01214.t00000 bn:00082691v
d000.s01215.t00000 bn:00086127v
d000.s01216.t00000 bn:00095650v
d000.s01217.t00000 bn:00095650v
d000.s01218.t00000 bn:00095650v
d000.s01219.t00000 bn:00095650v
d000.s01220.t00000 bn:00090019v
d000.s01221.t00000 bn:00090019v
d000.s01222.t00000 bn:00090019v
d000.s01223.t00000 bn:00026301n
d000.s01224.t00000 bn:00026301n
d000.s01225.t00000 bn:00082727v
d000.s01226.t00000 bn:00090143v
d000.s01227.t00000 bn:00090143v
d000.s01228.t00000 bn:00090143v
d000.s01229.t00000 bn:00090143v
d000.s01230.t00000 bn:00090143v
d000.s01231.t00000 bn:00082281v
d000.s01232.t00000 bn:00082281v
d000.s01233.t00000 bn:00082281v
d000.s01234.t00000 bn:00046713n
d000.s01235.t00000 bn:00084413v
d000.s01236.t00000 bn:00084413v
d000.s01237.t00000 bn:00084413v
d000.s01238.t00000 bn:00090147v
d000.s01239.t00000 bn:00088482v
d000.s01240.t00000 bn:00092429v
d000.s01241.t00000 bn:00092426v
d000.s01242.t00000 bn:00088981v
d000.s01243.t00000 bn:00088981v
d000.s01244.t00000 bn:00085450v
d000.s01245.t00000 bn:00085450v
d000.s01246.t00000 bn:00084931v
d000.s01247.t00000 bn:00084931v
d000.s01248.t00000 bn:00082858v
d000.s01249.t00000 bn:00083369v
d000.s01250.t00000 bn:00083369v
d000.s01251.t00000 bn:00083369v
d000.s01252.t00000 bn:00089804v
d000.s01253.t00000 bn:00095628v
d000.s01254.t00000 bn:00082868v
d000.s01255.t00000 bn:00082647v
d000.s01256.t00000 bn:00082647v
d000.s01257.t00000 bn:00082815v
d000.s01258.t00000 bn:00082815v
d000.s01259.t00000 bn:00086877v
d000.s01260.t00000 bn:00082643v
d000.s01261.t00000 bn:00082958v
d000.s01262.t00000 bn:00082646v
d000.s01263.t00000 bn:00082646v
d000.s01264.t00000 bn:00082646v
d000.s01265.t00000 bn:00089791v
d000.s01266.t00000 bn:00089791v
d000.s01267.t00000 bn:00095642v
d000.s01268.t00000 bn:00095642v
d000.s01269.t00000 bn:00025645n
d000.s01270.t00000 bn:00003341n
d000.s01271.t00000 bn:00089806v
d000.s01272.t00000 bn:00089806v
d000.s01273.t00000 bn:00017182n
d000.s01274.t00000 bn:00089731v
d000.s01275.t00000 bn:00089840v
d000.s01275.t00001 bn:00003341n
d000.s01276.t00000 bn:00089840v
d000.s01276.t00001 bn:00078931n
d000.s01277.t00000 bn:00094090v
d000.s01278.t00000 bn:00094090v
d000.s01279.t00000 bn:00094090v
d000.s01280.t00000 bn:00082233v
d000.s01281.t00000 bn:00084099v
d000.s01282.t00000 bn:00084119v
d000.s01283.t00000 bn:00085479v
d000.s01284.t00000 bn:00085007v
d000.s01285.t00000 bn:00003341n
d000.s01286.t00000 bn:00083126v
d000.s01287.t00000 bn:00084416v
d000.s01288.t00000 bn:00003341n
d000.s01289.t00000 bn:00085711v
d000.s01290.t00000 bn:00085711v
d000.s01291.t00000 bn:00083247v
d000.s01292.t00000 bn:00083247v
d000.s01293.t00000 bn:00082838v
d000.s01294.t00000 bn:00082838v
d000.s01295.t00000 bn:00070537n
d000.s01296.t00000 bn:00083756v
d000.s01297.t00000 bn:00003341n
d000.s01298.t00000 bn:00082705v
d000.s01299.t00000 bn:00082705v
d000.s01300.t00000 bn:00082705v
d000.s01301.t00000 bn:00082705v
d000.s01302.t00000 bn:00082705v
d000.s01303.t00000 bn:00082705v
d000.s01304.t00000 bn:00087461v
d000.s01305.t00000 bn:00087461v
d000.s01306.t00000 bn:00087460v
d000.s01307.t00000 bn:00087460v
d000.s01308.t00000 bn:00083796v
d000.s01309.t00000 bn:00093939v
d000.s01310.t00000 bn:00093939v
d000.s01311.t00000 bn:00082348v
d000.s01312.t00000 bn:00095040v
d000.s01313.t00000 bn:00095040v
d000.s01314.t00000 bn:00088762v
d000.s01315.t00000 bn:00088762v
d000.s01316.t00000 bn:00089385v
d000.s01317.t00000 bn:00087249v
d000.s01318.t00000 bn:00093870v
d000.s01319.t00000 bn:00090460v
d000.s01320.t00000 bn:00090460v
d000.s01321.t00000 bn:00033848n
d000.s01322.t00000 bn:00084318v
d000.s01323.t00000 bn:00091806v
d000.s01324.t00000 bn:00090098v
d000.s01325.t00000 bn:00090098v
d000.s01326.t00000 bn:00090427v
d000.s01327.t00000 bn:00095412v
d000.s01328.t00000 bn:00003341n
d000.s01329.t00000 bn:00003341n
d000.s01330.t00000 bn:00085803v
d000.s01331.t00000 bn:00090695v
d000.s01332.t00000 bn:00093485v
d000.s01333.t00000 bn:00083515v
d000.s01334.t00000 bn:00003341n
d000.s01335.t00000 bn:00083797v
d000.s01336.t00000 bn:00085059v
d000.s01337.t00000 bn:00087490v
d000.s01338.t00000 bn:00086178v
d000.s01339.t00000 bn:00090151v
d000.s01340.t00000 bn:00078931n
d000.s01341.t00000 bn:00086563v
d000.s01342.t00000 bn:00094109v
d000.s01343.t00000 bn:00093758v
d000.s01344.t00000 bn:00093758v
d000.s01345.t00000 bn:00086009v
d000.s01346.t00000 bn:00086717v
d000.s01347.t00000 bn:00090504v
d000.s01348.t00000 bn:00090504v
d000.s01349.t00000 bn:00087284v
d000.s01350.t00000 bn:00087284v
d000.s01351.t00000 bn:00003341n
d000.s01352.t00000 bn:00086682v
d000.s01353.t00000 bn:00086682v
d000.s01354.t00000 bn:00088912v
d000.s01355.t00000 bn:00086271v
d000.s01356.t00000 bn:00090655v
d000.s01357.t00000 bn:00090655v
d000.s01358.t00000 bn:00093170v
d000.s01359.t00000 bn:00093170v
d000.s01360.t00000 bn:00087328v
d000.s01361.t00000 bn:00087328v
d000.s01362.t00000 bn:00094675v
d000.s01363.t00000 bn:00094675v
d000.s01364.t00000 bn:00093770v
d000.s01365.t00000 bn:00093770v
d000.s01366.t00000 bn:00087976v
d000.s01367.t00000 bn:00087976v
d000.s01368.t00000 bn:00090182v
d000.s01369.t00000 bn:00088939v
d000.s01370.t00000 bn:00088939v
d000.s01371.t00000 bn:00088939v
d000.s01372.t00000 bn:00085363v
d000.s01373.t00000 bn:00093779v
d000.s01374.t00000 bn:00084058v
d000.s01375.t00000 bn:00084058v
d000.s01376.t00000 bn:00095235v
d000.s01377.t00000 bn:00085496v
d000.s01378.t00000 bn:00093430v
d000.s01379.t00000 bn:00093430v
d000.s01380.t00000 bn:00093430v
d000.s01381.t00000 bn:00090448v
d000.s01382.t00000 bn:00090448v
d000.s01383.t00000 bn:00090448v
d000.s01384.t00000 bn:00078931n
d000.s01385.t00000 bn:00085509v
d000.s01386.t00000 bn:00086557v
d000.s01387.t00000 bn:00086880v
d000.s01388.t00000 bn:00089280v
d000.s01389.t00000 bn:00089280v
d000.s01390.t00000 bn:00033848n
d000.s01391.t00000 bn:00088815v
d000.s01392.t00000 bn:00088815v
d000.s01393.t00000 bn:00088815v
d000.s01394.t00000 bn:00059060n
d000.s01395.t00000 bn:00084331v
d000.s01396.t00000 bn:00084331v
d000.s01397.t00000 bn:00089246v
d000.s01398.t00000 bn:00089246v
d000.s01399.t00000 bn:00089246v
d000.s01400.t00000 bn:00088825v
d000.s01401.t00000 bn:00093472v
d000.s01402.t00000 bn:00093472v
d000.s01403.t00000 bn:00084231v
d000.s01404.t00000 bn:00091493v
d000.s01405.t00000 bn:00091493v
d000.s01406.t00000 bn:00033848n
d000.s01407.t00000 bn:00017182n
d000.s01408.t00000 bn:00090489v
d000.s01409.t00000 bn:00090491v
d000.s01410.t00000 bn:00083226v
d000.s01411.t00000 bn:00082246v
d000.s01412.t00000 bn:00082246v
d000.s01413.t00000 bn:00094314v
d000.s01414.t00000 bn:00094314v
d000.s01415.t00000 bn:00083803v
d000.s01416.t00000 bn:00003341n
d000.s01417.t00000 bn:00086690v
d000.s01418.t00000 bn:00089679v
d000.s01419.t00000 bn:00082402v
d000.s01420.t00000 bn:00091711v
d000.s01421.t00000 bn:00091711v
d000.s01422.t00000 bn:00091166v
d000.s01423.t00000 bn:00003341n
d000.s01424.t00000 bn:00033848n
d000.s01425.t00000 bn:00003341n
d000.s01426.t00000 bn:00095572v
d000.s01427.t00000 bn:00095572v
d000.s01428.t00000 bn:00085586v
d000.s01429.t00000 bn:00082642v
d000.s01430.t00000 bn:00082642v
d000.s01431.t00000 bn:00003341n
d000.s01432.t00000 bn:00086424v
d000.s01433.t00000 bn:00084092v
d000.s01434.t00000 bn:00083456v
d000.s01435.t00000 bn:00003341n
d000.s01436.t00000 bn:00082481v
d000.s01437.t00000 bn:00082481v
d000.s01438.t00000 bn:00082481v
d000.s01439.t00000 bn:00082908v
d000.s01440.t00000 bn:00083622v
d000.s01441.t00000 bn:00078931n
d000.s01442.t00000 bn:00082842v
d000.s01443.t00000 bn:00089295v
d000.s01444.t00000 bn:00083191v
d000.s01445.t00000 bn:00085624v
d000.s01446.t00000 bn:00003341n
d000.s01447.t00000 bn:00087905v
d000.s01448.t00000 bn:00091312v
d000.s01449.t00000 bn:00092759v
d000.s01450.t00000 bn:00085719v
d000.s01451.t00000 bn:00085719v
d000.s01452.t00000 bn:00114251r
d000.s01453.t00000 bn:00117070r
d000.s01454.t00000 bn:00117070r
d000.s01455.t00000 bn:00114245r
d000.s01456.t00000 bn:00115452r
d000.s01457.t00000 bn:00116787r
d000.s01458.t00000 bn:00114196r
d000.s01459.t00000 bn:00114196r
d000.s01460.t00000 bn:00114246r
d000.s01461.t00000 bn:00114417r
